	origin	index	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
405	818	51650008146	Criteria vi	Criteria iii	Criteria iv	0.3321695625782013	0.7316076010465622	Criteria i	Criteria vi	Criteria ii	0.47556892	0.7896118	False	0.2	0.6136751941785189
406	819	51649181502	Criteria vi	Criteria iii	Criteria iv	0.3046184778213501	0.7234412729740143	Criteria i	Criteria ii	Criteria iv	0.8117233	0.9210747	False	0.2	0.3085048811505846
407	820	51650653164	Criteria vi	Criteria iii	Criteria iv	0.4835254251956939	0.894065760076046	Criteria iv	Criteria vi	Criteria iii	0.58526814	0.8531576	False	1.0	0.4343653769175014
408	821	51650219738	Criteria vi	Criteria iii	Criteria iv	0.4017644226551056	0.8904334530234337	Criteria iv	Criteria iii	Criteria ii	0.49986985	0.84959567	False	0.5	0.5785628642073288
409	822	51650849020	Criteria vi	Criteria iii	Criteria iv	0.3441006541252136	0.7084624618291855	Criteria iv	Criteria iii	Criteria vi	0.48011276	0.8081815	False	1.0	0.6938854846405358
410	823	51650579590	Criteria iii	Criteria vi	Criteria iv	0.4234654903411865	0.8026483356952667	Criteria vi	Criteria iv	Criteria iii	0.6484191	0.885131	False	1.0	0.607401450566673
411	824	51648945141	Criteria iii	Criteria vi	Criteria ii	0.3509966135025024	0.8339492827653885	Criteria i	Criteria iv	Criteria vi	0.28585377	0.68334204	False	0.2	0.7042147732408647
412	827	51655166105	Criteria vi	Criteria iii	Criteria ii	0.4584259390830993	0.8255484700202942	Criteria i	Criteria ii	Criteria iii	0.8471839	0.9112654	False	0.5	0.2031706944136093
413	828	51654543190	Criteria vi	Criteria iii	Criteria iv	0.3920433819293976	0.805414468050003	Criteria vi	Criteria iii	Criteria iv	0.5739287	0.83945805	True	1.0	0.9385586439565343
414	830	51653425729	Criteria iii	Criteria vi	Criteria i	0.2753410041332245	0.5836221426725388	Criteria iv	Criteria ii	Criteria i	0.37038246	0.79262406	False	0.2	0.5996139956423527
415	831	51652752731	Criteria iii	Criteria vi	Criteria i	0.2753410041332245	0.5836221426725388	Criteria iv	Criteria ii	Criteria i	0.37038246	0.79262406	False	0.2	0.5996139956423527
416	832	51563555042	Criteria iii	Criteria iv	Criteria vi	0.4276288449764251	0.7846466302871704	Criteria vii	Criteria iii	Criteria v	0.42816964	0.6636296	False	0.2	0.35633960609821685
417	833	51650874764	Criteria iii	Criteria vi	Criteria iv	0.4408505260944366	0.7955693900585175	Criteria vi	Criteria iv	Criteria i	0.28964555	0.6814511	False	0.5	0.679464139906227
418	834	51650440708	Criteria iii	Criteria vi	Criteria iv	0.4408505260944366	0.7955693900585175	Criteria vi	Criteria iv	Criteria i	0.28964555	0.6814511	False	0.5	0.679464139906227
419	835	51650165991	Criteria iii	Criteria vi	Criteria iv	0.4536779224872589	0.8167007267475128	Criteria iv	Criteria iii	Criteria ii	0.24739295	0.6615525	False	0.5	0.8304941817335876
420	836	51649720141	Criteria vi	Criteria iii	Criteria ii	0.3343829214572906	0.7691174000501633	Criteria i	Criteria iv	Criteria ii	0.31581402	0.7478405	False	0.2	0.6612203379122662
421	837	51648879897	Criteria iii	Criteria iv	Criteria i	0.2793331742286682	0.6770726144313812	Criteria i	Criteria ii	Criteria iv	0.66301686	0.8835513	False	0.5	0.5247235650180165
422	838	51649675255	Criteria vi	Criteria i	Criteria iii	0.3323766887187958	0.7439395934343338	Criteria i	Criteria iv	Criteria vi	0.28812727	0.7010715	False	0.5	0.891182910399147
423	839	51648086144	Criteria iii	Criteria ii	Criteria vi	0.2907879948616028	0.7962712496519089	Criteria ii	Criteria iv	Criteria i	0.3746418	0.8523462	False	0.2	0.7037411023336405
424	840	51647645428	Criteria iii	Criteria vi	Criteria ii	0.4236686527729034	0.8221383839845657	Criteria iv	Criteria ii	Criteria i	0.37953243	0.88145274	False	0.2	0.415655959008754
425	841	51647643613	Criteria iii	Criteria vi	Criteria ii	0.3500027656555176	0.7881892323493958	Criteria ii	Criteria iv	Criteria i	0.44011438	0.83539194	False	0.2	0.5780097475741084
426	842	51647540469	Criteria iii	Criteria vi	Criteria ii	0.2813877761363983	0.7511008232831955	Criteria i	Criteria ii	Criteria vi	0.3880376	0.7151334	False	0.5	0.6634711251382182
427	843	51645463487	Criteria iii	Criteria ii	Criteria vi	0.3127714395523071	0.7780011594295502	Criteria i	Criteria iv	Criteria ii	0.3609804	0.88713795	False	0.2	0.5471042702950132
428	844	51593364988	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
429	848	51578385919	Criteria iii	Criteria vi	Criteria i	0.2753410041332245	0.5836221426725388	Criteria iv	Criteria ii	Criteria i	0.37038246	0.79262406	False	0.2	0.5996139956423527
430	850	51585254950	Criteria ii	Criteria vi	Criteria iii	0.5061038732528687	0.8072223216295242	Criteria ii	Criteria i	Criteria iv	0.5413053	0.86826026	True	0.2	0.9105373735595736
431	851	51585252515	Criteria ii	Criteria vi	Criteria iii	0.5061038732528687	0.8072223216295242	Criteria ii	Criteria i	Criteria iv	0.5413053	0.86826026	True	0.2	0.9105373735595736
432	852	51585013789	Criteria ii	Criteria vi	Criteria iii	0.5061038732528687	0.8072223216295242	Criteria ii	Criteria i	Criteria iv	0.5413053	0.86826026	True	0.2	0.9105373735595736
433	853	51583520192	Criteria ii	Criteria vi	Criteria iii	0.5061038732528687	0.8072223216295242	Criteria ii	Criteria i	Criteria iv	0.5413053	0.86826026	True	0.2	0.9105373735595736
434	854	51584349476	Criteria ii	Criteria iii	Criteria vi	0.5877096056938171	0.8852630406618118	Criteria ii	Criteria i	Criteria iv	0.4214847	0.84465563	True	0.2	0.7949906323152959
435	855	51583517557	Criteria ii	Criteria iii	Criteria vi	0.5877096056938171	0.8852630406618118	Criteria ii	Criteria i	Criteria iv	0.4214847	0.84465563	True	0.2	0.7949906323152959
436	856	51584570248	Criteria ii	Criteria iii	Criteria vi	0.5877096056938171	0.8852630406618118	Criteria ii	Criteria i	Criteria iv	0.4214847	0.84465563	True	0.2	0.7949906323152959
437	857	51584348026	Criteria ii	Criteria iii	Criteria vi	0.5877096056938171	0.8852630406618118	Criteria ii	Criteria i	Criteria iv	0.4214847	0.84465563	True	0.2	0.7949906323152959
438	858	51584347896	Criteria ii	Criteria iii	Criteria vi	0.5877096056938171	0.8852630406618118	Criteria ii	Criteria i	Criteria iv	0.4214847	0.84465563	True	0.2	0.7949906323152959
439	859	51585009584	Criteria ii	Criteria iii	Criteria vi	0.5877096056938171	0.8852630406618118	Criteria ii	Criteria i	Criteria iv	0.4214847	0.84465563	True	0.2	0.7949906323152959
440	860	51584347696	Criteria ii	Criteria iii	Criteria vi	0.5877096056938171	0.8852630406618118	Criteria ii	Criteria i	Criteria iv	0.4214847	0.84465563	True	0.2	0.7949906323152959
441	861	51577938273	Criteria vi	Criteria iii	Criteria iv	0.2940103411674499	0.7115976810455322	Criteria i	Criteria ii	Criteria iv	0.48169369	0.81004095	False	0.2	0.6954969077211003
442	862	51578385664	Criteria iii	Criteria vi	Criteria i	0.2753410041332245	0.5836221426725388	Criteria iv	Criteria ii	Criteria i	0.37038246	0.79262406	False	0.2	0.5996139956423527
443	863	51577698256	Criteria iii	Criteria vi	Criteria i	0.2753410041332245	0.5836221426725388	Criteria iv	Criteria ii	Criteria i	0.37038246	0.79262406	False	0.2	0.5996139956423527
444	864	51577457791	Criteria iii	Criteria vi	Criteria i	0.2753410041332245	0.5836221426725388	Criteria iv	Criteria ii	Criteria i	0.37038246	0.79262406	False	0.2	0.5996139956423527
445	866	51578087989	Criteria ii	Criteria vi	Criteria iii	0.5155274271965027	0.8326313346624374	Criteria i	Criteria ii	Criteria iv	0.6676417	0.92116916	False	0.2	0.3010354170673816
446	867	51577922894	Criteria iii	Criteria vi	Criteria i	0.2753410041332245	0.5836221426725388	Criteria iv	Criteria ii	Criteria i	0.37038246	0.79262406	False	0.2	0.5996139956423527
447	868	51578114250	Criteria i	Criteria vi	Criteria iii	0.2789230048656463	0.6947364658117294	Criteria i	Criteria iv	Criteria ii	0.48774117	0.8557346	True	0.2	0.8366411740607361
448	869	51413085304	Criteria vi	Criteria iii	Criteria iv	0.524446964263916	0.8606009036302567	Criteria iii	Criteria i	Criteria ii	0.31263575	0.74775624	False	0.2	0.541498651395212
449	870	51410480291	Criteria iv	Criteria iii	Criteria vi	0.3379025459289551	0.7778806984424591	Criteria iv	Criteria ii	Criteria i	0.3545105	0.7303884	True	0.2	0.8883732902936213
450	871	51410743463	Criteria iii	Criteria iv	Criteria vi	0.5292019248008728	0.807052455842495	Criteria i	Criteria ii	Criteria iv	0.3852932	0.83008176	False	0.2	0.3530569925303877
451	872	51407764713	Criteria iii	Criteria iv	Criteria vi	0.3887107670307159	0.8107574880123138	Criteria i	Criteria iv	Criteria vi	0.45223653	0.7259253	False	0.5	0.49532364027100506
452	873	51406747267	Criteria iii	Criteria iv	Criteria vi	0.3887107670307159	0.8107574880123138	Criteria i	Criteria iv	Criteria vi	0.45223653	0.7259253	False	0.5	0.49532364027100506
453	874	51408253379	Criteria iii	Criteria iv	Criteria vi	0.3778467774391174	0.7770539820194244	Criteria i	Criteria ii	Criteria iv	0.56793207	0.8963123	False	0.2	0.28432292089882166
454	875	51405814526	Criteria iv	Criteria iii	Criteria vi	0.3335398137569427	0.7075953930616379	Criteria iv	Criteria ii	Criteria vi	0.4421837	0.76943016	True	0.5	0.8576211905778076
455	876	51405312234	Criteria iii	Criteria vi	Criteria iv	0.3683440387248993	0.8467476516962051	Criteria i	Criteria vi	Criteria iii	0.28627923	0.7175363	False	0.5	0.7821651619673368
456	877	51403806562	Criteria iii	Criteria vi	Criteria iv	0.3675903379917145	0.8848597258329391	Criteria vi	Criteria iii	Criteria i	0.71892816	0.90578645	False	0.5	0.7852899346318245
457	878	51405311859	Criteria iii	Criteria vi	Criteria iv	0.3958782851696014	0.8975029289722443	Criteria vi	Criteria iii	Criteria i	0.6862416	0.90292263	False	0.5	0.8050620952648457
458	879	51405527365	Criteria iii	Criteria vi	Criteria iv	0.3568356037139892	0.891595721244812	Criteria vi	Criteria iii	Criteria i	0.45188126	0.8069254	False	0.5	0.9205137562762343
459	882	51404133394	Criteria iii	Criteria iv	Criteria vi	0.3748566806316376	0.7419046312570572	Criteria iv	Criteria iii	Criteria i	0.5199203	0.72585875	False	0.5	0.6802995244502601
460	883	51401832553	Criteria iii	Criteria vi	Criteria iv	0.3234559297561645	0.7932606041431427	Criteria i	Criteria vi	Criteria iii	0.28781664	0.73790336	False	0.5	0.8466066357488842
461	884	51400821452	Criteria iii	Criteria vi	Criteria iv	0.2580879032611847	0.6957856714725494	Criteria vi	Criteria i	Criteria iii	0.41964707	0.78269917	False	0.5	0.8787476675473688
462	885	51402250400	Criteria iii	Criteria vi	Criteria iv	0.4526998996734619	0.8577685654163361	Criteria vi	Criteria iii	Criteria i	0.5633479	0.8586045	False	0.5	0.7185316549002129
463	886	51401534213	Criteria iii	Criteria iv	Criteria vi	0.3862103521823883	0.8301052898168564	Criteria i	Criteria iii	Criteria iv	0.4675293	0.80485016	False	0.5	0.5615444044249741
464	887	51401825989	Criteria vii	Criteria vi	Criteria iii	0.3037024438381195	0.6441131681203842	Criteria iv	Criteria i	Criteria v	0.34461764	0.60208356	False	0.0	0.4785532492895394
465	888	51410787336	Criteria vii	Criteria x	Criteria vi	0.2886308133602142	0.5866833031177521	Criteria vii	Criteria x	Criteria i	0.20540169	0.5451928	True	0.5	0.9300165788280876
466	889	51410921124	Criteria i	Criteria iv	Criteria ii	0.4387628138065338	0.8677602857351303	Criteria i	Criteria iv	Criteria vi	0.67038566	0.9126045	True	0.5	0.9295487524795231
467	890	51410919899	Criteria i	Criteria iv	Criteria ii	0.4387628138065338	0.8677602857351303	Criteria i	Criteria iv	Criteria vi	0.67038566	0.9126045	True	0.5	0.9295487524795231
468	891	51411140275	Criteria i	Criteria iv	Criteria ii	0.4387628138065338	0.8677602857351303	Criteria i	Criteria iv	Criteria vi	0.67038566	0.9126045	True	0.5	0.9295487524795231
469	900	50541404573	Criteria iii	Criteria ii	Criteria vi	0.3639717698097229	0.7716590315103531	Criteria i	Criteria iii	Criteria ii	0.37523922	0.81533915	False	0.5	0.699599878781044
470	901	51399864432	Criteria vi	Criteria iii	Criteria i	0.2441300451755523	0.6035270392894745	Criteria vi	Criteria iv	Criteria iii	0.42286673	0.75395715	True	0.5	0.8440172208568687
471	902	51400871753	Criteria vi	Criteria iii	Criteria i	0.3575398325920105	0.7217973172664642	Criteria ii	Criteria iv	Criteria iii	0.37086457	0.8308273	False	0.2	0.6051590678818302
472	903	51401593065	Criteria vi	Criteria iii	Criteria i	0.3575398325920105	0.7217973172664642	Criteria ii	Criteria iv	Criteria iii	0.37086457	0.8308273	False	0.2	0.6051590678818302
473	904	51399862017	Criteria iii	Criteria vi	Criteria iv	0.2920528054237366	0.6294057816267014	Criteria iv	Criteria iii	Criteria vi	0.31831723	0.78957844	False	1.0	0.8934043352074463
474	905	51400607131	Criteria vi	Criteria iii	Criteria iv	0.6247670650482178	0.9216970503330232	Criteria vi	Criteria iv	Criteria iii	0.4627623	0.8223963	True	1.0	0.9690030668475214
475	906	51399856277	Criteria vi	Criteria iii	Criteria iv	0.6247670650482178	0.9216970503330232	Criteria vi	Criteria iv	Criteria iii	0.4627623	0.8223963	True	1.0	0.9690030668475214
476	907	51399856197	Criteria vi	Criteria iii	Criteria i	0.3575398325920105	0.7217973172664642	Criteria ii	Criteria iv	Criteria iii	0.37086457	0.8308273	False	0.2	0.6051590678818302
477	908	51401584495	Criteria vi	Criteria iii	Criteria i	0.3575398325920105	0.7217973172664642	Criteria ii	Criteria iv	Criteria iii	0.37086457	0.8308273	False	0.2	0.6051590678818302
478	909	51400597566	Criteria vi	Criteria ii	Criteria i	0.3062749803066253	0.5728186666965485	Criteria i	Criteria ii	Criteria vi	0.8128119	0.9181948	False	1.0	0.41169737141286233
479	910	51401579575	Criteria vi	Criteria ii	Criteria i	0.3062749803066253	0.5728186666965485	Criteria i	Criteria ii	Criteria vi	0.8128119	0.9181948	False	1.0	0.41169737141286233
480	911	51399835282	Criteria vi	Criteria iii	Criteria iv	0.305399626493454	0.7195927649736404	Criteria vi	Criteria i	Criteria vii	0.47823885	0.7717822	True	0.2	0.7883596243525554
481	912	51401563305	Criteria vi	Criteria iii	Criteria iv	0.305399626493454	0.7195927649736404	Criteria vi	Criteria i	Criteria vii	0.47823885	0.7717822	True	0.2	0.7883596243525554
482	913	51400581416	Criteria vi	Criteria iii	Criteria iv	0.305399626493454	0.7195927649736404	Criteria vi	Criteria i	Criteria vii	0.47823885	0.7717822	True	0.2	0.7883596243525554
483	914	51400842153	Criteria vi	Criteria iii	Criteria iv	0.305399626493454	0.7195927649736404	Criteria vi	Criteria i	Criteria vii	0.47823885	0.7717822	True	0.2	0.7883596243525554
484	915	51401563175	Criteria vi	Criteria iii	Criteria iv	0.305399626493454	0.7195927649736404	Criteria vi	Criteria i	Criteria vii	0.47823885	0.7717822	True	0.2	0.7883596243525554
485	916	51401563000	Criteria vi	Criteria iii	Criteria iv	0.305399626493454	0.7195927649736404	Criteria vi	Criteria i	Criteria vii	0.47823885	0.7717822	True	0.2	0.7883596243525554
486	917	51401562985	Criteria vi	Criteria iii	Criteria iv	0.305399626493454	0.7195927649736404	Criteria vi	Criteria i	Criteria vii	0.47823885	0.7717822	True	0.2	0.7883596243525554
487	918	51401557290	Criteria iii	Criteria vi	Criteria iv	0.2920528054237366	0.6294057816267014	Criteria iv	Criteria iii	Criteria vi	0.31831723	0.78957844	False	1.0	0.8934043352074463
488	920	51398073165	Criteria iii	Criteria ii	Criteria vi	0.3231882750988006	0.7495754659175873	Criteria ii	Criteria i	Criteria iv	0.32664174	0.70095974	False	0.2	0.8717483247989092
489	921	51420850965	Criteria vi	Criteria iii	Criteria ii	0.3463200032711029	0.8478494882583618	Criteria vi	Criteria iv	Criteria i	0.53058004	0.754782	True	0.2	0.816276992926291
490	922	51418757820	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
491	923	51417686804	Criteria iv	Criteria ii	Criteria i	0.3494836091995239	0.937285542488098	Criteria i	Criteria iv	Criteria vii	0.6143825	0.7708974	False	0.5	0.6000741630482868
492	924	51417700440	Criteria iii	Criteria iv	Criteria vi	0.3106231987476349	0.806921660900116	Criteria i	Criteria ii	Criteria iv	0.5323195	0.7974955	False	0.2	0.45327183601420395
493	925	50327740771	Criteria iii	Criteria vi	Criteria iv	0.3448976576328277	0.7219119071960449	Criteria ii	Criteria iv	Criteria vi	0.38043413	0.8485755	False	0.5	0.5334249266366168
494	926	51408475060	Criteria iii	Criteria iv	Criteria vi	0.3887107670307159	0.8107574880123138	Criteria i	Criteria iv	Criteria vi	0.45223653	0.7259253	False	0.5	0.49532364027100506
495	927	51407496526	Criteria iii	Criteria iv	Criteria vi	0.3778467774391174	0.7770539820194244	Criteria i	Criteria ii	Criteria iv	0.56793207	0.8963123	False	0.2	0.28432292089882166
496	930	51419134057	Criteria ii	Criteria vi	Criteria iii	0.3768824934959411	0.8471045643091202	Criteria vi	Criteria iv	Criteria iii	0.64475626	0.8142351	False	0.5	0.623123964231577
497	931	51419133017	Criteria ii	Criteria vi	Criteria iii	0.3768824934959411	0.8471045643091202	Criteria vi	Criteria iv	Criteria iii	0.64475626	0.8142351	False	0.5	0.623123964231577
498	932	51420852635	Criteria vi	Criteria iii	Criteria ii	0.3463200032711029	0.8478494882583618	Criteria vi	Criteria iv	Criteria i	0.53058004	0.754782	True	0.2	0.816276992926291
499	933	51420852390	Criteria vi	Criteria iii	Criteria ii	0.3463200032711029	0.8478494882583618	Criteria vi	Criteria iv	Criteria i	0.53058004	0.754782	True	0.2	0.816276992926291
500	934	51420123263	Criteria vi	Criteria iii	Criteria ii	0.3463200032711029	0.8478494882583618	Criteria vi	Criteria iv	Criteria i	0.53058004	0.754782	True	0.2	0.816276992926291
501	935	51420122798	Criteria vi	Criteria iii	Criteria ii	0.3463200032711029	0.8478494882583618	Criteria vi	Criteria iv	Criteria i	0.53058004	0.754782	True	0.2	0.816276992926291
502	936	51420631254	Criteria vi	Criteria iii	Criteria ii	0.3463200032711029	0.8478494882583618	Criteria vi	Criteria iv	Criteria i	0.53058004	0.754782	True	0.2	0.816276992926291
503	938	51418537094	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
504	939	51418035063	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
505	940	51418524709	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
506	941	51417758771	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
507	942	51412632178	Criteria vi	Criteria iii	Criteria iv	0.4293192028999328	0.7453342452645302	Criteria vi	Criteria vii	Criteria i	0.20190647	0.5041558	True	0.2	0.7936067393371212
508	946	51404600346	Criteria iii	Criteria vi	Criteria iv	0.3681650757789612	0.8753533959388733	Criteria vi	Criteria iii	Criteria i	0.7776315	0.9170757	False	0.5	0.7706220054825575
509	948	51400521737	Criteria iii	Criteria iv	Criteria vi	0.363166868686676	0.8119693547487259	Criteria vi	Criteria iii	Criteria i	0.2950041	0.7980461	False	0.5	0.8734587999507286
510	949	51400521687	Criteria iii	Criteria iv	Criteria vi	0.4044926166534424	0.8173890560865402	Criteria iii	Criteria i	Criteria vi	0.33059856	0.788744	True	0.5	0.8635810722967897
511	950	50327085428	Criteria iii	Criteria vi	Criteria iv	0.3377085030078888	0.6825624704360962	Criteria iv	Criteria ii	Criteria iii	0.41640893	0.69742095	False	0.5	0.6733597158278847
512	951	51404567770	Criteria vi	Criteria iii	Criteria ii	0.3778572678565979	0.7935265600681305	Criteria i	Criteria vi	Criteria iv	0.49532557	0.803481	False	0.2	0.49654827696452414
513	952	51401374184	Criteria vi	Criteria iii	Criteria i	0.3575398325920105	0.7217973172664642	Criteria ii	Criteria iv	Criteria iii	0.37086457	0.8308273	False	0.2	0.6051590678818302
514	953	51400602711	Criteria vi	Criteria iii	Criteria i	0.3575398325920105	0.7217973172664642	Criteria ii	Criteria iv	Criteria iii	0.37086457	0.8308273	False	0.2	0.6051590678818302
515	954	51401344219	Criteria vi	Criteria iii	Criteria iv	0.305399626493454	0.7195927649736404	Criteria vi	Criteria i	Criteria vii	0.47823885	0.7717822	True	0.2	0.7883596243525554
516	955	51401560345	Criteria vi	Criteria iii	Criteria iv	0.4127272069454193	0.7712753862142563	Criteria iv	Criteria i	Criteria iii	0.4309127	0.8007984	False	0.5	0.6211644286815351
517	956	51399827267	Criteria vi	Criteria iii	Criteria i	0.4319150447845459	0.7599017471075058	Criteria ii	Criteria iv	Criteria vi	0.41566473	0.8274133	False	0.2	0.5493316349098496
518	957	51401334024	Criteria vi	Criteria iii	Criteria i	0.3575398325920105	0.7217973172664642	Criteria ii	Criteria iv	Criteria iii	0.37086457	0.8308273	False	0.2	0.6051590678818302
519	958	51401333919	Criteria vi	Criteria iii	Criteria i	0.3575398325920105	0.7217973172664642	Criteria ii	Criteria iv	Criteria iii	0.37086457	0.8308273	False	0.2	0.6051590678818302
520	959	51400827693	Criteria iii	Criteria vi	Criteria iv	0.4045313596725464	0.739765465259552	Criteria iv	Criteria iii	Criteria ii	0.3536728	0.7883727	False	0.5	0.7787186988202341
521	960	51400827593	Criteria vi	Criteria iii	Criteria i	0.3575398325920105	0.7217973172664642	Criteria ii	Criteria iv	Criteria iii	0.37086457	0.8308273	False	0.2	0.6051590678818302
522	961	51398556590	Criteria iii	Criteria vi	Criteria iv	0.3129171431064605	0.7499779015779495	Criteria i	Criteria vi	Criteria iii	0.4283865	0.80528903	False	0.5	0.6150772998990007
523	962	51395188764	Criteria iii	Criteria vi	Criteria iv	0.4696586430072784	0.8267108649015427	Criteria vi	Criteria iv	Criteria iii	0.34756818	0.7311964	False	1.0	0.7543550202603544
524	963	51394719873	Criteria iii	Criteria vi	Criteria iv	0.4696586430072784	0.8267108649015427	Criteria vi	Criteria iv	Criteria iii	0.34756818	0.7311964	False	1.0	0.7543550202603544
525	964	51395164279	Criteria i	Criteria iv	Criteria iii	0.242432028055191	0.6808784902095795	Criteria i	Criteria ii	Criteria iv	0.79674417	0.9226537	True	0.5	0.6271078578196652
526	965	51395163919	Criteria i	Criteria iv	Criteria ii	0.3086542785167694	0.6928772777318954	Criteria i	Criteria vi	Criteria iv	0.8411867	0.9206833	True	0.5	0.7190364636551649
527	969	51394150307	Criteria iii	Criteria vi	Criteria iv	0.3946646153926849	0.773688405752182	Criteria ii	Criteria i	Criteria iv	0.46386915	0.7824682	False	0.2	0.5682207332912165
528	970	51394148487	Criteria iii	Criteria vi	Criteria iv	0.3943499326705932	0.8107580840587616	Criteria ii	Criteria iii	Criteria i	0.4096425	0.7601359	False	0.2	0.6178475370633641
529	971	51395914860	Criteria iii	Criteria vi	Criteria iv	0.3371234536170959	0.7689784318208694	Criteria ii	Criteria i	Criteria iv	0.5073643	0.8974834	False	0.2	0.40869197492693204
530	972	51395147138	Criteria iii	Criteria vi	Criteria ii	0.2879793345928192	0.7139397114515305	Criteria i	Criteria ii	Criteria iv	0.44409043	0.8128096	False	0.2	0.55364730957499
531	973	51394120947	Criteria iii	Criteria vi	Criteria ii	0.2879793345928192	0.7139397114515305	Criteria i	Criteria ii	Criteria iv	0.44409043	0.8128096	False	0.2	0.55364730957499
532	974	51394883086	Criteria iii	Criteria vi	Criteria ii	0.2879793345928192	0.7139397114515305	Criteria i	Criteria ii	Criteria iv	0.44409043	0.8128096	False	0.2	0.55364730957499
533	975	51394879676	Criteria iii	Criteria iv	Criteria vi	0.3729442656040191	0.7955560237169266	Criteria i	Criteria iv	Criteria ii	0.35458776	0.8243858	False	0.2	0.5559054506675787
534	976	51395890505	Criteria iii	Criteria iv	Criteria vi	0.3729442656040191	0.7955560237169266	Criteria i	Criteria iv	Criteria ii	0.35458776	0.8243858	False	0.2	0.5559054506675787
535	977	51395141393	Criteria iii	Criteria iv	Criteria vi	0.3729442656040191	0.7955560237169266	Criteria i	Criteria iv	Criteria ii	0.35458776	0.8243858	False	0.2	0.5559054506675787
536	978	51395127048	Criteria iii	Criteria vi	Criteria iv	0.2956231832504272	0.7110297828912735	Criteria iv	Criteria ii	Criteria i	0.5513743	0.8518157	False	0.2	0.6668020090811136
537	994	51394345970	Criteria iii	Criteria vi	Criteria iv	0.4124502837657928	0.8001201897859573	Criteria iv	Criteria iii	Criteria ii	0.4642931	0.81668746	False	0.5	0.711023746403584
538	995	51392560917	Criteria iii	Criteria vi	Criteria iv	0.3371234536170959	0.7689784318208694	Criteria ii	Criteria i	Criteria iv	0.5073643	0.8974834	False	0.2	0.40869197492693204
539	996	51394058599	Criteria iii	Criteria vi	Criteria iv	0.3371234536170959	0.7689784318208694	Criteria ii	Criteria i	Criteria iv	0.5073643	0.8974834	False	0.2	0.40869197492693204
540	997	51392555782	Criteria iii	Criteria vi	Criteria iv	0.4237192571163177	0.8098567724227905	Criteria vi	Criteria iv	Criteria iii	0.5461043	0.8703975	False	1.0	0.7073472125396085
541	998	51394050634	Criteria iii	Criteria i	Criteria ii	0.2989004254341125	0.6925346255302429	Criteria ii	Criteria i	Criteria iii	0.6204032	0.887776	False	1.0	0.6068664278984802
542	999	51393317441	Criteria iii	Criteria vi	Criteria iv	0.3532791137695312	0.7856576293706894	Criteria ii	Criteria iii	Criteria iv	0.48201904	0.74792576	False	0.5	0.5886811938477736
543	1000	51392548077	Criteria iii	Criteria vi	Criteria iv	0.4073785841464996	0.8237065821886063	Criteria iv	Criteria ii	Criteria i	0.26405728	0.73987436	False	0.2	0.6264789116228258
544	1001	51394045009	Criteria iii	Criteria vi	Criteria ii	0.2879793345928192	0.7139397114515305	Criteria i	Criteria ii	Criteria iv	0.44409043	0.8128096	False	0.2	0.55364730957499
545	1002	51394325250	Criteria iii	Criteria vi	Criteria iv	0.3828459680080414	0.7728990316390991	Criteria iv	Criteria iii	Criteria ii	0.3150773	0.76078796	False	0.5	0.843607598104656
546	1003	51392543917	Criteria iii	Criteria iv	Criteria vi	0.3729442656040191	0.7955560237169266	Criteria i	Criteria iv	Criteria ii	0.35458776	0.8243858	False	0.2	0.5559054506675787
547	1004	51393571628	Criteria iii	Criteria iv	Criteria vi	0.3729442656040191	0.7955560237169266	Criteria i	Criteria iv	Criteria ii	0.35458776	0.8243858	False	0.2	0.5559054506675787
548	1005	51394322555	Criteria vi	Criteria i	Criteria iii	0.2841529846191406	0.7409564256668091	Criteria ii	Criteria i	Criteria iv	0.69010884	0.9124368	False	0.2	0.4642639350359369
549	1006	51392542902	Criteria iii	Criteria iv	Criteria ii	0.2856040000915527	0.742685928940773	Criteria iv	Criteria ii	Criteria i	0.34677604	0.8527877	False	0.5	0.8351354027431441
550	1007	51393570313	Criteria iii	Criteria vi	Criteria iv	0.2869607806205749	0.6915403753519058	Criteria ii	Criteria iv	Criteria i	0.344754	0.7774792	False	0.2	0.7422709289928707
