	index	sentence	origin	lang	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3
878	951	The historic center of the Venetian city looks out over the Grand Canal.	2160	en	0.1696079820394516	0.19546736776828766	0.15723392367362976	0.309509813785553	0.02322922833263874	0.13391953706741333	0.004145053680986166	0.002889568917453289	0.0018466593464836478	0.0019961826037615538	0.00015467492630705237	0.309509813785553	Criteria iv	0.19546736776828766	Criteria ii	0.1696079820394516	Criteria i	0.309509813785553	0.6745851635932922
879	952	It has title of Cloudy day in Venice	2160	en	0.10697288066148758	0.0424201674759388	0.1355486661195755	0.07830370217561722	0.007922790013253689	0.33120790123939514	0.09576108306646347	0.11710933595895767	0.021559376269578934	0.05736594647169113	0.005828038789331913	0.33120790123939514	Criteria vi	0.1355486661195755	Criteria iii	0.11710933595895767	Criteria viii	0.33120790123939514	0.5838659033179283
880	953	It has tags of venice, italy, cloudy, river, landscape, canal	2160	en	0.01885315775871277	0.37838539481163025	0.3639189898967743	0.1304241120815277	0.01610022597014904	0.08804836869239807	0.0009091309038922191	0.0008173836977221072	0.001166459172964096	0.001342647708952427	3.4245742426719517e-05	0.37838539481163025	Criteria ii	0.3639189898967743	Criteria iii	0.1304241120815277	Criteria iv	0.37838539481163025	0.8727284967899323
881	955	It has tags of cathedral, medieval, ornate, gothic, stone, carved, italian, venice, italy, architecture, arch, archway	2162	en	0.10252246260643005	0.15497547388076782	0.18542364239692688	0.5176151990890503	0.014631971716880798	0.018881037831306458	0.0011125662131235003	0.0017979983240365982	0.0015132572734728456	0.001477779122069478	4.858038664679043e-05	0.5176151990890503	Criteria iv	0.18542364239692688	Criteria iii	0.15497547388076782	Criteria ii	0.5176151990890503	0.858014315366745
882	956	The Rio di Sant'Anna a canal in Castello one of the six sestieri of Venice in Veneto, Italy	2166	en	0.2808178961277008	0.17537821829319	0.13253168761730194	0.17223985493183136	0.008702244609594345	0.20534323155879974	0.006091805174946785	0.012193531729280949	0.00343227107077837	0.0028971803840249777	0.00037211229209788144	0.2808178961277008	Criteria i	0.20534323155879974	Criteria vi	0.17537821829319	Criteria ii	0.2808178961277008	0.6615393459796906
883	957	It is named after the Sant'Anna church	2166	en	0.23710224032402039	0.0597473569214344	0.19035619497299194	0.13793843984603882	0.0046058292500674725	0.3523429036140442	0.005042094737291336	0.007899599149823189	0.0016750823706388474	0.0026243911124765873	0.0006659234641119838	0.3523429036140442	Criteria vi	0.23710224032402039	Criteria i	0.19035619497299194	Criteria iii	0.3523429036140442	0.7798013389110565
884	958	Before 1807, it linked the Ponte de la Veneta Marina to the Riva San Biasio, but it was buried and this part today constitutes Via Garibaldi	2166	en	0.1509028971195221	0.2522575259208679	0.18633663654327393	0.20366257429122925	0.008723022416234016	0.193882554769516	0.0010689295595511794	0.0013268257025629282	0.0006825667805969715	0.0008407681598328054	0.00031576529727317393	0.2522575259208679	Criteria ii	0.20366257429122925	Criteria iv	0.193882554769516	Criteria vi	0.2522575259208679	0.6498026549816132
885	959	The Cannaregio Canal in Cannaregio one of the six sestieri of Venice in Veneto, Italy	2167	en	0.26185905933380127	0.2853909730911255	0.10936789959669113	0.19716979563236237	0.005895941983908415	0.1341979056596756	0.0015361675759777427	0.001856317394413054	0.0010501970537006855	0.0014649563236162066	0.00021065254986751825	0.2853909730911255	Criteria ii	0.26185905933380127	Criteria i	0.19716979563236237	Criteria iv	0.2853909730911255	0.7444198280572891
886	960	It was the main route into the city until the construction of a railway link to the mainland, gave the district its name (Canal Regio is Italian for Royal Canal)	2167	en	0.1274288147687912	0.3823675811290741	0.08492034673690796	0.3270973265171051	0.008088763803243637	0.06647594273090363	0.0007706807809881866	0.0011609094217419624	0.0007207036833278835	0.0008882832480594516	8.07021715445444e-05	0.3823675811290741	Criteria ii	0.3270973265171051	Criteria iv	0.1274288147687912	Criteria i	0.3823675811290741	0.8368937224149704
887	961	Development began in the eleventh century as the area was drained and parallel canals were dredged	2167	en	0.07598186284303665	0.2643137276172638	0.1414942741394043	0.36875489354133606	0.10580190271139145	0.025758501142263412	0.0032038360368460417	0.005123967304825783	0.005913532804697752	0.0034930394031107426	0.0001604020653758198	0.36875489354133606	Criteria iv	0.2643137276172638	Criteria ii	0.1414942741394043	Criteria iii	0.36875489354133606	0.7745628952980042
888	962	Although elegant palazzos were built facing the Grand Canal, the area grew primarily with working class housing and manufacturing	2167	en	0.0755593404173851	0.17205190658569336	0.041152630001306534	0.6493576765060425	0.057109590619802475	0.00372335035353899	0.00010981160448864102	0.00016788400535006076	0.00025568451383151114	0.0002183273172704503	0.00029371853452175856	0.6493576765060425	Criteria iv	0.17205190658569336	Criteria ii	0.0755593404173851	Criteria i	0.6493576765060425	0.8969689235091209
889	963	The canal still runs as an important part of the district	2167	en	0.03378993272781372	0.05982498452067375	0.11713268607854843	0.1229521855711937	0.0797034278512001	0.06863129138946533	0.12637276947498322	0.16976797580718994	0.16352500021457672	0.057676248252391815	0.0006234896136447787	0.16976797580718994	Criteria viii	0.16352500021457672	Criteria ix	0.12637276947498322	Criteria vii	0.16976797580718994	0.4596657454967499
890	964	The Cannaregio Canal in Cannaregio one of the six sestieri of Venice in Veneto, Italy	2168	en	0.26185905933380127	0.2853909730911255	0.10936789959669113	0.19716979563236237	0.005895941983908415	0.1341979056596756	0.0015361675759777427	0.001856317394413054	0.0010501970537006855	0.0014649563236162066	0.00021065254986751825	0.2853909730911255	Criteria ii	0.26185905933380127	Criteria i	0.19716979563236237	Criteria iv	0.2853909730911255	0.7444198280572891
891	965	It was the main route into the city until the construction of a railway link to the mainland, gave the district its name (Canal Regio is Italian for Royal Canal)	2168	en	0.1274288147687912	0.3823675811290741	0.08492034673690796	0.3270973265171051	0.008088763803243637	0.06647594273090363	0.0007706807809881866	0.0011609094217419624	0.0007207036833278835	0.0008882832480594516	8.07021715445444e-05	0.3823675811290741	Criteria ii	0.3270973265171051	Criteria iv	0.1274288147687912	Criteria i	0.3823675811290741	0.8368937224149704
892	966	Development began in the eleventh century as the area was drained and parallel canals were dredged	2168	en	0.07598186284303665	0.2643137276172638	0.1414942741394043	0.36875489354133606	0.10580190271139145	0.025758501142263412	0.0032038360368460417	0.005123967304825783	0.005913532804697752	0.0034930394031107426	0.0001604020653758198	0.36875489354133606	Criteria iv	0.2643137276172638	Criteria ii	0.1414942741394043	Criteria iii	0.36875489354133606	0.7745628952980042
893	967	Although elegant palazzos were built facing the Grand Canal, the area grew primarily with working class housing and manufacturing	2168	en	0.0755593404173851	0.17205190658569336	0.041152630001306534	0.6493576765060425	0.057109590619802475	0.00372335035353899	0.00010981160448864102	0.00016788400535006076	0.00025568451383151114	0.0002183273172704503	0.00029371853452175856	0.6493576765060425	Criteria iv	0.17205190658569336	Criteria ii	0.0755593404173851	Criteria i	0.6493576765060425	0.8969689235091209
894	968	The canal still runs as an important part of the district	2168	en	0.03378993272781372	0.05982498452067375	0.11713268607854843	0.1229521855711937	0.0797034278512001	0.06863129138946533	0.12637276947498322	0.16976797580718994	0.16352500021457672	0.057676248252391815	0.0006234896136447787	0.16976797580718994	Criteria viii	0.16352500021457672	Criteria ix	0.12637276947498322	Criteria vii	0.16976797580718994	0.4596657454967499
895	969	The Canale di San Pietro (Canal of Saint-Pierre) in Castello one of the six sestieri of Venice in Veneto, Italy	2169	en	0.3346787989139557	0.1885938197374344	0.1014988124370575	0.16842186450958252	0.004450509324669838	0.193812757730484	0.0016326277982443571	0.003917906899005175	0.001122643705457449	0.001322658616118133	0.000547576230019331	0.3346787989139557	Criteria i	0.193812757730484	Criteria vi	0.1885938197374344	Criteria ii	0.3346787989139557	0.7170853763818741
896	970	The name comes from the close lying island and its basilica	2169	en	0.036622002720832825	0.08346514403820038	0.369754433631897	0.14080744981765747	0.03397832810878754	0.18062052130699158	0.06321042776107788	0.030132334679365158	0.027470478788018227	0.033701423555612564	0.00023731435067020357	0.369754433631897	Criteria iii	0.18062052130699158	Criteria vi	0.14080744981765747	Criteria iv	0.369754433631897	0.691182404756546
897	971	It is 455 meters long, extending the Rio dei Giardini northwards towards the lagoon east of Venice	2169	en	0.06890823692083359	0.01988113671541214	0.06454301625490189	0.03334817662835121	0.00915340892970562	0.06944933533668518	0.4560009837150574	0.17765924334526062	0.05014292523264885	0.04997135326266289	0.0009422256844118237	0.4560009837150574	Criteria vii	0.17765924334526062	Criteria viii	0.06944933533668518	Criteria vi	0.4560009837150574	0.7031095623970032
898	972	It runs alongside the western part of the island of San Pietro	2169	en	0.07876759022474289	0.01524555403739214	0.028047872707247734	0.024430392310023308	0.007412063889205456	0.04373705014586449	0.32642877101898193	0.29828256368637085	0.0921386182308197	0.08351235091686249	0.00199713627807796	0.32642877101898193	Criteria vii	0.29828256368637085	Criteria viii	0.0921386182308197	Criteria ix	0.32642877101898193	0.7168499529361725
899	973	It has title of A busy day in Venice	2171	en	0.08719795942306519	0.03865490108728409	0.10738009959459305	0.08912072330713272	0.009673455730080605	0.26661214232444763	0.10611045360565186	0.16795824468135834	0.032836806029081345	0.0909147560596466	0.0035404576919972897	0.26661214232444763	Criteria vi	0.16795824468135834	Criteria viii	0.10738009959459305	Criteria iii	0.26661214232444763	0.541950486600399
900	974	It has tags of italy, canal, venice, water	2171	en	0.03159044682979584	0.4233318567276001	0.23752307891845703	0.17916235327720642	0.015570000745356083	0.10475984960794449	0.001811812981031835	0.0016932182479649782	0.002104826970025897	0.002427093917503953	2.5380573788424954e-05	0.4233318567276001	Criteria ii	0.23752307891845703	Criteria iii	0.17916235327720642	Criteria iv	0.4233318567276001	0.8400172889232635
901	977	It has tags of bianco, nero, bw, black, white, san, giorgio, isola, island, arsenale, silhouette, batis, italy, venice, fog, winter, home, still, venezia, veneto, lagoon, laguna, acqua, sony, alpha, batis, zeiss, carlzeiss, art, fineart, amazing, stunning, beautiful, landscape, paesaggio, peaceful, calma, quiet, calm, wood, wooden, mist, haziness, misty, foschia, italia, surreal, bridge, ponte, canal, grande, man, woman, people	2175	en	0.04111818969249725	0.01966189406812191	0.18967273831367493	0.045427847653627396	0.031074445694684982	0.15357914566993713	0.40691378712654114	0.046273574233055115	0.029794327914714813	0.03586744889616966	0.0006166723906062543	0.40691378712654114	Criteria vii	0.18967273831367493	Criteria iii	0.15357914566993713	Criteria vi	0.40691378712654114	0.7501656711101532
902	978	The Rio di San Trovaso (Canal of Saints Gervais and Protais), in Dorsoduro one of the six sestieri of Venice in Veneto, Italy	2178	en	0.2906516492366791	0.131917342543602	0.11467314511537552	0.1516522914171219	0.006653718184679747	0.2825343608856201	0.005666740238666534	0.010541178286075592	0.002392748836427927	0.0027290733996778727	0.0005877388757653534	0.2906516492366791	Criteria i	0.2825343608856201	Criteria vi	0.1516522914171219	Criteria iv	0.2906516492366791	0.7248383015394211
903	979	It only has a length of around 350 meters, making the link between the Giudecca Canal and the Grand Canal in a south-north direction	2178	en	0.046907465904951096	0.013788968324661255	0.042156100273132324	0.03025137260556221	0.006527386140078306	0.028987262398004532	0.34423768520355225	0.33714115619659424	0.07757518440485	0.07150275260210037	0.0009246088447980583	0.34423768520355225	Criteria vii	0.33714115619659424	Criteria viii	0.07757518440485	Criteria ix	0.34423768520355225	0.7589540258049965
904	980	The name comes from the nearby San Trovaso church	2178	en	0.032402075827121735	0.09724991768598557	0.41275158524513245	0.1331513375043869	0.02974114939570427	0.23318152129650116	0.02018154412508011	0.00945538654923439	0.011370259337127209	0.020263759419322014	0.0002514782827347517	0.41275158524513245	Criteria iii	0.23318152129650116	Criteria vi	0.1331513375043869	Criteria iv	0.41275158524513245	0.7790844440460205
905	981	The name Trovasio is a popularized contraction of Saints Gervasio and Protasio	2178	en	0.030859312042593956	0.046418704092502594	0.3246126174926758	0.10660140216350555	0.026511814445257187	0.3459518551826477	0.04375554248690605	0.014765210449695587	0.015000443905591965	0.04452527314424515	0.0009977418230846524	0.3459518551826477	Criteria vi	0.3246126174926758	Criteria iii	0.10660140216350555	Criteria iv	0.3459518551826477	0.777165874838829
906	982	Friends gave us a Gondola Tour for our 30th Anniversary.	2185	en	0.18773993849754333	0.09766565263271332	0.2810126543045044	0.15997838973999023	0.007536675781011581	0.15520751476287842	0.04790356010198593	0.04136323556303978	0.007022030185908079	0.014336992055177689	0.00023341254564002156	0.2810126543045044	Criteria iii	0.18773993849754333	Criteria i	0.15997838973999023	Criteria iv	0.2810126543045044	0.628730982542038
907	983	It has title of Gondola Tour at Dusk - Venice, Italy, July 2016	2185	en	0.09398538619279861	0.07487811893224716	0.21788926422595978	0.09488723427057266	0.011463486589491367	0.29923927783966064	0.0748600885272026	0.07977240532636642	0.018935440108180046	0.03227275237441063	0.0018165025394409895	0.29923927783966064	Criteria vi	0.21788926422595978	Criteria iii	0.09488723427057266	Criteria iv	0.29923927783966064	0.6120157763361931
908	984	It has tags of canal, taxi, water, july, italy, boat, venice, humid, hot	2185	en	0.021987250074744225	0.07215936481952667	0.3390461206436157	0.22310693562030792	0.11879686266183853	0.06316380947828293	0.03501336649060249	0.03404576703906059	0.06121237576007843	0.03132529929280281	0.00014279833703767508	0.3390461206436157	Criteria iii	0.22310693562030792	Criteria iv	0.11879686266183853	Criteria v	0.3390461206436157	0.6809499189257622
909	985	A scene in Venice  where two canals intersect	2186	en	0.10367929935455322	0.08588506281375885	0.28166717290878296	0.2883804738521576	0.03694287687540054	0.08295062929391861	0.05639409273862839	0.0398004874587059	0.01379822101444006	0.010431035421788692	7.061108772177249e-05	0.2883804738521576	Criteria iv	0.28166717290878296	Criteria iii	0.10367929935455322	Criteria i	0.2883804738521576	0.6737269461154938
910	986	It has tags of italy, venice, canal, monotone, bw	2186	en	0.025581326335668564	0.4587058126926422	0.25447219610214233	0.11976048350334167	0.012031164951622486	0.12482108175754547	0.0010200293036177754	0.0009718541987240314	0.0011746378149837255	0.0014231130480766296	3.8392881833715364e-05	0.4587058126926422	Criteria ii	0.25447219610214233	Criteria iii	0.12482108175754547	Criteria vi	0.4587058126926422	0.83799909055233
911	987	A view to Campanile San Giorgio across the Grand Canal	2193	en	0.26771295070648193	0.11304126679897308	0.15034864842891693	0.14747241139411926	0.017929792404174805	0.1431008130311966	0.08381086587905884	0.05057829990983009	0.012072119861841202	0.013412616215646267	0.0005201523308642209	0.26771295070648193	Criteria i	0.15034864842891693	Criteria iii	0.14747241139411926	Criteria iv	0.26771295070648193	0.5655340105295181
912	988	The San Marco Gondola Station at dawn, in Venice (where else..)	2193	en	0.11880898475646973	0.12237316370010376	0.2655733823776245	0.18358708918094635	0.015439057722687721	0.2805476188659668	0.004596758633852005	0.003682421986013651	0.0022036631125956774	0.0029381292406469584	0.00024971761740744114	0.2805476188659668	Criteria vi	0.2655733823776245	Criteria iii	0.18358708918094635	Criteria iv	0.2805476188659668	0.7297080904245377
913	989	Chiharu Shiota's spectacular exhibit for the Japanese Biennale pavilion	2197	en	0.1698053926229477	0.10272932052612305	0.18391664326190948	0.13282451033592224	0.00987769290804863	0.27811896800994873	0.04986700043082237	0.04803100600838661	0.008347044698894024	0.015611694194376469	0.0008706705993972719	0.27811896800994873	Criteria vi	0.18391664326190948	Criteria iii	0.1698053926229477	Criteria i	0.27811896800994873	0.6318410038948059
914	990	It has title of The KEY in the HAND	2197	en	0.02408476173877716	0.031786974519491196	0.07183890789747238	0.053765054792165756	0.008482931181788445	0.0755067691206932	0.08455542474985123	0.1090049222111702	0.15675407648086548	0.38335391879081726	0.0008662273758091033	0.38335391879081726	Criteria x	0.15675407648086548	Criteria ix	0.1090049222111702	Criteria viii	0.38335391879081726	0.6491129174828529
915	991	It has tags of chiharushiota, thekeyinthehand, venicebiennale, venice, italy, venezia, italia, modernart, art, red, keys, lumix, lx, panasonic	2197	en	0.022989507764577866	0.23433257639408112	0.44192802906036377	0.13312332332134247	0.018644390627741814	0.1429385542869568	0.001382025657221675	0.0010838002199307084	0.001644036965444684	0.0018893700325861573	4.439648910192773e-05	0.44192802906036377	Criteria iii	0.23433257639408112	Criteria ii	0.1429385542869568	Criteria vi	0.44192802906036377	0.8191991597414017
916	992	'Actv 86' Venice ferry boat arriving at a waterbus stop, 20 April 2012,	2198	en	0.05756540223956108	0.106900155544281	0.3359512388706207	0.1277722269296646	0.016528889536857605	0.33117079734802246	0.009420832619071007	0.0048067085444927216	0.0037554274313151836	0.0059168110601603985	0.00021147630468476564	0.3359512388706207	Criteria iii	0.33117079734802246	Criteria vi	0.1277722269296646	Criteria iv	0.3359512388706207	0.7948942631483078
917	993	It has title of 'Actv 86' Venice ferry boat arriving at a waterbus stop, 20 April 2012,	2198	en	0.10403811186552048	0.05043765529990196	0.23307591676712036	0.11350517719984055	0.011104489676654339	0.3438611924648285	0.07160989940166473	0.043685492128133774	0.011114385910332203	0.016542691737413406	0.001024899771437049	0.3438611924648285	Criteria vi	0.23307591676712036	Criteria iii	0.11350517719984055	Criteria iv	0.3438611924648285	0.6904422864317894
918	994	'Actv 40' Venice ferry boat near the Rialto Bridge, 21 April 2012,	2199	en	0.05532786250114441	0.10692478716373444	0.33160400390625	0.13155533373355865	0.018230793997645378	0.33435168862342834	0.008168219588696957	0.003814159659668803	0.0038459207862615585	0.006030518561601639	0.00014673697296530008	0.33435168862342834	Criteria vi	0.33160400390625	Criteria iii	0.13155533373355865	Criteria iv	0.33435168862342834	0.797511026263237
919	995	It has title of 'Actv 40' Venice ferry boat near the Rialto Bridge, 21 April 2012,	2199	en	0.1060267761349678	0.04547698795795441	0.22408047318458557	0.11059807240962982	0.012419183738529682	0.3151267170906067	0.09659169614315033	0.05051248520612717	0.015526353381574154	0.022724760696291924	0.000916493940167129	0.3151267170906067	Criteria vi	0.22408047318458557	Criteria iii	0.11059807240962982	Criteria iv	0.3151267170906067	0.6498052626848221
920	996	The Rio dei Tre Ponti (Three Bridges Canal), in Dorsoduro one of the six sestieri of Venice in Veneto, Italy	2215	en	0.27580946683883667	0.12060831487178802	0.09776540845632553	0.1414628028869629	0.008658494800329208	0.1612672507762909	0.061906807124614716	0.09702233970165253	0.017697568982839584	0.01690581627190113	0.0008957150857895613	0.27580946683883667	Criteria i	0.1612672507762909	Criteria vi	0.1414628028869629	Criteria iv	0.27580946683883667	0.5785395205020905
921	997	It extends for short distances between Rio Novo and that of Tentor, on which stands the new building of the Local social health of Venice	2215	en	0.18596960604190826	0.10819501429796219	0.1771492063999176	0.2967834174633026	0.053345512598752975	0.07188677042722702	0.04318144544959068	0.030029239133000374	0.01860431209206581	0.014650813303887844	0.00020461362146306783	0.2967834174633026	Criteria iv	0.18596960604190826	Criteria i	0.1771492063999176	Criteria iii	0.2967834174633026	0.6599022299051285
922	998	Today, along the river immediately next to the Piazzale Roma	2215	en	0.031875379383563995	0.07140736281871796	0.16719400882720947	0.09902051091194153	0.08958540856838226	0.1608762890100479	0.14100778102874756	0.07333099097013474	0.09514769166707993	0.0690494105219841	0.0015052841044962406	0.16719400882720947	Criteria iii	0.1608762890100479	Criteria vi	0.14100778102874756	Criteria vii	0.16719400882720947	0.46907807886600494
923	999	Rio delle Due Torri a canal in Santa Croce one of the six sestieri of Venice in Veneto, Italy	2218	en	0.4200684726238251	0.1258879005908966	0.08696354180574417	0.18081790208816528	0.007520850747823715	0.13177894055843353	0.011866429820656776	0.026643048971891403	0.0046677011996507645	0.003218943253159523	0.000566276372410357	0.4200684726238251	Criteria i	0.18081790208816528	Criteria iv	0.13177894055843353	Criteria vi	0.4200684726238251	0.7326653152704239
924	1000	The name comes from a house with two angular towers, which was found here around 1105, at the time of the famous devastating fire	2218	en	0.1475123167037964	0.15744730830192566	0.18602854013442993	0.3805961310863495	0.02787146158516407	0.08439884334802628	0.004815812688320875	0.004468877334147692	0.0030764201655983925	0.003665782744064927	0.00011853209434775636	0.3805961310863495	Criteria iv	0.18602854013442993	Criteria iii	0.15744730830192566	Criteria ii	0.3805961310863495	0.7240719795227051
925	1001	Venetian texts of 1514 still speak of this casa da do toro	2218	en	0.04281207546591759	0.0598662830889225	0.3823391795158386	0.07607900351285934	0.006552827078849077	0.4300175607204437	0.0007825549691915512	0.0007586804567836225	0.0002731982967816293	0.00034675627830438316	0.0001719107385724783	0.4300175607204437	Criteria vi	0.3823391795158386	Criteria iii	0.07607900351285934	Criteria iv	0.4300175607204437	0.8884357437491417
926	1002	It was customary to add towers to buildings during civil strife	2218	en	0.0656677633523941	0.17220911383628845	0.3215811848640442	0.38876256346702576	0.014143325388431549	0.033053088933229446	0.0007417855085805058	0.000955614959821105	0.0013986151898279786	0.0014241792960092425	6.284126720856875e-05	0.38876256346702576	Criteria iv	0.3215811848640442	Criteria iii	0.17220911383628845	Criteria ii	0.38876256346702576	0.8825528621673584
927	1003	The Rio do Torre is 72 meters long	2218	en	0.05118301510810852	0.011931849643588066	0.06501449644565582	0.03339561074972153	0.00900972168892622	0.057935427874326706	0.34850645065307617	0.33565884828567505	0.04925181716680527	0.03629559651017189	0.0018172074342146516	0.34850645065307617	Criteria vii	0.33565884828567505	Criteria viii	0.06501449644565582	Criteria iii	0.34850645065307617	0.749179795384407
928	1004	It extends the Rio de San Polo at its junction with the rielo Ca'Bernardo to the northeast, where it becomes Rio Mater Domini after the junction with the Rio de San Boldo	2218	en	0.07932186871767044	0.033445343375205994	0.04935584217309952	0.040333110839128494	0.015740584582090378	0.0703006461262703	0.20429329574108124	0.3560410737991333	0.1006065309047699	0.04830610379576683	0.00225555757060647	0.3560410737991333	Criteria viii	0.20429329574108124	Criteria vii	0.1006065309047699	Criteria ix	0.3560410737991333	0.6609409004449844
929	1005	The rio of Santa Maria Mater Domini has a length of 697 m and connects north-north-east the Grand Canal	2218	en	0.10118243843317032	0.040803682059049606	0.07804830372333527	0.05736732855439186	0.01809469796717167	0.1016894206404686	0.2584332823753357	0.18913809955120087	0.08896796405315399	0.06519125401973724	0.0010835386347025633	0.2584332823753357	Criteria vii	0.18913809955120087	Criteria viii	0.1016894206404686	Criteria vi	0.2584332823753357	0.5492608025670052
930	1006	It has tags of santacroce, italy, italianrepublic, repubblicaitaliana, europe, mediterranean, venice, veneto, venezia, venesia, urban, city, sestieri, venetianrepublic, giovanni, crusaderknight, hungariannobleman, riodelleduetorri, canal, stream, brook, creek, watercourse, reflection	2218	en	0.019776949658989906	0.20263858139514923	0.44755154848098755	0.1883264034986496	0.05962154269218445	0.06815611571073532	0.0029024884570389986	0.002813250059261918	0.00444530276581645	0.003704229835420847	6.368855974869803e-05	0.44755154848098755	Criteria iii	0.20263858139514923	Criteria ii	0.1883264034986496	Criteria iv	0.44755154848098755	0.8385165333747864
931	1007	View from the top	2237	en	0.017103562131524086	0.011934219859540462	0.04425431042909622	0.005368455778807402	0.004803808871656656	0.030335912480950356	0.8148691058158875	0.02711433917284012	0.017483729869127274	0.026607604697346687	0.00012487063941080123	0.8148691058158875	Criteria vii	0.04425431042909622	Criteria iii	0.030335912480950356	Criteria vi	0.8148691058158875	0.889459328725934
932	1008	It has tags of italy, ocean, venice	2237	en	0.055895619094371796	0.19535812735557556	0.3326585292816162	0.11495904624462128	0.024798698723316193	0.17386239767074585	0.04419318586587906	0.019431905820965767	0.01677463948726654	0.02189629152417183	0.00017157179536297917	0.3326585292816162	Criteria iii	0.19535812735557556	Criteria ii	0.17386239767074585	Criteria vi	0.3326585292816162	0.7018790543079376
933	1009	Just another canal	2238	en	0.09828272461891174	0.022728748619556427	0.016515903174877167	0.01727283000946045	0.0020398867782205343	0.04199552163481712	0.24291230738162994	0.3806609809398651	0.06237230449914932	0.11102849990129471	0.004190258681774139	0.3806609809398651	Criteria viii	0.24291230738162994	Criteria vii	0.11102849990129471	Criteria x	0.3806609809398651	0.7346017882227898
934	1010	It has tags of italy, ocean, venice	2238	en	0.055895619094371796	0.19535812735557556	0.3326585292816162	0.11495904624462128	0.024798698723316193	0.17386239767074585	0.04419318586587906	0.019431905820965767	0.01677463948726654	0.02189629152417183	0.00017157179536297917	0.3326585292816162	Criteria iii	0.19535812735557556	Criteria ii	0.17386239767074585	Criteria vi	0.3326585292816162	0.7018790543079376
935	1011	It has tags of italy, ocean, venice	2239	en	0.055895619094371796	0.19535812735557556	0.3326585292816162	0.11495904624462128	0.024798698723316193	0.17386239767074585	0.04419318586587906	0.019431905820965767	0.01677463948726654	0.02189629152417183	0.00017157179536297917	0.3326585292816162	Criteria iii	0.19535812735557556	Criteria ii	0.17386239767074585	Criteria vi	0.3326585292816162	0.7018790543079376
936	1012	It has title of Concealed Venice's canal	2251	en	0.12264154851436615	0.08594425767660141	0.23580002784729004	0.1647440791130066	0.010063806548714638	0.32609835267066956	0.020518258213996887	0.016887374222278595	0.00708093261346221	0.009940686635673046	0.0002807080454658717	0.32609835267066956	Criteria vi	0.23580002784729004	Criteria iii	0.1647440791130066	Criteria iv	0.32609835267066956	0.7266424596309662
937	1015	It has title of DOGE'S PALACE- FIRE PLACE- VENICE, ITALY	2259	en	0.08680114895105362	0.05998172610998154	0.2860751152038574	0.1738608479499817	0.009534595534205437	0.3711228668689728	0.004162854980677366	0.0035022671800106764	0.001944749616086483	0.0028624963015317917	0.00015139962488319725	0.3711228668689728	Criteria vi	0.2860751152038574	Criteria iii	0.1738608479499817	Criteria iv	0.3711228668689728	0.8310588300228119
938	1016	It has title of COMPANILE- BELL TOWER- ST MARKS SQUARE- VENICE, ITALY	2260	en	0.4796665906906128	0.07851918041706085	0.109157495200634	0.15723522007465363	0.0027590771205723286	0.16485175490379333	0.0029179775156080723	0.003069119295105338	0.0006680947844870389	0.0009491444216109812	0.00020639046852011234	0.4796665906906128	Criteria i	0.16485175490379333	Criteria vi	0.15723522007465363	Criteria iv	0.4796665906906128	0.8017535656690598
939	1017	The Palazzo Cavalli-Franchetti in San Marco one of the six sestieri of Venice in Veneto, Italy	2263	en	0.1852361112833023	0.17339231073856354	0.1564585566520691	0.1483049988746643	0.00408642552793026	0.3301626443862915	0.0006355750956572592	0.0006254547042772174	0.0003547518281266093	0.0005661537870764732	0.00017698768351692706	0.3301626443862915	Criteria vi	0.1852361112833023	Criteria i	0.17339231073856354	Criteria ii	0.3301626443862915	0.6887910664081573
940	1018	It is not far from the Ponte dell'Accademia and next to the Palazzo Barbaro on the Grand Canal of Venice	2263	en	0.34241607785224915	0.12966826558113098	0.13538698852062225	0.13488517701625824	0.008268635720014572	0.23487579822540283	0.005649374797940254	0.003993392456322908	0.002016395563259721	0.0023541005793958902	0.00048577197594568133	0.34241607785224915	Criteria i	0.23487579822540283	Criteria vi	0.13538698852062225	Criteria iii	0.34241607785224915	0.7126788645982742
941	1019	Since 1999 it has been the seat of the Istituto Veneto di Scienze, Lettere ed Arti and frequently houses cultural events	2263	en	0.038303688168525696	0.059551022946834564	0.39088767766952515	0.11659134179353714	0.018524732440710068	0.3721906244754791	0.0012855903478339314	0.0009318573866039515	0.0006962560000829399	0.0009790394688025117	5.816399061586708e-05	0.39088767766952515	Criteria iii	0.3721906244754791	Criteria vi	0.11659134179353714	Criteria iv	0.39088767766952515	0.8796696439385414
942	1020	The palace was erected in 1565	2263	en	0.3932953476905823	0.17528803646564484	0.11520767956972122	0.22725921869277954	0.004720322787761688	0.081442691385746	0.0007669698679819703	0.0008234245469793677	0.00047336998977698386	0.0006094989948906004	0.00011345202074153349	0.3932953476905823	Criteria i	0.22725921869277954	Criteria iv	0.17528803646564484	Criteria ii	0.3932953476905823	0.7958426028490067
