	Source	Target	Group_Name	18+	Members	Pool_Counts
25158	105752074@N04	1050362@N20	B y N con Estilo / B &amp; W with style 1 x 2 (No Sepia)	0	2324	45775
25159	105752074@N04	52239733174@N01	B&amp;W	0	231940	6098209
25160	105752074@N04	14734692@N21	B&amp;W - MoVeS - invite only	0	994	14546
25161	105752074@N04	22421789@N00	B&amp;W DREAMS	0	6942	298619
25162	105752074@N04	1105230@N25	B&amp;W FLICKR - P&amp;B FLICKR	0	6514	248755
25163	105752074@N04	1383523@N22	B&amp;W great shots... but please... no portraits	0	1507	66196
25164	105752074@N04	2022482@N25	B&amp;W Life	0	2863	133676
25165	105752074@N04	14704748@N20	B&amp;W Lifestyle	0	2831	49885
25166	105752074@N04	1956891@N22	B&amp;W Viva la Vida! (P1-A5)	0	3393	90828
25167	105752074@N04	14751412@N22	B&amp;W-Selection!	0	359	3390
25168	105752074@N04	81723560@N00	B+W	0	29826	1313054
25169	105752074@N04	18352827@N00	B/W ... the world in black and white	0	19712	1046013
25170	105752074@N04	14791897@N22	b/w instantanέ	0	1034	38311
25171	105752074@N04	1611261@N25	Best Images In Black And White	0	2021	92739
25172	105752074@N04	90514316@N00	BEST in B&amp;W photography	0	16615	546867
25173	105752074@N04	1612111@N22	Bianco &amp; Nero	0	1748	71843
25174	105752074@N04	825577@N22	BLACK &amp; WHITE - P1&amp;A2 (NO SEPIA)	0	15139	417576
25175	105752074@N04	3506974@N21	Black &amp; White - Pictures (No 30/60 limit)	0	337	31601
25176	105752074@N04	1097815@N21	Black &amp; white - Poetic streetshots	0	3010	184470
25177	105752074@N04	788813@N24	Black &amp; White Awards	0	7221	246803
25178	105752074@N04	1213889@N25	Black &amp; White Done Right !.	0	17672	689840
25179	105752074@N04	535026@N25	Black &amp; White Fine Art (NO portraits!)	0	6055	222966
25180	105752074@N04	1205830@N24	Black &amp; White Master Photos - P 1 A 1	0	8544	134440
25181	105752074@N04	868667@N20	Black &amp; White Passion (P1/A3)	0	15843	528802
25182	105752074@N04	61261576@N00	black &amp; white photography	0	2746	149905
25183	105752074@N04	609190@N25	BLACK &amp; WHITE PHOTOS (P1/A2)	0	24212	681203
25184	105752074@N04	16829496@N00	Black &amp; White Pictures	0	9322	476833
25185	105752074@N04	16978849@N00	Black and White	0	353996	5275863
25186	105752074@N04	559231@N22	Black and White (Photography)	0	9046	243607
25187	105752074@N04	1403737@N25	Black and white / Noir et Blanc	0	5113	281901
25188	105752074@N04	924290@N25	Black and White All Over	0	5833	218225
25189	105752074@N04	1575512@N25	BLACK and WHITE Creative Artwork	0	8687	331152
25190	105752074@N04	2837228@N20	Black and White Nirvana - No 30/60 Limit	0	715	63477
25191	105752074@N04	2315464@N22	Black and White People Street　Artistic!	0	1771	120200
25192	105752074@N04	2824935@N25	Black and white Photo groupe	0	1446	77145
25193	105752074@N04	38613568@N00	BLACK AND WHITE PHOTO HEAVEN!	0	28541	1412368
25194	105752074@N04	74977771@N00	Black and White Photography	0	8842	456356
25195	105752074@N04	1225972@N20	Black and White Photography Art	0	39160	1248093
25196	105752074@N04	3198871@N24	Black and White Street Photography (Moderated)	0	66	3653
25197	105752074@N04	1046180@N24	Black and White Street photography.	0	2892	103923
25198	105752074@N04	1127378@N23	Black and White Street Portraits	0	1687	53325
25199	105752074@N04	2488560@N22	Black white and grey	0	7492	356899
25200	105752074@N04	70517912@N00	black white contrast	0	1009	36681
25201	105752074@N04	1341174@N23	BLACK WHITE PASSION (post 1 - award 2)	0	1825	84412
25202	105752074@N04	2178728@N20	Black&amp;White Architectural Photography	0	1801	41591
25203	105752074@N04	1006267@N21	Black&amp;White Photography - Congrats to the winners!	0	7120	212097
25204	105752074@N04	4521390@N22	Black&amp;white123	0	3891	371961
25205	105752074@N04	901258@N21	Black, White and Gray Photography	0	5620	229279
25206	105752074@N04	1638534@N20	BLACK|WHITE	0	2557	118522
25207	105752074@N04	466901@N24	Blanco y Negro - Black and White	0	21030	770572
25208	105752074@N04	1821964@N20	BW Photo Gallery	0	4372	172957
25209	105752074@N04	420058@N22	BW's &amp; Monochromes	0	6450	285294
25210	105752074@N04	2343438@N24	Classical Black &amp; White	0	2935	147592
25211	105752074@N04	3990537@N22	COLOUR-BLIND	0	5794	138048
25212	105752074@N04	588399@N24	Deutsche Fotowelt	0	4474	614047
25213	105752074@N04	1595063@N20	Digital Artscene Pro: Admin Invite (Post 1, Award 1)	0	2772	69711
25214	105752074@N04	20917545@N00	Digital Black and White (2 per day: no nudity: no colour)	0	9634	250022
25215	105752074@N04	19675182@N00	Digital Classic Black and White	0	5334	207637
25216	105752074@N04	3498857@N23	El factor humano en la calle (Monochrome =No Color)   No 30/60 G	0	155	12670
25217	105752074@N04	769908@N23	en  noir et blanc	0	6453	420670
25218	105752074@N04	3329411@N22	EYE-Photo Magazine Street Photography	0	1474	103678
25219	105752074@N04	1532663@N20	Fine Gold	0	43074	2164499
25220	105752074@N04	56076375@N00	Flickr B&amp;W	0	19106	952387
25221	105752074@N04	788814@N24	Fotografia Blanco y Negro - Photography Black and White	0	2053	63621
25222	105752074@N04	1318734@N23	Fotografías blanco y negro	0	4054	114072
25223	105752074@N04	4440528@N21	HALLUCINATIONS - Monochrome Frequency (out of 60/30)	0	585	10678
25224	105752074@N04	1676951@N25	Hit-Me-With-Your-Best Shot / INVITE only / 2 comments!NO NUDE	0	1138	42975
25225	105752074@N04	61859776@N00	I Love Black and White!	0	73541	2796631
25226	105752074@N04	1442789@N24	Image Portrait Gallery !!! - B&amp;W or Color !!!	0	4803	257503
25227	105752074@N04	2389839@N23	in explore	0	98722	1473258
25228	105752074@N04	1403467@N22	Ivory and Ebony (Only B&amp;W, NO porn)	0	3065	116009
25229	105752074@N04	97329809@N00	Just Street Photography	0	84499	2639955
25230	105752074@N04	1936191@N22	LA GALERIE DE LUCIE**+50Faves.	0	613	13998
25231	105752074@N04	922674@N22	Life in Classic Black and White	0	3390	151300
25232	105752074@N04	3996364@N24	LUCIE** BLACKandWHITE**+100 FAVES/	0	490	7236
25233	105752074@N04	2108528@N23	Masters of Black and White Photography.	0	2041	103303
25234	105752074@N04	2800103@N25	MOFO Images -B&amp;W- (More Of Flickr Originals)	0	2788	120929
25235	105752074@N04	2853894@N22	Monochrome Photos Look Best	0	9297	662055
25236	105752074@N04	1247969@N20	Mordus de photos Monochrome	0	11321	694202
25237	105752074@N04	1288349@N25	MOST EXCELLENT in Black &amp; White	0	7118	266196
25238	105752074@N04	1484518@N21	nel tunnel del B/N	0	614	22443
25239	105752074@N04	1052282@N22	Only Black &amp; White	0	2742	170641
25240	105752074@N04	14669982@N22	Photo-Phactory	0	2046	303071
25241	105752074@N04	1060854@N24	PLANET EARTH IN BLACK AND WHITE	0	3840	183904
25242	105752074@N04	14685252@N20	Porfolio Black and White 2	0	1376	35540
25243	105752074@N04	14675201@N24	Portfolio Black and White - PUBLIC	0	434	13077
25244	105752074@N04	1346641@N21	Schwarz Weiss Fotografie	0	1900	81466
25245	105752074@N04	1406437@N25	schwarz&amp;weiss	0	2727	146770
25246	105752074@N04	29814835@N00	schwarz-und-weiss	0	2669	170713
25247	105752074@N04	1106863@N25	Black and White Landscapes and Architecture	0	1279	42671
25248	105752074@N04	1194901@N25	Shoot the Street	0	9924	734647
25249	105752074@N04	1642610@N25	Still**Life - Street Photography	0	3495	236295
25250	105752074@N04	81445012@N00	Street Composition (Fine Art Street Photography)	0	9991	387463
25251	105752074@N04	2432337@N21	Street Focus B/W [Natural Light]	0	503	22282
25252	105752074@N04	2127445@N25	Street People Shot as You see	0	2135	75522
25253	105752074@N04	2666329@N22	Street Photo - Fotografia Callejera	0	2407	117855
25254	105752074@N04	4528427@N24	Street Photographers Community	0	934	52753
25255	105752074@N04	1724648@N21	`Street Photography - Fotografia di Strada	0	4075	167844
25256	105752074@N04	1613689@N23	Street Photography - Image of People.	0	10941	457532
25257	105752074@N04	3056019@N21	Street Photography / Streetfotografie / Strassen Fotografie	0	351	23715
25258	105752074@N04	2139291@N24	Street Photography in B&amp;W	0	701	31713
25259	105752074@N04	1667713@N21	Street Photography in Black and White-Global	0	1248	85800
25260	105752074@N04	311510@N20	Street photography, hardcore	0	5251	310988
25261	105752074@N04	1985435@N21	Street Photos ONLY	0	11004	227938
25262	105752074@N04	20558842@N00	Street radical	0	5497	151507
25263	105752074@N04	1714580@N21	Street!	0	14223	734650
25264	105752074@N04	929861@N22	Sólo arquitectura y arte. Only architecture and art P1-C3	0	3599	140381
25265	105752074@N04	1201835@N21	Sólo Blanco y Negro - Only B&amp;N&amp;S  P1-C3	0	3688	121778
25266	105752074@N04	4573540@N22	The Best Black and White Photos	0	628	5028
25267	105752074@N04	1573234@N23	The Best of Black &amp; White ☯	0	13325	437131
25268	105752074@N04	2686179@N24	The City: Street Photography in the Metropolis	0	1690	54717
25269	105752074@N04	2755136@N25	THE IMAGINATIVE CAMERA	0	7846	633845
25270	105752074@N04	2901987@N21	&quot;THE PERFECT Gallery**By Lucie**+150 Faves	0	536	9230
25271	105752074@N04	1609940@N23	The Street Photograph (Black and White Street Photography)	0	7933	398693
25272	105752074@N04	2896827@N20	Tutti i colori del nero	0	4146	210643
25273	105752074@N04	1378160@N21	UNDER THE SIGN OF THE WHITE ROSE (Admin Invite Only )	0	2508	56172
25274	105752074@N04	2060111@N25	URBAN ARTE (P1- A1)	0	4046	175820
25275	105752074@N04	66351550@N00	White and Black Photography	0	37593	1555091
25276	105752074@N04	497397@N20	White/Black	0	61415	1803242
25277	105752074@N04	17072022@N00	Wide Angle and People	0	2763	39391
25278	105752074@N04	656971@N22	world in B&amp;W	0	8370	481748
25279	105752074@N04	2710735@N25	World in Black &amp; White...	0	1397	68709
25280	105752074@N04	405546@N20	World of B&amp;W + Sepia &amp; other monochrome	0	27056	1110772
25281	105752074@N04	2798186@N25	World Street Photography! Full Color and Monochrome.	0	6110	464917
25282	105752074@N04	1591058@N21	Your Best Shot 2019	0	19160	16320
25283	105752074@N04	2116063@N20	Your Best Shot 2020	0	20728	17292
25284	105752074@N04	14806886@N21	Your Best Shot 2021	0	16727	13488
25285	105752074@N04	1808342@N21	Ɓℓαcк αη∂ Ɯнιтє Ɗιмєηѕιση ∼ Award 2	0	698	21669
25286	105752074@N04	2671743@N20	ｼ ◆◇ BLACK+WHITE World ☻☺ CRNO-BIJELI svijet △▼	0	3272	150060
25287	50778036@N00	18747558@N00	! Illustration Now !	0	19160	589283
25288	50778036@N00	71332142@N00	!Catchy Colors	0	210306	4750577
25289	50778036@N00	41279186@N00	&quot;Plastic People&quot; or mannequins, dolls and more	0	7161	343182
25290	50778036@N00	384797@N22	0.4	0	199	648
25291	50778036@N00	89483374@N00	50 MILLION MISSING: A CAMPAIGN TO END INDIA'S FEMALE GENDERCIDE	0	2606	16999
25292	50778036@N00	1156411@N23	960 Grid System / Free Showcase	0	20	55
25293	50778036@N00	573447@N25	a diverse society	0	876	8708
25294	50778036@N00	37996574841@N01	ART DISTRICT	0	19640	804571
25295	50778036@N00	409488@N23	ART WOMEN post 1 and comment any 1	0	4165	68005
25296	50778036@N00	80492103@N00	artisans' exchange	0	193	462
25297	50778036@N00	44407403@N00	Artists Without Borders	0	5143	251446
25298	50778036@N00	866368@N23	Björk Fan Art	0	166	698
25299	50778036@N00	19616742@N00	Brussels	0	3343	91899
25300	50778036@N00	68839586@N00	ComSonante	0	26	551
25301	50778036@N00	20276612@N00	COPIC Marker	0	616	5358
25302	50778036@N00	3103070@N24	Crazy Tuesday	0	2310	15884
25303	50778036@N00	20509688@N00	Desenhistas	0	1096	22932
25304	50778036@N00	37139964@N00	Digital Gallery	0	2391	42867
25305	50778036@N00	92054635@N00	Draw everything	0	2409	109532
25306	50778036@N00	64847597@N00	DRAWING (charcoal, pencil, pastel, etc.)	0	5646	154157
25307	50778036@N00	1342782@N25	Drawing from imagination	0	764	24049
25308	50778036@N00	1276095@N20	Drawing from life	0	1949	68840
25309	50778036@N00	22374672@N00	Drawing: We do it everyday	0	6639	252461
25310	50778036@N00	95309787@N00	Flickritis: Where 86,000 people are still happily infected!	0	87669	9889843
25311	50778036@N00	85382302@N00	Fotógrafos Portugueses / Portuguese Photographers	0	1910	94718
25312	50778036@N00	81069933@N00	Global Photojournalism	0	24208	596974
25313	50778036@N00	47676523@N00	Graphic Design	0	25299	272432
25314	50778036@N00	48889095264@N01	homespun_hippie	0	555	6676
25315	50778036@N00	35468132865@N01	Illustration	0	33921	657924
25316	50778036@N00	60637020@N00	Illustrations - post your best illustrations	0	6640	17000
25317	50778036@N00	95554383@N00	illustrators exchange	0	3670	74899
25318	50778036@N00	306499@N25	inter-active-net	0	345	1044
25319	50778036@N00	612545@N25	Left wing ecologists	0	558	1447
25320	50778036@N00	654402@N21	LIVESTRONG DAY	0	86	427
25321	50778036@N00	39443901273@N01	Macromedia Flash	0	182	1135
25322	50778036@N00	47351919@N00	modern art	0	1073	45124
25323	50778036@N00	38983509@N00	Non fiction illustration (REALISTIC)	0	706	11086
25324	50778036@N00	2131682@N20	People and Street Photography	0	1046	78278
25325	50778036@N00	31601826@N00	Postais Ilustrados de Portugal (por convite/3 comentários)	0	4657	52554
25326	50778036@N00	335943@N24	Postais Ilustrados de Portugal: THE BEST (give 3 awards)	0	1768	15122
25327	50778036@N00	78189874@N00	Power of colours (DESIGN&amp;illustration)	0	5127	84494
25328	50778036@N00	613394@N22	PSDTUTS	0	11084	93174
25329	50778036@N00	72175911@N00	quilts and quilting	0	5226	71998
25330	50778036@N00	59771192@N00	Sketchbook	0	11290	328705
25331	50778036@N00	528771@N22	Social Geographic	0	1319	24436
25332	50778036@N00	16967016@N00	The Comics Group	0	3559	50741
25333	50778036@N00	99215955@N00	The FLICKYS 2014 - (Coming Soon!)	0	17860	728091
25334	50778036@N00	2120360@N24	The Museum of Portuguese Art	0	90	3554
25335	50778036@N00	78872979@N00	the new domesticity	0	634	11657
25336	50778036@N00	56738158@N00	Vintage Illustration	0	7544	94238
25337	50778036@N00	37996591093@N01	Web Design	0	8643	23539
25338	50778036@N00	27967621@N00	Webdesign Inspiration	0	2430	7246
25339	50778036@N00	97806994@N00	What did you buy today? NO PHOTOS, ONLY DRAWINGS!	0	241	586
25340	50778036@N00	42019876@N00	World Arts and Craft; clay, paper and more	0	1283	33814
25341	50778036@N00	97785665@N00	Your Art - Not Photography (No SL images}	0	28201	590950
25342	50778036@N00	1071093@N21	♥ Funky Bunnies ♥	0	131	124
25343	56513965@N06	2241914@N20	BikeFlickrMap	0	2	1
25344	56513965@N06	2208853@N24	CTBikePhotoMap	0	4	6
25345	56513965@N06	3035930@N22	OldSchoolCT	0	1	0
25346	56513965@N06	2280986@N23	One Week | One Tool 2013	0	5	201
25347	56513965@N06	2822637@N22	OnTheLine.trincoll.edu	0	2	8
25348	117679407@N08	1167706@N24	! !^A Little Bit of Soap Level 1	0	2762	90983
25349	117679407@N08	2759861@N21	! !^A Little Bit of Soap Level 2	0	1307	21227
25350	117679407@N08	2769605@N21	! !^A Little Bit of Soap Level 3	0	994	11664
25351	117679407@N08	3523546@N21	!! The Lonely Bike !!	0	59	1317
25352	117679407@N08	2908092@N24	!!! FLICKR ONE !!! GROUP CLOSED	0	3054	263443
25353	117679407@N08	458689@N22	!!!INDIA!!!	0	1756	96458
25354	117679407@N08	71332142@N00	!Catchy Colors	0	210306	4750577
25355	117679407@N08	2986423@N23	!Monochrome (One a day) / Unlliw (un y dydd)!	0	153	6548
25356	117679407@N08	714537@N25	&quot;Black and White Unlimited&quot;	0	31272	681831
25357	117679407@N08	1034998@N22	&quot;South and Southeast Asian LIFE&quot;  - P1 - A1, only people	0	2209	87409
25358	117679407@N08	4171896@N23	&quot;Travel portraits, Portraits de voyage&quot;	0	1379	36616
25359	117679407@N08	1101255@N24	* Flickr Beautiful Celebration of Diversity	0	2004	66427
25360	117679407@N08	1248835@N24	***A Place For Great Photographers*** By Invitation Only	0	13115	501702
25361	117679407@N08	2076907@N23	***Cats &amp; Kittens International***(P1~A1) [new name/award]	0	245	7314
25362	117679407@N08	1017204@N22	**Heart Awards** (P.1 Award 5)  Open - Sweeper present	0	36863	1336912
25363	117679407@N08	2245679@N24	Only colors - Que de couleurs !!	0	442	14530
25364	117679407@N08	949745@N24	*Gent*Ghent*Gand*Gante* &gt; Beautiful city of Belgium	0	672	7722
25365	117679407@N08	1039193@N20	*LEVEL-1:Peace Awards* P1 / A 5  : QUALITY IMAGES ONLY	0	16683	574312
25366	117679407@N08	1030588@N24	*LEVEL-2 :Platinum Peace Award* P 1 / A 5	0	9855	133829
25367	117679407@N08	763814@N25	*Music To My Eyes*~L1    w/7 Levels ~Active Sweeper !  ~ P1 A5 ~	0	29871	1062824
25368	117679407@N08	1320117@N21	*WHAT YOUR FACE SAYS* (Post 3 -Award 5) CONTEST B/W MAY	0	2954	54916
25369	117679407@N08	2765373@N24	--  A colorful life - (Admin invite)	0	1579	32721
25370	117679407@N08	996609@N20	0 to 9 Faves (Post 1, Comment AND Fave 2) (READ THE RULES!)	0	2017	70045
25371	117679407@N08	1798316@N21	1-The Secret Life of Pasta - Street Photographer only	0	785	38093
25372	117679407@N08	11738997@N00	10+ Faves (10-24): P1, aw &amp; fav 2 on the first newest page	0	7010	26824
25373	117679407@N08	1464706@N22	[][][] GREAT SHOT [][][]	0	2356	166664
25374	117679407@N08	3011150@N24	A CASTLE ALMANAC	0	1474	27711
25375	117679407@N08	2945689@N21	A COSY COTTAGE.	0	946	17717
25376	117679407@N08	4538807@N23	A PAST RECORD	0	702	41516
25377	117679407@N08	2926964@N21	A. LOST WORLD	0	5594	83253
25378	117679407@N08	97236587@N00	Agriculture	0	5604	133233
25379	117679407@N08	4472467@N24	All About Flickr Cats	0	475	23755
25380	117679407@N08	83149020@N00	Alphen aan den Rijn	0	79	1267
25381	117679407@N08	380182@N22	Amazing Pigeons	0	2033	10268
25382	117679407@N08	63062005@N00	Amersfoort	0	312	8968
25383	117679407@N08	35034363766@N01	Amsterdam (Mokum)	0	9479	218086
25384	117679407@N08	99557785@N00	An Indian Portrait	0	3787	66107
25385	117679407@N08	53094485@N00	Ancient Greek Sculpture	0	550	4493
25386	117679407@N08	57003372@N00	animal portraits (faces only)	0	5203	72776
25387	117679407@N08	2955496@N22	Arc - Arch	0	131	8106
25388	117679407@N08	82502961@N00	Arches (3 per day)	0	2198	35856
25389	117679407@N08	1572949@N21	Art Climbers	0	1865	17393
25390	117679407@N08	4492477@N23	art moghol	0	2	14
25391	117679407@N08	1237244@N22	Avifauna Bird Park	0	65	856
25392	117679407@N08	37254678@N00	Barcelona Pics	0	9376	212238
25393	117679407@N08	15642714@N00	Beard, Goatee &amp; Stubble appreciation group	0	3643	36744
25394	117679407@N08	382187@N20	Beards Beards Beards	0	622	11547
25395	117679407@N08	23132799@N00	BEAUTIFUL (commented with beautiful)	0	511	8076
25396	117679407@N08	2659992@N21	Beautiful Buildings and Bridges ( POST 1 AWARD 1 )	0	1294	35794
25397	117679407@N08	3102963@N23	Beautiful orchids	0	34	1698
25398	117679407@N08	875673@N25	Beaux Mecs Présents … handsome guys here	0	3599	20520
25399	117679407@N08	453397@N24	Better Than Good	0	47533	816625
25400	117679407@N08	594102@N25	bicycle, fiets, Fahrrad, bicicleta, vélo, bicicletta	0	4518	69872
25401	117679407@N08	761059@N20	Birds birds birds birds!	0	38197	841283
25402	117679407@N08	2205790@N25	BIRDS BIRDS only Birds -  Post 3 /Award 3 +  Admin Moderated	0	6877	188896
25403	117679407@N08	1622949@N23	BLACK - Level No.6 (Post1, Award 4)	0	6453	55228
25404	117679407@N08	2660411@N23	Black and White  - Photography of the Male	0	85	3954
25405	117679407@N08	2824935@N25	Black and white Photo groupe	0	1446	77145
25406	117679407@N08	91596751@N00	Blues Group	0	5751	176129
25407	117679407@N08	2010277@N20	boys and headphones	0	140	2465
25408	117679407@N08	1758592@N21	BROWN - Level No. 7 (Post 1, Award 4)	0	3507	17546
25409	117679407@N08	94091502@N00	Buddha Images	0	6197	26280
25410	117679407@N08	69587176@N00	Buddhism	0	4109	76859
25411	117679407@N08	85966741@N00	Camels	0	1179	4812
25412	117679407@N08	2623948@N23	Canon Superzoom Bridge Camera Group - SX70, SX60, SX50, SX40...	0	475	40807
25413	117679407@N08	2082775@N20	Canon SX50 HS	0	2248	68277
25414	117679407@N08	2115983@N23	Canon SX50 HS, Canon SX60 HS and SX70 HS	0	925	47713
25415	117679407@N08	324732@N25	Cards Photos	0	639	3304
25416	117679407@N08	19985223@N00	Castles - Castillos	0	11612	128304
25417	117679407@N08	1327251@N25	Catch The Male Portrait	0	496	24690
25418	117679407@N08	1656261@N25	Cats of the World	0	33284	364323
25419	117679407@N08	53266698@N00	Children of India	0	2965	27530
25420	117679407@N08	69542297@N00	Church Exteriors	0	15838	317052
25421	117679407@N08	3063830@N20	Cinque continenti / Five continents	0	599	55974
25422	117679407@N08	1952416@N22	CLOSED - CERRADO - THE LOOK level 8 GOLD	0	7668	89283
25423	117679407@N08	1403600@N25	CLOSED - Level 1-PFR. No Human Photo &amp; CGI. P1/A5	0	16605	523322
25424	117679407@N08	1475590@N21	CLOSED - Level 2 Photography for Recreation. P1/A5	0	12331	242537
25425	117679407@N08	1482249@N23	CLOSED - Level 3- Photography for Recreation - Gold - P1/A5	0	10671	172919
25426	117679407@N08	1486570@N23	CLOSED - Level 4- Photography for Recreation - Emerald - P1/A5	0	8348	98579
25427	117679407@N08	1487538@N23	CLOSED - Level 5-Photography for Recreation - Sapphire - P1/A5	0	5914	68188
25428	117679407@N08	1163628@N21	Color Escape:  B&amp;W + ONE COLOR	0	1164	2960
25429	117679407@N08	2683518@N21	Colors of World	0	1405	97054
25430	117679407@N08	799643@N24	Colour Mania	0	20575	526340
25431	117679407@N08	3990537@N22	COLOUR-BLIND	0	5794	138048
25432	117679407@N08	3679954@N24	COMPOSITION: commented with composition	0	817	46775
25433	117679407@N08	1580540@N24	Cotswolds landscapes &amp; buildings	0	243	2370
25434	117679407@N08	84941669@N00	Cow mad	0	2107	14069
25435	117679407@N08	1857660@N20	Creative Impulse L1 ~ P 1-A 4 ~ Sweeper	0	2705	63560
25436	117679407@N08	22258661@N00	Delhi Flickring	0	2625	50323
25437	117679407@N08	75418467@N00	Depth of Field	0	10693	220262
25438	117679407@N08	823394@N21	Destination India	0	579	26624
25439	117679407@N08	467849@N23	Dog Days!	0	24833	195357
25440	117679407@N08	67093094@N00	Domes in Architecture	0	1200	11103
25441	117679407@N08	2945708@N22	drying in public	0	349	6346
25442	117679407@N08	22394652@N00	DUNE	0	476	3732
25443	117679407@N08	633730@N24	Earth Asia (Post 3-Award 3)	0	3442	186400
25444	117679407@N08	93378390@N00	elegance in art and design	0	423	64134
25445	117679407@N08	2639892@N20	EMERGENCE (Post one, fave one)	0	585	55606
25446	117679407@N08	42284746@N00	Essaouira	0	626	7493
25447	117679407@N08	88204084@N00	EXCELLENT: commented with excellent	0	1546	29416
25448	117679407@N08	1128021@N20	Explore India	0	2372	110436
25449	117679407@N08	56021253@N00	Eyes - The Window to Your Soul	0	6304	59590
25450	117679407@N08	2703634@N23	Fav+  Butterfly (P1-Fav2)	0	4575	97748
25451	117679407@N08	394063@N24	Fave Me! (1 photo per day, fave 3)	0	382	10175
25452	117679407@N08	1294227@N22	Fave, Fave, Fave! (Post 1, Fave 3)	0	2105	47077
25453	117679407@N08	57823426@N00	Favorite Pictures	0	6963	155233
25454	117679407@N08	1532663@N20	Fine Gold	0	43074	2164499
25455	117679407@N08	2740578@N25	Flickr Explore It	0	4980	630725
25456	117679407@N08	562492@N21	Flowers all kinds	0	33511	979093
25457	117679407@N08	1718434@N22	Fountains Around the World	0	2097	12583
25458	117679407@N08	14106982@N00	Fruit &amp; Veg	0	48845	213726
25459	117679407@N08	25802519@N00	Ganga Devi	0	139	1469
25460	117679407@N08	760930@N20	GAY DAY	0	905	12041
25461	117679407@N08	96306333@N00	Gay Male Photographers	0	4752	122335
25462	117679407@N08	34386815@N00	Gay Pride Parades	0	3782	94497
25463	117679407@N08	979023@N22	Geese	0	1027	7664
25464	117679407@N08	2092378@N21	GREECE is...	0	1314	54692
25465	117679407@N08	44124303046@N01	GREECE!	0	11266	257354
25466	117679407@N08	549125@N20	Guy Faces	0	1150	11198
25467	117679407@N08	46107568@N00	Handsome men	0	2338	29733
25468	117679407@N08	54893064@N00	Hard Men	0	1559	28515
25469	117679407@N08	77966529@N00	Hats, Helmets &amp; Headwear	0	1182	30797
25470	117679407@N08	59981866@N00	Hinduism	0	1030	18993
25471	117679407@N08	1750175@N24	Hinduism ॐ	0	419	4412
25472	117679407@N08	99856210@N00	Holy Ganges	0	385	2808
25473	117679407@N08	1425606@N20	Holy men	0	140	1592
25474	117679407@N08	4585400@N22	Home Lovers	0	313	5488
25475	117679407@N08	1086928@N21	Human Faces: Fascinating Just the Way We Are	0	6004	96104
25476	117679407@N08	45169548@N00	Human Statue (Real Human)	0	802	3694
25477	117679407@N08	82072841@N00	I Love India	0	2156	91805
25478	117679407@N08	1514508@N23	Incredible India  !	0	1689	80754
25479	117679407@N08	35468140192@N01	India	0	8164	307607
25480	117679407@N08	57837388@N00	India - Food	0	837	2890
25481	117679407@N08	90544387@N00	India and Indians	0	9384	320251
25482	117679407@N08	52992818@N00	India as we see it	0	3694	183565
25483	117679407@N08	23434603@N00	India Graphics (painted signs)	0	762	4047
25484	117679407@N08	52242377700@N01	India Images	0	20090	512087
25485	117679407@N08	1288753@N20	India through the Lens	0	338	15801
25486	117679407@N08	75551347@N00	INDIA THRU THE LENS - including what is not typicaly indian.	0	899	22468
25487	117679407@N08	639680@N23	India Transportation (Roads)	0	106	3175
25488	117679407@N08	87212865@N00	India true pictures	0	1433	73229
25489	117679407@N08	38443825@N00	India's SUN-Kissed! Faces &amp; Places (Ur Best Only Pls))	0	391	3441
25490	117679407@N08	83929853@N00	Indian (Close-Up of 1 Face) Portraits!! [Only the Very BEST]	0	778	10616
25491	117679407@N08	18544700@N00	Indian Men	0	947	10836
25492	117679407@N08	2058647@N25	Indian Pattern	0	165	3600
25493	117679407@N08	702265@N20	Indian Villages ( Rural India )	0	1790	26384
25494	117679407@N08	2901184@N23	INDO INDIAN RELICS	0	971	12572
25495	117679407@N08	24691519@N00	istanbulium	0	4467	49198
25496	117679407@N08	1750972@N25	Journey to next lifetime, only tombstones left behind	0	149	17350
25497	117679407@N08	1607658@N24	Karakter trekken van een gezicht,	0	77	911
25498	117679407@N08	74673200@N00	kathmandu	0	382	10243
25499	117679407@N08	82321548@N00	Kathmandu Valley, Pokhara and around	0	323	10075
25500	117679407@N08	45359238@N00	Kingdom of Morocco	0	726	19179
25501	117679407@N08	1036414@N22	Kittens, Kittens, and more Kittens!	0	925	8008
25502	117679407@N08	2942342@N25	L.G.B.T. O - Express Yourself ! (30,60 free )	0	103	6639
25503	117679407@N08	1773263@N24	L1 - Soul o' People and Portraits  - Post 1 and Award 4	0	1319	19406
25504	117679407@N08	1809922@N21	L2 - Soul o' People &amp; Portraits ~  Post 1 &amp; Award 4	0	290	348
25505	117679407@N08	1003995@N21	Landscape Beauty !	0	80822	2593723
25506	117679407@N08	375216@N23	Landscapes!!!	0	55990	1563890
25507	117679407@N08	2934498@N23	LoveShiva	0	22	472
25508	117679407@N08	833723@N22	Male Portraiture	0	786	21424
25509	117679407@N08	819291@N24	Man @ work	0	472	5181
25510	117679407@N08	787986@N24	Mannequins	0	650	11665
25511	117679407@N08	540827@N21	Markets and Bazaar from over the world	0	2011	33104
25512	117679407@N08	96582330@N00	Markets of the world	0	5042	62205
25513	117679407@N08	51035796633@N01	Masquerade	0	897	3369
25514	117679407@N08	35754884@N00	ME ME ME	0	4575	84044
25515	117679407@N08	737082@N24	Men in Traditional Clothes	0	371	2616
