	origin	index	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
1031	1543	51516333615	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1032	1544	51515404481	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1033	1545	51513551870	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1034	1546	51511819847	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1035	1549	51514033212	Criteria iii	Criteria vi	Criteria iv	0.2930352985858917	0.6197246760129929	Criteria vi	Criteria iv	Criteria ii	0.43444666	0.73764277	False	0.5	0.732676133215539
1036	1551	51514234471	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1037	1552	51514356300	Criteria vi	Criteria iii	Criteria iv	0.5447351336479187	0.8340203166007996	Criteria ii	Criteria i	Criteria iv	0.68546456	0.88431674	False	0.2	0.21025984546301352
1038	1553	51527821594	Criteria i	Criteria iv	Criteria iii	0.5268940925598145	0.8411614149808884	Criteria i	Criteria iv	Criteria ii	0.6669052	0.9263084	True	0.5	0.9730818534866476
1039	1554	51526211617	Criteria vi	Criteria iv	Criteria iii	0.2719077169895172	0.7430014163255692	Criteria i	Criteria iv	Criteria ii	0.47668275	0.8507796	False	0.2	0.6140836495211528
1040	1555	51527800575	Criteria iii	Criteria iv	Criteria vi	0.3017571568489074	0.8059008717536926	Criteria ii	Criteria iv	Criteria i	0.40646625	0.81585777	False	0.2	0.6101157879745056
1041	1556	51527774920	Criteria iii	Criteria iv	Criteria vi	0.3017571568489074	0.8059008717536926	Criteria ii	Criteria iv	Criteria i	0.40646625	0.81585777	False	0.2	0.6101157879745056
1042	1557	51515642878	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1043	1558	51516134344	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1044	1559	51516130944	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1045	1560	51516338485	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1046	1561	51514612102	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1047	1562	51515409121	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1048	1563	51516126004	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1049	1564	51516334325	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1050	1565	51516333440	Criteria vi	Criteria iii	Criteria iv	0.4273443520069122	0.839614987373352	Criteria vi	Criteria iv	Criteria ii	0.2802149	0.72553104	True	0.5	0.8347574647021019
1051	1566	51514335517	Criteria vi	Criteria viii	Criteria iv	0.2171365320682525	0.5296936184167862	Criteria i	Criteria ii	Criteria iv	0.8606169	0.93482864	False	0.2	0.35045112755213226
1052	1567	51512515462	Criteria iii	Criteria i	Criteria vi	0.2521832287311554	0.6491214334964752	Criteria iii	Criteria iv	Criteria vi	0.21454155	0.547397	True	0.5	0.9184810192478811
1053	1568	51511819942	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1054	1569	51513336964	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1055	1574	51402325835	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1056	1575	51402106199	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1057	1576	51402325685	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1058	1577	51402105814	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1059	1578	51402105589	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1060	1579	51402324910	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1061	1580	51402105314	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1062	1581	51401608968	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1063	1582	51400595887	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1064	1583	51402104714	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1065	1584	51401608408	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1066	1585	51401608028	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1067	1586	51400595027	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1068	1587	51401343876	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1069	1588	51402103804	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1070	1589	51401607533	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1071	1590	51401343421	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1072	1591	51402103484	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1073	1592	51402322760	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1074	1593	51402322720	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1075	1594	51402103079	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1076	1595	51402322585	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1077	1596	51402322540	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1078	1597	51401606838	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1079	1598	51402322335	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1080	1599	51401606458	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1081	1600	51401606158	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1082	1601	51402100649	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1083	1602	51400591552	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1084	1603	51402100104	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1085	1604	51401603208	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1086	1605	51400589172	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1087	1606	51402097259	Criteria vi	Criteria i	Criteria iv	0.2218412905931472	0.6300108581781387	Criteria i	Criteria ii	Criteria iv	0.46620098	0.7127782	False	0.5	0.779550389293163
1088	1609	51400133463	Criteria ii	Criteria iv	Criteria iii	0.3314323127269745	0.8095463961362839	Criteria vi	Criteria iv	Criteria ii	0.2640316	0.62688506	False	0.5	0.8071188944777621
1089	1611	51420567625	Criteria iv	Criteria ii	Criteria iii	0.327091246843338	0.797351136803627	Criteria vi	Criteria iv	Criteria ii	0.4499524	0.7085196	False	0.5	0.6479893529838103
1090	1612	51419471996	Criteria iv	Criteria ii	Criteria iii	0.3862107992172241	0.855187252163887	Criteria vi	Criteria iv	Criteria ii	0.2581458	0.6921579	False	0.5	0.8312890003972712
1091	1613	51419952979	Criteria vi	Criteria iii	Criteria ii	0.3815872073173523	0.6930417492985725	Criteria vi	Criteria vii	Criteria iii	0.39413336	0.5617645	True	0.5	0.9392377371986182
1092	1614	51419297913	Criteria vi	Criteria iii	Criteria iv	0.3598954677581787	0.7834751605987549	Criteria vi	Criteria iv	Criteria ii	0.64785737	0.84375805	True	0.5	0.8412452209283132
1093	1615	51417931927	Criteria iv	Criteria iii	Criteria ii	0.2866095006465912	0.7636938244104385	Criteria vi	Criteria iv	Criteria ii	0.665228	0.8328721	False	0.5	0.5295113483233745
1094	1617	51419345560	Criteria ii	Criteria iv	Criteria iii	0.3787162899971008	0.8428719639778137	Criteria vi	Criteria ii	Criteria iv	0.46955585	0.7183548	False	0.5	0.5493085370205668
1095	1618	51417281277	Criteria iii	Criteria vi	Criteria iv	0.2847813069820404	0.6540549993515015	Criteria vi	Criteria iii	Criteria iv	0.3979717	0.5788961	False	1.0	0.7785139591124189
1096	1619	51416985481	Criteria ii	Criteria iv	Criteria iii	0.3327492475509643	0.8348361998796463	Criteria vi	Criteria ii	Criteria iv	0.4811851	0.7232535	False	0.5	0.5429798852047186
1097	1621	51417824880	Criteria ii	Criteria iv	Criteria iii	0.3337015807628631	0.8070338517427444	Criteria vi	Criteria iv	Criteria ii	0.43934283	0.7068102	False	0.5	0.6381364416372287
1098	1622	51416921060	Criteria ii	Criteria iv	Criteria iii	0.35816091299057	0.8179927617311478	Criteria vi	Criteria iv	Criteria ii	0.39766884	0.71596956	False	0.5	0.6849618297465286
1099	1623	51414743472	Criteria iv	Criteria ii	Criteria i	0.3258162438869476	0.8329145461320877	Criteria ii	Criteria iv	Criteria i	0.62578696	0.91878986	False	1.0	0.8490048185746842
1100	1624	51414966458	Criteria ii	Criteria vi	Criteria iv	0.3548537194728851	0.7707359492778778	Criteria iv	Criteria iii	Criteria vi	0.41512638	0.8303863	False	0.5	0.6124849972269633
1101	1625	51414758023	Criteria ii	Criteria vi	Criteria iv	0.3630574643611908	0.7780560255050659	Criteria iv	Criteria iii	Criteria vi	0.41512638	0.8303863	False	0.5	0.6010461052328813
1102	1626	51413601902	Criteria ii	Criteria iv	Criteria vi	0.3201916515827179	0.7592234909534454	Criteria iv	Criteria iii	Criteria vi	0.53919923	0.8325448	False	0.5	0.6827718699431623
1103	1627	51413258877	Criteria ii	Criteria iv	Criteria vi	0.4503668248653412	0.8136523142457008	Criteria iv	Criteria iii	Criteria vi	0.53919923	0.8325448	False	0.5	0.5838674628363042
1104	1630	51412407792	Criteria ii	Criteria iv	Criteria vi	0.417844295501709	0.795530341565609	Criteria iv	Criteria iii	Criteria vi	0.53919923	0.8325448	False	0.5	0.6203002548596427
1105	1631	51410250262	Criteria ii	Criteria iv	Criteria iii	0.398592084646225	0.8388451188802719	Criteria vi	Criteria iv	Criteria ii	0.3614774	0.6808516	False	0.5	0.6854798883703412
1106	1632	51411470114	Criteria ii	Criteria iv	Criteria iii	0.3647616505622864	0.8281525373458862	Criteria vi	Criteria iv	Criteria ii	0.26433563	0.6905735	False	0.5	0.845453113666692
1107	1633	51421201785	Criteria iii	Criteria iv	Criteria ii	0.4381633698940277	0.7596666067838669	Criteria ii	Criteria i	Criteria iv	0.81925064	0.9441475	False	0.5	0.34187685278000896
1108	1634	51419354657	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1109	1635	51420811084	Criteria ii	Criteria vi	Criteria iv	0.3195654451847076	0.7815525829792023	Criteria vi	Criteria iv	Criteria iii	0.47896275	0.7002338	False	0.5	0.7944627265240692
1110	1636	51419672189	Criteria iii	Criteria iv	Criteria ii	0.4381633698940277	0.7596666067838669	Criteria ii	Criteria i	Criteria iv	0.81925064	0.9441475	False	0.5	0.34187685278000896
1111	1637	51419670964	Criteria iii	Criteria iv	Criteria ii	0.4381633698940277	0.7596666067838669	Criteria ii	Criteria i	Criteria iv	0.81925064	0.9441475	False	0.5	0.34187685278000896
1112	1638	51418161402	Criteria iii	Criteria iv	Criteria ii	0.4381633698940277	0.7596666067838669	Criteria ii	Criteria i	Criteria iv	0.81925064	0.9441475	False	0.5	0.34187685278000896
1113	1639	51418900461	Criteria iii	Criteria iv	Criteria ii	0.4381633698940277	0.7596666067838669	Criteria ii	Criteria i	Criteria iv	0.81925064	0.9441475	False	0.5	0.34187685278000896
1114	1640	51418900436	Criteria iii	Criteria iv	Criteria ii	0.4381633698940277	0.7596666067838669	Criteria ii	Criteria i	Criteria iv	0.81925064	0.9441475	False	0.5	0.34187685278000896
1115	1641	51419369869	Criteria ii	Criteria vi	Criteria iv	0.3161413371562958	0.7659695446491241	Criteria vi	Criteria ii	Criteria i	0.4177332	0.72580826	False	0.5	0.8592998456064228
1116	1642	51417538977	Criteria ii	Criteria iv	Criteria iii	0.3787162899971008	0.8428719639778137	Criteria vi	Criteria ii	Criteria iv	0.46955585	0.7183548	False	0.5	0.5493085370205668
1117	1643	51416463527	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1118	1644	51416025722	Criteria iv	Criteria ii	Criteria iii	0.327091246843338	0.797351136803627	Criteria vi	Criteria iv	Criteria ii	0.4499524	0.7085196	False	0.5	0.6479893529838103
1119	1645	51416367156	Criteria ii	Criteria iv	Criteria iii	0.3771147131919861	0.824698343873024	Criteria vi	Criteria iv	Criteria ii	0.4095184	0.69530994	False	0.5	0.6407493300107118
1120	1646	51416800179	Criteria ii	Criteria iv	Criteria iii	0.3997671604156494	0.838220864534378	Criteria vi	Criteria iv	Criteria iii	0.396433	0.6917332	False	0.5	0.6220052116585832
1121	1647	51416811030	Criteria ii	Criteria iv	Criteria iii	0.3333050310611725	0.8301286995410919	Criteria vi	Criteria iv	Criteria ii	0.37420756	0.7047534	False	0.5	0.7084732877506548
1122	1648	51416606330	Criteria vi	Criteria iii	Criteria iv	0.352469652891159	0.7010898739099503	Criteria i	Criteria iii	Criteria ii	0.28097925	0.63187164	False	0.2	0.7235841460696683
1123	1649	51416107394	Criteria ii	Criteria iv	Criteria vi	0.4041565656661987	0.7845048010349274	Criteria iv	Criteria iii	Criteria vi	0.41512638	0.8303863	False	0.5	0.6244149213283412
1124	1650	51415988414	Criteria ii	Criteria iv	Criteria vi	0.304684430360794	0.7355446517467499	Criteria iv	Criteria iii	Criteria vi	0.53919923	0.8325448	False	0.5	0.7545645489786653
1125	1652	51414557781	Criteria ii	Criteria iv	Criteria vi	0.3957788050174713	0.784323126077652	Criteria iv	Criteria iii	Criteria vi	0.41512638	0.8303863	False	0.5	0.6414903852451256
1126	1654	51414409765	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1127	1656	51413750195	Criteria iii	Criteria iv	Criteria ii	0.3658065497875213	0.719719409942627	Criteria ii	Criteria i	Criteria iv	0.46523812	0.893541	False	0.5	0.44860271689517955
1128	1657	51413750100	Criteria iii	Criteria iv	Criteria ii	0.375079870223999	0.6936910450458527	Criteria ii	Criteria i	Criteria iv	0.82285094	0.9385351	False	0.5	0.40078046279995516
1129	1658	51412765721	Criteria iii	Criteria ii	Criteria iv	0.3357172906398773	0.8056896328926086	Criteria iv	Criteria ii	Criteria vi	0.4106305	0.86546886	False	0.5	0.7558641932198175
1130	1659	51410847756	Criteria iii	Criteria iv	Criteria vi	0.3603000044822693	0.78673355281353	Criteria ii	Criteria i	Criteria iv	0.6528453	0.91009045	False	0.2	0.32849054770583563
1131	1660	51459510351	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1132	1661	51458836473	Criteria vi	Criteria iii	Criteria iv	0.340001493692398	0.7408594787120819	Criteria ii	Criteria i	Criteria iv	0.6846907	0.91487867	False	0.2	0.33348019883556607
1133	1663	51457898630	Criteria vi	Criteria iii	Criteria iv	0.4378096461296081	0.7730971798300743	Criteria iv	Criteria ii	Criteria i	0.43231103	0.70846397	False	0.2	0.5124642936126781
1134	1664	51456422243	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1135	1665	51456360093	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1136	1666	51456666639	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1137	1667	51455640626	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1138	1668	51455615408	Criteria iii	Criteria iv	Criteria vi	0.5481883883476257	0.8191779553890228	Criteria vi	Criteria iv	Criteria ii	0.38898352	0.8253511	False	0.5	0.419732409577371
1139	1669	51455406804	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1140	1670	51454909718	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1141	1671	51454909683	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1142	1672	51453900682	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1143	1673	51453869007	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1144	1674	51453799767	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
1145	1675	51453616982	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1146	1676	51454069306	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1147	1677	51454564430	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1148	1678	51454280564	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1149	1679	51454019264	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1150	1680	51453820954	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1151	1681	49286194036	Criteria iii	Criteria iv	Criteria v	0.3280016779899597	0.7181119620800018	Criteria vi	Criteria iv	Criteria iii	0.49694845	0.75425065	False	0.5	0.4659860532580533
1152	1684	51442028401	Criteria iv	Criteria iii	Criteria vi	0.2732511460781097	0.6893644481897354	Criteria ii	Criteria iv	Criteria i	0.7047463	0.93306375	False	0.2	0.4806498116111001
1153	1685	51441967208	Criteria vi	Criteria iii	Criteria i	0.3905613124370575	0.81143918633461	Criteria vi	Criteria iii	Criteria i	0.6572974	0.8602419	True	1.0	0.8879778051481708
1154	1686	51458603427	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1155	1687	51460107470	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1156	1688	51458708918	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1157	1689	51458396386	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1158	1690	51459323465	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1159	1691	51459270295	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1160	1692	51458877855	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1161	1693	51458534324	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1162	1694	51457774441	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1163	1695	51457750303	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1164	1696	51458270570	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1165	1697	51458213780	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1166	1698	51457898200	Criteria iv	Criteria ii	Criteria vi	0.3579520881175995	0.798663042485714	Criteria ii	Criteria iv	Criteria i	0.71258783	0.9185806	False	0.5	0.7888342176443944
1167	1699	51456141402	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1168	1700	51456060237	Criteria vi	Criteria iii	Criteria ii	0.3273558020591736	0.7954793274402618	Criteria ii	Criteria i	Criteria iv	0.6357941	0.8941649	False	0.2	0.5092938071629477
1169	1701	51456002822	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1170	1702	51457706525	Criteria iii	Criteria iv	Criteria vi	0.3777424097061157	0.7875456064939499	Criteria vi	Criteria iv	Criteria ii	0.45735717	0.79273915	False	0.5	0.5989910225292444
1171	1703	51456683298	Criteria iii	Criteria iv	Criteria v	0.5505481958389282	0.9243023693561554	Criteria vi	Criteria iv	Criteria v	0.5505191	0.818887	False	0.5	0.2463029874044516
1172	1704	51457323900	Criteria iii	Criteria vi	Criteria iv	0.2900126874446869	0.6750137209892273	Criteria ii	Criteria i	Criteria iii	0.39193913	0.79187185	False	0.2	0.7752630057316403
1173	1705	51456614348	Criteria iii	Criteria vi	Criteria iv	0.2900126874446869	0.6750137209892273	Criteria ii	Criteria i	Criteria iii	0.39193913	0.79187185	False	0.2	0.7752630057316403
