	Source	Target	Group_Name	18+	Members	Pool_Counts
5233	32136054@N03	2635278@N24	fujifilm 10-24 f4	0	460	6874
5234	32136054@N03	2164234@N22	FUJIFILM GFX • X-T • X-Pro • X-H 富士フイルム	0	4083	161748
5235	32136054@N03	1927840@N20	Fujifilm X-mount cameras	0	16093	743499
5236	32136054@N03	4001926@N22	FUJIFILM X-T • 富士フイルム X-T	0	444	9568
5237	32136054@N03	2937782@N23	FUJIFILM X-T, X-H &amp; X-S Series ⌘ PURE LANDSCAPES	0	2069	33131
5238	32136054@N03	2465019@N24	Fujifilm X-T1	0	10601	336929
5239	32136054@N03	4490885@N25	Fujifilm X-T3 Users	0	1932	54976
5240	32136054@N03	14644132@N20	Fujifilm XF 16-80 mm F4 R OIS WR	0	596	6371
5241	32136054@N03	2006050@N21	Fujifilm XF 23mm f/1.4 Lens	0	1119	9381
5242	32136054@N03	2077382@N20	Fujinon XF10-24mm F4	0	1625	19440
5243	32136054@N03	3203153@N22	Fujinon XF16-80mm F4	0	228	2739
5244	32136054@N03	2554155@N25	Fujinon XF18-135mm F3.5-5.6	0	821	16950
5245	32136054@N03	2077423@N20	Fujinon XF23mm F1.4	0	2592	20053
5246	32136054@N03	1441576@N23	Grand Canyon National Park	0	1293	7519
5247	32136054@N03	44124303046@N01	GREECE!	0	11266	257358
5248	32136054@N03	94761711@N00	HCSP (Hardcore Street Photography)	0	87722	3667
5249	32136054@N03	70307435@N00	Hoboken, NJ	0	468	10244
5250	32136054@N03	52242385420@N01	Hong Kong Images	0	4666	206407
5251	32136054@N03	65598277@N00	Hong Kong Nostalgia   懷舊香港	0	4317	71235
5252	32136054@N03	48889079722@N01	Hong Kong 香港	0	16095	395246
5253	32136054@N03	65688036@N00	Hong Kong 香港 - The Noble House	0	3817	116293
5254	32136054@N03	21305099@N00	I Love NY	0	3275	150715
5255	32136054@N03	1270962@N21	Image Gallery... B&amp;W and Color !!!	0	7888	624027
5256	32136054@N03	1487850@N21	In the evening	0	275	4057
5257	32136054@N03	2743233@N20	Je t'aime PARIS...PARIS I love you	0	369	9621
5258	32136054@N03	97329809@N00	Just Street Photography	0	84499	2639953
5259	32136054@N03	519189@N21	L'entourage Bretagne	0	1040	44061
5260	32136054@N03	979936@N25	landscape around the world	0	30720	542827
5261	32136054@N03	1293043@N21	Landscape QUALITY Photography/ADMIN Invitation ONLY	0	14231	116234
5262	32136054@N03	2297498@N20	Landscapes Only	0	50925	1526588
5263	32136054@N03	375216@N23	Landscapes!!!	0	55990	1563890
5264	32136054@N03	2625353@N20	LONDON LONDON LONDON	0	9074	194267
5265	32136054@N03	59479601@N00	London-alt	0	11420	235446
5266	32136054@N03	35034362087@N01	Los Angeles	0	11355	261891
5267	32136054@N03	62649201@N00	Manhattan	0	4463	209502
5268	32136054@N03	31939107@N00	Marine - (3 per day)	0	23523	426437
5269	32136054@N03	3078097@N23	MASTER CLASS PHOTOGRAPHY!!	0	1233	44696
5270	32136054@N03	1244767@N22	Micro Four Thirds (Micro 4/3)	0	22125	1430318
5271	32136054@N03	380755@N22	Mobile Phone Photography	0	10263	380812
5272	32136054@N03	338979@N25	Montreal Quebec	0	1273	43849
5273	32136054@N03	24162410@N00	my city	0	2321	127719
5274	32136054@N03	92446606@N00	Napoli (Naples, Neapel, Nápoles , نابولى ...)	0	3011	40902
5275	32136054@N03	929911@N23	Natural Landscape &amp; Wildlife Photos	0	61408	2074320
5276	32136054@N03	11611663@N00	Nature and Photography	0	83490	2006799
5277	32136054@N03	35034350743@N01	New York City	0	58167	935957
5278	32136054@N03	46299879@N00	New York life	0	9231	290147
5279	32136054@N03	360904@N23	New York Photography	0	23927	555019
5280	32136054@N03	63028098@N00	New York, New York	0	17458	557940
5281	32136054@N03	76996103@N00	NJ - NEW JERSEY	0	3293	118370
5282	32136054@N03	35489622@N00	Nocturnes  -  Night Photography	0	24606	484029
5283	32136054@N03	2731611@N24	Noir et Blanc...Black and White	0	2483	147212
5284	32136054@N03	1124231@N24	Northern California Photography	0	5584	237170
5285	32136054@N03	36101698174@N01	Paris	0	49223	479598
5286	32136054@N03	1512786@N25	Paris de nos jours a .....!	0	695	19954
5287	32136054@N03	26904018@N00	Paris en Photo	0	11975	270430
5288	32136054@N03	513831@N25	Paris street photography - photos de rues	0	4421	3950
5289	32136054@N03	82003896@N00	PARIS, FRANCE !	0	6162	128520
5290	32136054@N03	64491095@N00	Paris-by-Night	0	2776	30077
5291	32136054@N03	1463451@N25	Project Weather	0	90876	588268
5292	32136054@N03	896869@N21	Québec (la ville)	0	956	22099
5293	32136054@N03	89338692@N00	Québec en français	0	992	25092
5294	32136054@N03	355036@N23	RAW Street Photography	0	47127	1770366
5295	32136054@N03	51035615908@N01	San Francisco	0	15598	323359
5296	32136054@N03	27163091@N00	San Francisco Architecture	0	3448	44447
5297	32136054@N03	1036874@N22	SHOOT THE WORLD	0	37	988
5298	32136054@N03	842879@N24	Street Level – Street Photography (are you good enough?)	0	4015	267380
5299	32136054@N03	49503026089@N01	StreetPhoto	0	32528	1652198
5300	32136054@N03	93869007@N00	Streets of San Francisco	0	1372	42898
5301	32136054@N03	10557720@N00	Streetshots (people in the street)	0	19284	997634
5302	32136054@N03	1051699@N21	Tamron Lens Users (USA)	0	4674	153745
5303	32136054@N03	1878558@N24	Tamron SP 24-70mm f/2.8 Di VC USD	0	4025	77963
5304	32136054@N03	52242280377@N01	Thailand Images	0	13424	285971
5305	32136054@N03	1350837@N24	Thailand Travel Photo	0	3601	54844
5306	32136054@N03	1023233@N23	there's something romantic	0	600	1464
5307	32136054@N03	41425956@N00	Travel Photography	0	156454	6386022
5308	32136054@N03	680850@N22	Tunisia - Tunis Medina	0	236	569
5309	32136054@N03	300298@N24	Urban Los Angeles	0	1018	29566
5310	32136054@N03	314516@N25	URBAN New York	0	7424	169604
5311	32136054@N03	1105621@N23	UWA - Ultra Wide Angle	0	1704	50388
5312	32136054@N03	2189774@N25	Who Needs a Mirror?	0	900	55067
5313	32136054@N03	706001@N25	WNYC's Street Shots | Your NYC Photography	0	1998	77821
5314	32136054@N03	1618453@N22	Your Best Shot 2015	0	39735	23515
5315	32136054@N03	1546513@N25	Your Best Shot 2016	0	35461	27072
5316	32136054@N03	1566081@N20	Your Best Shot 2017	0	6977	5859
5317	32136054@N03	21301163@N00	yunnan, china	0	799	21906
5318	32136054@N03	11681106@N00	Ελληνικά / Greek / Greece	0	4444	187057
5319	128337749@N02	2746522@N24	我們遊山玩水	0	2	26
5320	10512012@N08	535933@N25	Belmar, NJ	0	151	1953
5321	10512012@N08	436044@N24	CURRACH WORLD	0	7	81
5322	10512012@N08	84862528@N00	InsideAnnapolis	0	118	1230
5323	10512012@N08	25183996@N00	Irish Philadelphia	0	79	1017
5324	10512012@N08	2869505@N21	JFR 2015	0	1	43
5325	10512012@N08	724393@N24	Kensington Kinetic Sculpture Derby	0	31	467
5326	10512012@N08	12455467@N00	Open Water Rowing	0	140	1279
5327	10512012@N08	578634@N25	Philadelphia Celtic Currach Club	0	5	704
5328	10512012@N08	35237090656@N01	Philly	0	2027	62086
5329	10512012@N08	52240477715@N01	Photography Critiques	0	3862	75294
5330	10512012@N08	92467067@N00	rowing	0	596	8367
5331	10512012@N08	77501447@N00	The Street Photography Community	0	47923	1382190
5332	10512012@N08	508704@N22	Three Rivers Rowing	0	6	31
5333	10512012@N08	2168045@N24	WomenInTechPHL 2013	0	6	5
5334	90028379@N00	96346672@N00	!         **お散歩カメラ / osanpo camera	0	14884	485279
5335	90028379@N00	93966738@N00	!Flickr Chain Gang!	0	512	5669
5336	90028379@N00	476123@N24	&quot;The Life in White&quot; ( post 1/ award 2)	0	2863	31979
5337	90028379@N00	55475894@N00	* Vanishing Points *	0	48702	247990
5338	90028379@N00	20176511@N00	***PATAGONIA***	0	3068	52447
5339	90028379@N00	89927781@N00	**A Big Fave (INVITE ONLY PLEASE)	0	62280	506666
5340	90028379@N00	368195@N20	**Brilliant~Eye~Jewels** INVITED PICS ONLY! P1/C2	0	21023	211605
5341	90028379@N00	83398682@N00	**FlickrsBest**	0	17536	348005
5342	90028379@N00	73121272@N00	*amazing nature*	0	7888	625863
5343	90028379@N00	54557121@N00	*Connect*	0	425	10557
5344	90028379@N00	11427634@N00	*Inspirational Travel Photos	0	17240	1510235
5345	90028379@N00	374384@N22	*Magic EYE*	0	3900	48072
5346	90028379@N00	366552@N23	*Nature* (2 Comments/Photo W/Code)	0	26033	475242
5347	90028379@N00	30969477@N00	*Tag Match*	0	234	6358
5348	90028379@N00	73577098@N00	*The Game Of Photo Association*	0	514	15616
5349	90028379@N00	12476408@N00	*The Original*  200 Views	0	7601	244052
5350	90028379@N00	35161757@N00	,,,xx1	0	5275	2582
5351	90028379@N00	57075286@N00	,,xx1	0	1728	609
5352	90028379@N00	91806330@N00	- I LOVE NATURE -	0	65305	3373309
5353	90028379@N00	19016375@N00	.:Utterly Surreal:.	0	23235	316769
5354	90028379@N00	12704683@N00	1-2-3	0	16851	546078
5355	90028379@N00	71394080@N00	1-5 favourites	0	3808	124281
5356	90028379@N00	45942419@N00	10 Faves and less than 200 Views (when added)	0	2638	77051
5357	90028379@N00	72576714@N00	100 views + 10 favourites (unlimited)	0	8894	240858
5358	90028379@N00	47981347@N00	1000 views + 40 faves - Quality AND Quantity	0	4035	126343
5359	90028379@N00	84422616@N00	1on1 NEVER more than 1 in a row EVER	0	3113	76219
5360	90028379@N00	42378300@N00	500 views + 20 faves - quality AND quantity	0	5184	94250
5361	90028379@N00	49764889@N00	500 views and 50 favourites	0	2487	7994
5362	90028379@N00	19001524@N00	6+ Faves AND 100+ Views + COMMENT Any 2 (READ RULES)	0	1465	6374
5363	90028379@N00	11353265@N00	: : S K Y : :	0	232	5660
5364	90028379@N00	84317165@N00	A P P R E C I A T I O N	0	3704	189041
5365	90028379@N00	3960504@N23	A PRESERVED RAILWAY	0	625	39070
5366	90028379@N00	19929013@N00	ABC (Always Be Capturing)	0	968	86847
5367	90028379@N00	28411996@N00	Add One, Favorite Another	0	3698	66646
5368	90028379@N00	42646442@N00	Aerials	0	3700	56182
5369	90028379@N00	52253782@N00	After Dark - Night Photography	0	49713	1001523
5370	90028379@N00	27281242@N00	Airplanes and Airports	0	12415	1637567
5371	90028379@N00	2157004@N23	Alaska Bear Viewing	0	72	1222
5372	90028379@N00	35025468@N00	All Animals	0	54987	1934654
5373	90028379@N00	29166935@N00	All Day I Dream About Photography	0	5308	230782
5374	90028379@N00	468418@N23	All Favourite Photos	0	3326	29865
5375	90028379@N00	53504386@N00	Almost B&amp;W (Read rules first)	0	2511	27087
5376	90028379@N00	26058684@N00	Amateur Digital Photography/Help and Ideas	0	21319	1119050
5377	90028379@N00	1140749@N20	Amazing iPhoneography	0	16519	457739
5378	90028379@N00	3021664@N23	AMERICAN PHOTOGRAPHER	0	2989	82392
5379	90028379@N00	1182960@N22	American Public Health Association pool	0	35	105
5380	90028379@N00	17973149@N00	Animal Feelings	0	5771	149294
5381	90028379@N00	47643757@N00	Animal Planet	0	80089	1415797
5382	90028379@N00	44005383@N00	Ansel Adams-Inspired	0	2700	53979
5383	90028379@N00	51015343@N00	Arizona Discovery	0	3443	104429
5384	90028379@N00	1666459@N23	Arizona Highways Flickr Challenge 21: Photo of the Day	0	240	4956
5385	90028379@N00	722552@N21	Arizona Passages	0	1652	36799
5386	90028379@N00	99176128@N00	Arizona Wonders (up to 3 in a row)	0	12125	124002
5387	90028379@N00	46166240@N00	Arlington National Cemetery	0	835	7760
5388	90028379@N00	1142333@N24	Artistic Infrared	0	706	12020
5389	90028379@N00	47282941@N00	At Just The Right Second	0	974	11294
5390	90028379@N00	1880861@N20	Awesome Food and Drink Photos!	0	749	43469
5391	90028379@N00	90379689@N00	B E A U T I F U L [photos with a 'beautiful' comment]	0	3764	103995
5392	90028379@N00	76169353@N00	Beautiful China	0	5777	233939
5393	90028379@N00	628374@N23	Best Pet Portraits - INVITE ONLY	0	523	491
5394	90028379@N00	14477233@N00	Birds	0	22839	1535545
5395	90028379@N00	2115718@N24	Black &amp; White Magical Landscapes	0	1399	10366
5396	90028379@N00	16978849@N00	Black and White	0	353998	5275862
5397	90028379@N00	74126894@N00	Blue Ribbon PHOTOGRAPHY (INVITE ONLY)	0	40699	300281
5398	90028379@N00	38343303@N00	Bokeh: Smooth &amp; Silky	0	74951	1632497
5399	90028379@N00	73801974@N00	Bridges	0	13609	186441
5400	90028379@N00	420686@N20	Butterflies with Flowers	0	8920	96103
5401	90028379@N00	89392203@N00	C.A.F.E.	0	1633	122
5402	90028379@N00	57335274@N00	Calendar Shots	0	883	44563
5403	90028379@N00	66863699@N00	California's Scenic Landscapes	0	1764	16993
5404	90028379@N00	52240173757@N01	Canadian Beauty	0	5581	292573
5405	90028379@N00	92482083@N00	Candid Camera (person not posing)	0	3273	430169
5406	90028379@N00	312326@N24	Candid Portrait Photography	0	7540	24754
5407	90028379@N00	38559865@N00	Cats Cats Cats	0	29047	521810
5408	90028379@N00	25118869@N00	Christmas Card Wannabees	0	403	2570
5409	90028379@N00	14694061@N20	Church Statues &amp; Stained Glass Windows	0	158	4399
5410	90028379@N00	22402817@N00	City Sunsets	0	4156	15396
5411	90028379@N00	60398141@N00	Civil War reenactments (American Civil War)	0	1526	20804
5412	90028379@N00	14442338@N00	CLOSE SHOTS	0	2704	98744
5413	90028379@N00	56232375@N00	Collage for beginners (like me...)	0	2505	34957
5414	90028379@N00	59228327@N00	Color Photo Award - PREMIER -- Post 1: Award 2	0	30785	285288
5415	90028379@N00	868130@N23	Colorful Building and House Details (no complete structures)	0	947	8328
5416	90028379@N00	429191@N23	Comunidad Fotoguia.org	0	6623	214657
5417	90028379@N00	26151218@N00	Converted Digital Infrared Cameras	0	2532	55162
5418	90028379@N00	52242005023@N01	Cool Outdoor Pics	0	11505	553314
5419	90028379@N00	453468@N22	D70IR	0	123	1967
5420	90028379@N00	11304996@N00	Delaware River	0	419	7691
5421	90028379@N00	55027594@N00	Digital Infrared	0	9038	128172
5422	90028379@N00	42602747@N00	Digital Underwater Photography	0	4366	117623
5423	90028379@N00	88123596@N00	Diptychs - two is better than one!	0	28300	130056
5424	90028379@N00	98205064@N00	Duotoned	0	1721	25354
5425	90028379@N00	783150@N23	Ecuador, country of the sun	0	1413	38320
5426	90028379@N00	1088256@N25	Estátua!	0	674	15240
5427	90028379@N00	37929855@N00	ExperienceWA (Washington State Tourism Photos)	0	2979	150470
5428	90028379@N00	39754237@N00	Explore My Photostream (Leave 3 QUALITY Comments)	0	4422	39235
5429	90028379@N00	1534615@N22	Facing AIDS for World AIDS Day 2010 -- closed	0	117	1478
5430	90028379@N00	73922978@N00	Favorites: 50	0	8793	96316
5431	90028379@N00	70171445@N00	Female Photographers Group	0	2913	131875
5432	90028379@N00	89482878@N00	First Thoughts, Fewer Rules :)	0	934	28343
5433	90028379@N00	2641619@N21	Flickr Alpha Group	0	3781	79
5434	90028379@N00	2091880@N25	Flickr Friday	0	48073	67092
5435	90028379@N00	74208237@N00	Flickr Wow (2 posts per day please)	0	4198	131704
5436	90028379@N00	95309787@N00	Flickritis: Where 86,000 people are still happily infected!	0	87671	9889909
5437	90028379@N00	13378274@N00	FLOWERS	0	105698	1489931
5438	90028379@N00	60419004@N00	Fl♥ckr Hearts -- Post 1 &amp; Give 3 Hearts - CLOSED	0	33175	662851
5439	90028379@N00	42415289@N00	Fotografías de Canarias - Canary Islands	0	2349	44440
5440	90028379@N00	52195003@N00	Fotos Caribe	0	286	5587
5441	90028379@N00	49831525@N00	FOUR SEASONS GROUP	0	5677	128011
5442	90028379@N00	70281006@N00	Free Association!	0	818	91113
5443	90028379@N00	1262116@N22	Getty Images Artist Picks	0	82849	763222
5444	90028379@N00	936400@N21	Getty Images Contributors	0	85566	0
5445	90028379@N00	36213888@N00	Gettysburg	0	1244	19863
5446	90028379@N00	26067214@N00	Glacier National Park	0	2160	17857
5447	90028379@N00	16316141@N00	Graves, Tombs And Cemeteries	0	45591	344796
5448	90028379@N00	603349@N23	Great Hotels of the World	0	840	6009
5449	90028379@N00	84712167@N00	GREAT: commented with great	0	1544	33100
5450	90028379@N00	35034363432@N01	Hawaii	0	5515	89849
5451	90028379@N00	89888984@N00	HDR	0	90566	1108790
5452	90028379@N00	92588351@N00	HDR Infrared	0	268	1265
5453	90028379@N00	868493@N23	HDR:Striving Toward Excellence: POST 1/  AWARD 2	0	2380	70475
5454	90028379@N00	16834743@N00	Hearst Castle	0	379	3638
5455	90028379@N00	1071580@N22	Holy Creations of NATURE * P 1 + AW ( Read the Rules )	0	32906	269585
5456	90028379@N00	44124373027@N01	I love my cat	0	53472	484582
5457	90028379@N00	88304095@N00	Impressed by your Beauty!	0	31002	206149
5458	90028379@N00	2389839@N23	in explore	0	98722	1473270
5459	90028379@N00	16667621@N00	In My Neighborhood	0	1993	64872
5460	90028379@N00	52241987168@N01	Infrared	0	6868	100840
5461	90028379@N00	1608718@N20	Infrared Landscape	0	334	2684
5462	90028379@N00	648207@N25	Infrared Landscapes	0	936	6510
5463	90028379@N00	787146@N21	Infrared Photographic Society	0	676	2182
5464	90028379@N00	41877796@N00	Interestingness - Top 500 (CLOSED)	0	4152	35168
5465	90028379@N00	56536992@N00	IR World	0	2869	46640
5466	90028379@N00	1051241@N24	It's (still) not about you!	0	5819	65502
5467	90028379@N00	80716275@N00	Just me and my camera !	0	5263	714710
5468	90028379@N00	29903476@N00	Just Windows!	0	14623	146088
5469	90028379@N00	14005429@N00	Kris Kros Contacts	0	3922	146732
5470	90028379@N00	44928548@N00	La Palma	0	648	21595
5471	90028379@N00	23854677@N00	Landscape	0	101018	1050721
5472	90028379@N00	44403577@N00	Landscape Architecture / Landscape Design	0	4165	13685
5473	90028379@N00	1630679@N23	Landscape Photography Magazine	0	16774	92770
5474	90028379@N00	571437@N23	Laurel Hill Cemetery	0	64	1141
5475	90028379@N00	2792866@N23	LifePixel IR / Kolari Vision  - Infrared Converted Camera Group	0	375	11906
5476	90028379@N00	703915@N23	Louisville, It's Possible Here	0	313	2971
5477	90028379@N00	20771327@N00	Love Photography (COMMENT ON THE 2 MOST RECENT PICS)	0	1521	22258
5478	90028379@N00	1638817@N24	Magic Cloth	0	273	1621
5479	90028379@N00	2255015@N24	MAGICAL INFRARED PHOTOGRAPHY - ALL	0	103	2779
5480	90028379@N00	17386159@N00	Magritte	0	609	2522
5481	90028379@N00	28112101@N00	Mi Viejo San Juan (Puerto Rico)	0	1250	19761
5482	90028379@N00	11624478@N00	Minnesota Travel	0	1213	28436
5483	90028379@N00	61396505@N00	Morocco	0	5968	55969
5484	90028379@N00	998423@N24	Morocco with Graham/Aziz	0	6	66
5485	90028379@N00	1949651@N21	Mount Rainier National Park NPS (Creative Commons)	0	585	2940
5486	90028379@N00	770550@N23	My Meme	0	449	1475
5487	90028379@N00	43568224@N00	National Geographic Wannabes	0	13444	639136
5488	90028379@N00	83374492@N00	National Geographic: Are You Good Enough? Post 1, Nominate 3	0	77015	1393714
5489	90028379@N00	15229182@N00	Naturalight	0	1485	40109
5490	90028379@N00	82602041@N00	Nature HDR	0	1643	20134
5491	90028379@N00	35034350743@N01	New York City	0	58167	935957
5492	90028379@N00	72378899@N00	NewWest.Net -- Voice of the Rocky Mountains	0	817	31843
5493	90028379@N00	11947580@N00	Night Images	0	164896	1276636
5494	90028379@N00	72604026@N00	Nikon 18-200 VR	0	6328	166801
5495	90028379@N00	76451199@N00	Nikon D200/D300 Users	0	11401	362109
5496	90028379@N00	758590@N23	Nikon D300 Tips Techniques and Fun	0	2478	47053
5497	90028379@N00	479891@N21	Nikon D300 Users	0	17236	600669
5498	90028379@N00	26555142@N00	Nikon D70/s Users	0	11649	216740
5499	90028379@N00	35034364564@N01	Nikon Digital	0	113433	4836127
5500	90028379@N00	393420@N25	Nikon Digital Learning Center	0	89107	2440207
5501	90028379@N00	55835613@N00	Nikon DSLR Users	0	59932	2826486
5502	90028379@N00	688809@N25	Nikon flickr Award (Post 1 - Award 3)	0	28649	978591
5503	90028379@N00	446213@N20	Nikon HDR	0	6261	147137
5504	90028379@N00	676643@N22	Nikon Outdoors	0	1370	97063
5505	90028379@N00	13785824@N00	No people (No landscape’s please. )	0	1332	15002
5506	90028379@N00	94217057@N00	Not Active, Closed.	0	368	1209
5507	90028379@N00	2126366@N23	Olympus OM-D EM5 User Group (Global)	0	2240	90406
5508	90028379@N00	16577157@N00	One World, One Future, for the Children	0	5010	26404
5509	90028379@N00	99026080@N00	Outdoor Photographer Magazine (Unofficial)	0	17217	935733
5510	90028379@N00	33122952@N00	Outstanding Travel photos -  only post images with &gt;= 15 faves	0	4226	6315
5511	90028379@N00	52240435145@N01	Pacific Northwest	0	10269	522553
5512	90028379@N00	96285942@N00	Pennsylvania State Parks	0	1105	18629
5513	90028379@N00	57213684@N00	PEOPLE WHO JUST LIKE TO TAKE PHOTOS	0	2904	438046
5514	90028379@N00	305217@N25	Philadelphia Area Arboretums	0	86	4261
5515	90028379@N00	72943612@N00	Philadelphia Cemeteries	0	118	3033
5516	90028379@N00	740541@N25	Philadelphia City Paper	0	617	26435
5517	90028379@N00	1027512@N20	Philadelphia Photographers	0	595	48693
5518	90028379@N00	47123945@N00	Philadelphia Zoo	0	383	6234
5519	90028379@N00	94939093@N00	Philadelphia, PA	0	1621	68543
5520	90028379@N00	40856690@N00	Philadelphia: The Charm of the City	0	2357	40698
5521	90028379@N00	35237090656@N01	Philly	0	2027	62086
5522	90028379@N00	21541327@N00	Philly Photos	0	1037	57043
5523	90028379@N00	87267881@N00	Phillyist	0	550	20274
5524	90028379@N00	1658073@N23	Photo Copy (A Match Game)	0	43	3510
5525	90028379@N00	91075347@N00	Photo Dominoes	0	665	773
5526	90028379@N00	598803@N20	Photographers of Hawaii	0	2175	51907
5527	90028379@N00	29101552@N00	Photomatix	0	20153	551035
5528	90028379@N00	98187563@N00	Photomino	0	384	16455
5529	90028379@N00	48721108@N00	Photos Around The World	0	5664	486791
5530	90028379@N00	340319@N24	Photos taken with an Apple iPhone	0	33450	924876
5531	90028379@N00	58184182@N00	Photoshop Support Group	0	35136	355188
5532	90028379@N00	68388694@N00	Photoshop Tennis	0	8805	1029
5533	90028379@N00	79698233@N00	pict*re mag	0	2151	42962
5534	90028379@N00	1463451@N25	Project Weather	0	90876	588268
5535	90028379@N00	25339158@N00	Promote Peace	0	672	6503
5536	90028379@N00	1291706@N25	Public Art Philadelphia	0	60	633
5537	90028379@N00	48889060518@N01	Puerto Rico Sun	0	726	16267
5538	90028379@N00	49955037@N00	Pyrotechnics	0	688	4522
5539	90028379@N00	13416042@N00	Qoop 25% off prints photobooks cards calendars, cd dvd backups	0	1048	9857
5540	90028379@N00	38072161@N00	Quality HDR	0	13303	336075
5541	90028379@N00	1500686@N25	Rally to Restore Sanity and  Keep Fear Alive	0	602	9253
5542	90028379@N00	52240405789@N01	Reflections	0	58045	881322
5543	90028379@N00	38873539@N00	Scientist Photographers	0	3419	25553
5544	90028379@N00	72839599@N00	Scientist Photographers - Selection	0	115	314
5545	90028379@N00	90899514@N00	Sculpture	0	11966	320149
5546	90028379@N00	64982767@N00	Sculptures, Statues, and Public Art	0	11392	377487
5547	90028379@N00	52240744699@N01	Seascapes and Seashores	0	36870	905688
5548	90028379@N00	91514935@N00	Self Taught Photographers - LOOK AT DISCUSSIONS FIRST!	0	59516	1794588
5549	90028379@N00	85896852@N00	SEPIA OR B&amp;W	0	9239	359008
5550	90028379@N00	35034356356@N01	SF Bay Area	0	4810	154232
5551	90028379@N00	2839678@N24	SIMILARITY	0	39	6380
5552	90028379@N00	20305465@N00	Simple yet elegant	0	540	5546
5553	90028379@N00	30104124@N00	Six Word Story	0	3168	32235
5554	90028379@N00	35237093786@N01	Skiing	0	4598	40045
5555	90028379@N00	24638250@N00	Snorkeling around the world	0	1227	21536
5556	90028379@N00	346993@N20	So simple, so beautiful!	0	19016	742953
5557	90028379@N00	1985304@N23	Sony Cyber-shot RX	0	4432	211476
5558	90028379@N00	955588@N21	Strictly GeoTagged (no 30/60 limit)	0	7208	441516
5559	90028379@N00	4103489@N20	Stuff in Uniform &quot;opted out of 30/60&quot;	0	48	4122
5560	90028379@N00	52239829790@N01	Sunrise, Sunset -- Anything Sun!	0	75978	1405264
5561	90028379@N00	845280@N25	Sunset light	0	30757	71868
5562	90028379@N00	66959619@N00	SUNSET&amp;RISEPIX	0	9102	141662
5563	90028379@N00	373887@N24	Sunshine Coast BC	0	243	4342
5564	90028379@N00	312045@N20	S♥per ♥ Hearts - 10 Pink  Hearts - CLOSED!	0	9247	62885
5565	90028379@N00	2814901@N24	Tall Ships Philadelphia Camden 2015	0	2	9
5566	90028379@N00	62343720@N00	Tenuous Links	0	322	34898
5567	90028379@N00	71827654@N00	The Art of Science	0	1007	13710
5568	90028379@N00	84273454@N00	The Best:  BRAVO (INVITED images only)	0	7333	65550
5569	90028379@N00	2124326@N25	The Nikon D7100 Group	0	10488	477878
5570	90028379@N00	15166189@N00	The Photographer's Club	0	20152	1601416
5571	90028379@N00	62761278@N00	ThE sKy'S tHe LiMiT	0	3597	69571
5572	90028379@N00	52240402017@N01	The Unofficial JPG Magazine Group	0	21790	403978
5573	90028379@N00	11252682@N00	The World Through My Eyes ...	0	123506	5215608
5574	90028379@N00	1496911@N23	ThePhoblographer	0	3575	142368
5575	90028379@N00	68683679@N00	This is America	0	3545	295553
5576	90028379@N00	22777995@N00	This pic makes me wanna... (comment on the 3 previous pics)	0	5933	63198
5577	90028379@N00	623103@N24	This Week in Photo	0	14248	467622
5578	90028379@N00	44547087@N00	Top 20 Cemetery Shots	0	264	18
5579	90028379@N00	63746349@N00	Top 20 Winter	0	271	38
5580	90028379@N00	79057236@N00	top20animalpix	0	382	16
5581	90028379@N00	462501@N21	Travel beyond words	0	899	17783
5582	90028379@N00	41425956@N00	Travel Photography	0	156454	6386022
5583	90028379@N00	52241011150@N01	Trees	0	23741	444884
5584	90028379@N00	61437638@N00	Two photos at a time - transformations - SLIDESHOW	0	229	707
5585	90028379@N00	57347939@N00	U.S. National Parks	0	21248	262956
5586	90028379@N00	39889516@N00	U.S. National Parks and Places	0	10408	243593
5587	90028379@N00	384776@N23	Ultimate GOLD (Post 1 - Give 5 Gold Stars)	0	9670	224468
5588	90028379@N00	984581@N25	Unlimited Single RAW HDR	0	68	1210
5589	90028379@N00	51035614889@N01	Upstate New York (location required)	0	2537	71444
5590	90028379@N00	65137929@N00	UrFavs	0	1860	84658
5591	90028379@N00	41066920@N00	Utah Landscapes	0	5128	73542
5592	90028379@N00	81474450@N00	Utata	0	32509	539252
5593	90028379@N00	44124468667@N01	Vietnam	0	14523	165244
5594	90028379@N00	40961104@N00	Wallpapers (horizontal)	0	8503	100916
5595	90028379@N00	35468135754@N01	Washington DC/Metro Area	0	8640	199158
5596	90028379@N00	402895@N25	We travel the World	0	50151	1847996
5597	90028379@N00	52239922490@N01	Winter Wonderland	0	24860	343888
5598	90028379@N00	75964794@N00	You Think this is Art	0	74740	2315998
5599	90028379@N00	68567710@N00	Your &quot;Postcard&quot; Shot	0	23872	1398632
5600	90028379@N00	18044530@N00	Your Best in Infrared	0	152	0
5601	90028379@N00	52241775676@N01	Zoo	0	12333	309374
5602	90028379@N00	1320567@N25	~Blogged at Jilbean.com~	0	160	178
5603	127423136@N05	561178@N20	Chamonix Mont Blanc	0	299	2416
5604	127423136@N05	1128084@N22	Get Olympus	0	4954	422740
5605	127423136@N05	2563307@N24	Olympus E-M10	0	4909	173932
5606	127423136@N05	1760846@N21	Olympus M. Zuiko 12mm f/2.0	0	735	13323
5607	127423136@N05	2146616@N21	Olympus M.Zuiko Digital 17mm f/1.8	0	2670	32361
