	origin	index	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
554	744	49171565831	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
555	745	49171565536	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
556	746	49171090063	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
557	747	49171089698	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
558	748	49171795472	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
559	749	49171089098	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
560	750	49171794922	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
561	751	49171088643	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
562	752	49171088288	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
563	753	49171563256	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
564	754	49171060708	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
565	755	49171535511	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
566	756	49171059668	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
567	757	49171058938	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
568	758	49171058438	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
569	759	49171057988	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
570	760	49171532916	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
571	761	49171049653	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
572	762	49171765867	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
573	763	49171057203	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
574	764	49171056868	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
575	765	49171531721	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
576	766	49171762512	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
577	767	49171762172	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
578	768	49171530611	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
579	769	49171525306	Criteria iii	Criteria ii	Criteria vi	0.4926302134990692	0.8696006536483765	Criteria iii	Criteria vi	Criteria ii	0.49168485	0.6998198	True	1.0	0.9681194750689519
580	770	49171524956	Criteria iii	Criteria ii	Criteria vi	0.4677950739860534	0.8815493136644363	Criteria x	Criteria iii	Criteria ii	0.31242266	0.6269998	False	0.5	0.6105524826077935
581	771	49171524281	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
582	772	49171523976	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
583	773	49171048473	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
584	774	49171754662	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
585	775	49171522926	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
586	776	49171522671	Criteria iii	Criteria ii	Criteria vi	0.4677950739860534	0.8815493136644363	Criteria x	Criteria iii	Criteria ii	0.31242266	0.6269998	False	0.5	0.6105524826077935
587	777	49171047178	Criteria iii	Criteria iv	Criteria ii	0.3442288637161255	0.7150001972913742	Criteria vi	Criteria iv	Criteria ii	0.32209116	0.8177248	False	0.5	0.7974303433835883
588	778	49171753497	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
589	779	49171046553	Criteria iii	Criteria vi	Criteria ii	0.519819438457489	0.8668052926659584	Criteria x	Criteria iii	Criteria ii	0.3130429	0.60568225	False	0.5	0.5380690117897141
590	780	49171521221	Criteria vi	Criteria iii	Criteria ii	0.5919429659843445	0.9321447908878326	Criteria ii	Criteria vi	Criteria iv	0.39188278	0.7417996	False	0.5	0.5934384570873041
591	781	49171520781	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
592	782	49171045398	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
593	783	49171039618	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
594	784	49171746067	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
595	785	49171745692	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
596	786	49171733247	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
597	787	49171054808	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
598	788	49171513766	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
599	789	49171037713	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
600	790	49171744147	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
601	791	49171743792	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
602	792	49171511796	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
603	793	49171035873	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
604	794	49171742347	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
605	795	49171510391	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
606	796	49171034593	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
607	797	49171509571	Criteria iii	Criteria vi	Criteria ii	0.4583297669887543	0.8369140923023224	Criteria i	Criteria iv	Criteria vi	0.2931958	0.7248025	False	0.2	0.49684255135526423
608	798	49171734242	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
609	799	49171733962	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
610	800	49171027178	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
611	801	49171732927	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
612	802	49171732497	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
613	803	49171025858	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
614	804	49171731937	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
615	805	49171500251	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
616	806	49171731052	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
617	807	49171730602	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
618	808	49171499026	Criteria iii	Criteria vi	Criteria ii	0.4804116487503052	0.8620081096887589	Criteria i	Criteria vi	Criteria iv	0.34140137	0.69797367	False	0.2	0.4500698796661544
619	812	48911318828	Criteria iii	Criteria vi	Criteria iv	0.3426405787467956	0.7406439185142517	Criteria iii	Criteria iv	Criteria vi	0.42460915	0.701869	True	1.0	0.9108036733357762
620	813	48873700128	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
621	814	48874429092	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
622	815	48873699463	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
623	816	48874232366	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
624	817	48779037602	Criteria iii	Criteria vi	Criteria iv	0.3426405787467956	0.7406439185142517	Criteria iii	Criteria iv	Criteria vi	0.42460915	0.701869	True	1.0	0.9108036733357762
625	818	48556639486	Criteria iii	Criteria vi	Criteria iv	0.3825925588607788	0.7949729412794113	Criteria vi	Criteria iii	Criteria iv	0.44673225	0.66980296	False	1.0	0.8374668398175049
626	819	48556635791	Criteria vi	Criteria iii	Criteria iv	0.472144067287445	0.8268397524952888	Criteria vii	Criteria iii	Criteria x	0.3091667	0.67167497	False	0.2	0.3847654639346761
627	820	48556771952	Criteria vi	Criteria iii	Criteria iv	0.472144067287445	0.8268397524952888	Criteria vii	Criteria iii	Criteria x	0.3091667	0.67167497	False	0.2	0.3847654639346761
628	821	48556630986	Criteria vi	Criteria iii	Criteria iv	0.472144067287445	0.8268397524952888	Criteria vii	Criteria iii	Criteria x	0.3091667	0.67167497	False	0.2	0.3847654639346761
629	822	48556628536	Criteria vi	Criteria iii	Criteria iv	0.5298767685890198	0.8669864311814308	Criteria vii	Criteria x	Criteria iii	0.49557355	0.74203306	False	0.2	0.16795922084460094
630	823	48556625021	Criteria vi	Criteria iii	Criteria ii	0.3998236060142517	0.8684680163860321	Criteria vii	Criteria iii	Criteria x	0.4085087	0.6815781	False	0.2	0.3590542739305646
631	824	48556761177	Criteria vi	Criteria iii	Criteria ii	0.3998236060142517	0.8684680163860321	Criteria vii	Criteria iii	Criteria x	0.4085087	0.6815781	False	0.2	0.3590542739305646
632	895	48049219013	Criteria iii	Criteria v	Criteria iv	0.4822235703468323	0.7779068350791931	Criteria iii	Criteria v	Criteria iv	0.5572604	0.8318399	True	1.0	0.9891406925942661
633	896	48043218061	Criteria iii	Criteria vi	Criteria iv	0.636489987373352	0.8340757861733437	Criteria v	Criteria iii	Criteria vi	0.35766453	0.67971873	False	0.5	0.6111112129226711
634	897	48036837957	Criteria vi	Criteria iii	Criteria v	0.3904138207435608	0.8202134966850281	Criteria v	Criteria vi	Criteria iv	0.3312287	0.7366872	False	0.5	0.7818065752118374
635	900	48028676353	Criteria vi	Criteria iii	Criteria v	0.4149545431137085	0.8729572519659996	Criteria iii	Criteria iv	Criteria vi	0.38025865	0.7256821	False	0.5	0.799820708807893
636	901	48023258196	Criteria iii	Criteria vi	Criteria ii	0.3720758259296417	0.8299978524446487	Criteria vi	Criteria iii	Criteria iv	0.4661839	0.7962941	False	0.5	0.9146473649862541
637	902	48001303761	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
638	927	48001287018	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
639	928	48001288596	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
640	929	48001288281	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
641	930	48001230327	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
642	931	48001229847	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
643	932	48001229297	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
644	933	48001284233	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
645	934	48001283683	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
646	935	48001227867	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
647	936	48001284781	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
648	937	48001282388	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
649	938	48001284081	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
650	939	48001226242	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
651	940	48001280938	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
652	941	48001225272	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
653	942	48001278583	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
654	943	48001222927	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
655	944	48001279826	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
656	945	48001279486	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
657	946	48001277288	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
658	947	48001221592	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
659	948	48001273153	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
660	949	48001219152	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
661	950	48001271403	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
662	951	48001275281	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
663	952	48001269198	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
664	953	48001217602	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
665	954	48001274061	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
666	955	48001267408	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
667	956	48001272986	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
668	957	48001264563	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
669	958	48001271851	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
670	959	48001262973	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
671	960	48001214832	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
672	961	48001270846	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
673	962	48001269786	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
674	963	48001269361	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
675	964	48001212117	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
676	965	48001267756	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
677	966	48001255828	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
678	967	48001266426	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
679	968	48001265741	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
680	969	48001251443	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
681	970	48001264416	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
682	971	48001263966	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
683	972	48001263521	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
684	973	48001207097	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
685	974	48001246828	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
686	975	48001262251	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
687	976	48001206087	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
688	980	48001205537	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
689	981	48001260886	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
690	982	48001251146	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
691	983	48001189512	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
692	984	47956721971	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
693	985	47956690948	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
694	986	47956721016	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
695	987	47956690098	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
696	988	47955896157	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
697	991	47948846922	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
698	992	47948846577	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
699	993	47948841642	Criteria iii	Criteria vi	Criteria iv	0.8351180553436279	0.9461606927216052	Criteria i	Criteria x	Criteria iii	0.27094024	0.5657783	False	0.2	0.3494158883190213
