	0	1
2264	47061356@N02	82282856@N07
2265	47061356@N02	94457882@N05
2266	47061356@N02	75719174@N05
2267	47061356@N02	115307596@N05
2268	47061356@N02	96506588@N07
2269	47061356@N02	78489323@N08
2270	47061356@N02	106710015@N05
2271	47061356@N02	99951688@N05
2272	47061356@N02	28406573@N05
2273	47061356@N02	47532811@N03
2274	47061356@N02	96361348@N02
2275	47061356@N02	65446167@N08
2276	47061356@N02	8361951@N02
2277	47061356@N02	87737189@N04
2278	47061356@N02	81952114@N06
2279	47061356@N02	96717680@N02
2280	47061356@N02	24101060@N00
2281	47061356@N02	104403353@N04
2282	47061356@N02	68106370@N04
2283	47061356@N02	97066664@N03
2284	47061356@N02	31856336@N03
2285	47061356@N02	116981837@N03
2286	47061356@N02	14429215@N08
2287	47061356@N02	33492956@N03
2288	47061356@N02	69011555@N06
2289	47061356@N02	92440559@N08
2290	47061356@N02	114110556@N05
2291	47061356@N02	31591963@N05
2292	47061356@N02	88887806@N04
2293	47061356@N02	53084984@N02
2294	47061356@N02	97263296@N07
2295	47061356@N02	31241847@N06
2296	47061356@N02	30556912@N00
2297	47061356@N02	124926573@N03
2298	47061356@N02	97404134@N08
2299	47061356@N02	61633203@N02
2300	47061356@N02	48576578@N03
2301	47061356@N02	123290507@N08
2302	47061356@N02	63739177@N06
2303	47061356@N02	60079387@N02
2304	47061356@N02	48778414@N04
2305	47061356@N02	39201665@N05
2306	47061356@N02	71196009@N02
2307	47061356@N02	38675085@N08
2308	47061356@N02	100388554@N08
2309	47061356@N02	125301824@N07
2310	47061356@N02	10482058@N05
2311	47061356@N02	142636512@N05
2312	47061356@N02	45555288@N02
2313	47061356@N02	66179962@N00
2314	47061356@N02	125779835@N07
2315	47061356@N02	45996167@N03
2316	47061356@N02	76402385@N03
2317	47061356@N02	65945148@N07
2318	47061356@N02	20724532@N02
2319	47061356@N02	114632816@N08
2320	47061356@N02	94131929@N08
2321	47061356@N02	65973952@N07
2322	47061356@N02	60377963@N05
2323	47061356@N02	79622047@N00
2324	47061356@N02	77483926@N00
2325	47061356@N02	48822247@N07
2326	47061356@N02	112943875@N06
2327	47061356@N02	100082411@N07
2328	47061356@N02	34739862@N00
2329	47061356@N02	61186143@N07
2330	47061356@N02	85523864@N06
2331	47061356@N02	85145899@N08
2332	47061356@N02	116346787@N03
2333	47061356@N02	97810307@N03
2334	47061356@N02	10789815@N04
2335	47061356@N02	98403177@N02
2336	47061356@N02	44482195@N02
2337	47061356@N02	9612561@N08
2338	47061356@N02	81829627@N04
2339	47061356@N02	110676687@N06
2340	47061356@N02	62294571@N05
2341	47061356@N02	57260204@N08
2342	47061356@N02	96315387@N06
2343	47061356@N02	88495825@N08
2344	47061356@N02	64308622@N05
2345	47061356@N02	79968090@N07
2346	47061356@N02	92256680@N07
2347	47061356@N02	98738512@N02
2348	47061356@N02	8125412@N04
2349	47061356@N02	71092363@N03
2350	47061356@N02	119592123@N02
2351	47061356@N02	22181367@N03
2352	47061356@N02	27727674@N08
2353	47061356@N02	61095513@N07
2354	47061356@N02	101146584@N05
2355	47061356@N02	112686105@N04
2356	47061356@N02	42987061@N04
2357	47061356@N02	118292762@N02
2358	47061356@N02	43171497@N04
2359	47061356@N02	58362166@N06
2360	47061356@N02	113425856@N07
2361	47061356@N02	39196406@N08
2362	47061356@N02	125909096@N03
2363	47061356@N02	117840044@N07
2364	47061356@N02	114744356@N05
2365	47061356@N02	60391009@N08
2366	47061356@N02	35041397@N00
2367	47061356@N02	104087414@N07
2368	47061356@N02	101407591@N02
2369	47061356@N02	36426732@N05
2370	47061356@N02	10441446@N07
2371	47061356@N02	108990764@N04
2372	47061356@N02	69327772@N02
2373	47061356@N02	94275244@N05
2374	47061356@N02	51645454@N07
2375	47061356@N02	9278338@N05
2376	47061356@N02	94754045@N06
2377	47061356@N02	21043509@N04
2378	47061356@N02	125205154@N08
2379	47061356@N02	91098036@N06
2380	47061356@N02	30810726@N06
2381	47061356@N02	57093014@N07
2382	47061356@N02	54933736@N08
2383	47061356@N02	110814883@N02
2384	120294361@N02	41304517@N00
2385	120294361@N02	60917267@N04
2386	120294361@N02	7135240@N05
2387	120294361@N02	129774362@N07
2388	120294361@N02	86553574@N00
2389	120294361@N02	85062954@N00
2390	120294361@N02	84812344@N00
2391	120294361@N02	88470446@N03
2392	120294361@N02	54488140@N02
2393	120294361@N02	39554485@N05
2394	155494195@N08	96536076@N07
2395	155494195@N08	29789996@N00
2396	155494195@N08	142697928@N08
2397	155494195@N08	101058950@N02
2398	155494195@N08	142784417@N04
2399	155494195@N08	43386676@N08
2400	36899213@N08	76238720@N06
2401	36899213@N08	128618633@N05
2402	36899213@N08	11648766@N07
2403	36899213@N08	50674652@N06
2404	36899213@N08	135965587@N08
2405	36899213@N08	69005899@N08
2406	36899213@N08	29609591@N08
2407	36899213@N08	43201888@N03
2408	36899213@N08	8498802@N03
2409	36899213@N08	21818861@N02
2410	36899213@N08	57942427@N03
2411	36899213@N08	69995707@N05
2412	36899213@N08	10734133@N02
2413	36899213@N08	87793737@N02
2414	36899213@N08	50976304@N07
2415	36899213@N08	95653826@N05
2416	36899213@N08	29364484@N03
2417	36899213@N08	95919935@N02
2418	36899213@N08	124080475@N08
2419	36899213@N08	133016833@N03
2420	36899213@N08	36191483@N03
2421	36899213@N08	84380287@N08
2422	36899213@N08	33556777@N00
2423	36899213@N08	128464353@N04
2424	36899213@N08	29288836@N00
2425	36899213@N08	13117013@N00
2426	36899213@N08	69449563@N00
2427	36899213@N08	129182052@N08
2428	36899213@N08	9619621@N02
2429	36899213@N08	60695185@N06
2430	36899213@N08	20326396@N05
2431	36899213@N08	110857935@N05
2432	36899213@N08	25653307@N03
2433	36899213@N08	45482849@N03
2434	36899213@N08	35390608@N04
2435	36899213@N08	7662706@N08
2436	36899213@N08	13108733@N00
2437	36899213@N08	34447130@N05
2438	36899213@N08	93521306@N02
2439	36899213@N08	93522403@N06
2440	36899213@N08	156227259@N08
2441	36899213@N08	64924500@N04
2442	36899213@N08	32248500@N06
2443	36899213@N08	146584616@N06
2444	36899213@N08	36055340@N02
2445	36899213@N08	126639463@N04
2446	36899213@N08	77512876@N04
2447	36899213@N08	30938138@N04
2448	36899213@N08	27747234@N04
2449	36899213@N08	56296811@N05
2450	36899213@N08	39671114@N07
2451	36899213@N08	11441107@N04
2452	36899213@N08	21557288@N08
2453	36899213@N08	22736833@N00
2454	36899213@N08	7807403@N08
2455	36899213@N08	7722972@N05
2456	36899213@N08	7451641@N05
2457	36899213@N08	69459995@N06
2458	36899213@N08	133790754@N03
2459	36899213@N08	93349457@N05
2460	36899213@N08	22124479@N03
2461	36899213@N08	131215576@N06
2462	36899213@N08	34309188@N00
2463	36899213@N08	96529653@N08
2464	36899213@N08	73807865@N03
2465	36899213@N08	9822407@N02
2466	36899213@N08	74486213@N06
2467	36899213@N08	48965291@N03
2468	36899213@N08	57449198@N00
2469	36899213@N08	47920182@N03
2470	36899213@N08	131064962@N08
2471	36899213@N08	131311405@N04
2472	36899213@N08	61415649@N04
2473	36899213@N08	8458540@N06
2474	36899213@N08	92385702@N03
2475	36899213@N08	75445823@N02
2476	36899213@N08	36765585@N02
2477	36899213@N08	85614627@N00
2478	36899213@N08	89315983@N06
2479	36899213@N08	51720967@N06
2480	36899213@N08	17611863@N00
2481	36899213@N08	60891824@N07
2482	36899213@N08	22266861@N06
2483	36899213@N08	47206040@N03
2484	36899213@N08	21198847@N07
2485	36899213@N08	47041589@N00
2486	36899213@N08	158624122@N05
2487	36899213@N08	66550841@N06
2488	36899213@N08	149179558@N06
2489	36899213@N08	73179441@N02
2490	36899213@N08	68858697@N05
2491	36899213@N08	62835253@N02
2492	36899213@N08	69800701@N07
2493	36899213@N08	120201469@N03
2494	36899213@N08	134672728@N06
2495	36899213@N08	10798256@N07
2496	36899213@N08	14684508@N02
2497	36899213@N08	92065540@N05
2498	36899213@N08	16118167@N04
2499	36899213@N08	42062795@N03
2500	36899213@N08	142308585@N03
2501	36899213@N08	148020413@N08
2502	36899213@N08	30041397@N03
2503	36899213@N08	146716144@N02
2504	36899213@N08	29255497@N05
2505	36899213@N08	128814943@N05
2506	36899213@N08	135458733@N03
2507	36899213@N08	148866899@N03
2508	36899213@N08	68755458@N00
2509	44104611@N05	88562734@N00
2510	44104611@N05	130714615@N02
2511	44104611@N05	23988420@N07
2512	44104611@N05	15688036@N02
2513	44104611@N05	142877418@N03
2514	44104611@N05	77439807@N04
2515	44104611@N05	138922199@N02
2516	44104611@N05	132626796@N05
2517	44104611@N05	29382029@N03
2518	44104611@N05	138275045@N07
2519	44104611@N05	29469501@N03
2520	44104611@N05	130497974@N02
2521	44104611@N05	127096095@N04
2522	44104611@N05	46689459@N02
2523	44104611@N05	31471389@N07
2524	44104611@N05	94564537@N06
2525	44104611@N05	59737363@N03
2526	44104611@N05	47767414@N02
2527	44104611@N05	160290041@N05
2528	44104611@N05	145089184@N04
2529	44104611@N05	99840923@N04
2530	44104611@N05	115110072@N04
2531	44104611@N05	77363333@N08
2532	44104611@N05	125780972@N06
2533	44104611@N05	136888758@N08
2534	44104611@N05	42766545@N07
2535	44104611@N05	140582260@N06
2536	44104611@N05	7992704@N05
2537	44104611@N05	110194973@N05
2538	44104611@N05	125011176@N03
2539	44104611@N05	15140450@N04
2540	44104611@N05	72364208@N00
2541	44104611@N05	130274113@N08
2542	44104611@N05	38330449@N05
2543	44104611@N05	155025481@N05
2544	44104611@N05	169553134@N05
2545	44104611@N05	98573289@N03
2546	44104611@N05	29897767@N06
2547	44104611@N05	36198577@N07
2548	44104611@N05	129458995@N04
2549	44104611@N05	131648006@N02
2550	44104611@N05	77864636@N04
2551	44104611@N05	134632675@N07
2552	44104611@N05	9535010@N04
2553	44104611@N05	136995046@N04
2554	44104611@N05	129365673@N05
2555	44104611@N05	43742357@N03
2556	44104611@N05	106265641@N02
2557	44104611@N05	58965306@N05
2558	44104611@N05	150550813@N07
2559	44104611@N05	145743352@N03
2560	44104611@N05	46311973@N07
2561	44104611@N05	126958916@N04
2562	44104611@N05	150241924@N07
2563	44104611@N05	66237967@N03
2564	44104611@N05	156214115@N06
2565	44104611@N05	126375253@N05
2566	44104611@N05	132776712@N02
2567	44104611@N05	113213302@N04
2568	44104611@N05	130273838@N04
2569	44104611@N05	95853944@N08
2570	44104611@N05	124040057@N08
2571	44104611@N05	50127950@N03
2572	44104611@N05	33703016@N03
2573	44104611@N05	90622768@N08
2574	44104611@N05	129323311@N03
2575	44104611@N05	128524887@N07
2576	44104611@N05	97742683@N06
2577	44104611@N05	110942823@N07
2578	44104611@N05	87097108@N03
2579	44104611@N05	67141625@N03
2580	44104611@N05	151593758@N03
2581	44104611@N05	138346836@N05
2582	44104611@N05	142566018@N04
2583	44104611@N05	124472557@N05
2584	44104611@N05	131889102@N04
2585	44104611@N05	16136907@N08
2586	44104611@N05	27628742@N03
2587	44104611@N05	86619542@N06
2588	44104611@N05	74681803@N02
2589	44104611@N05	132689235@N06
2590	44104611@N05	132186546@N03
2591	44104611@N05	92909698@N06
2592	44104611@N05	87252067@N00
2593	44104611@N05	148803200@N03
2594	44104611@N05	157334190@N04
2595	44104611@N05	139168438@N04
2596	44104611@N05	132050868@N06
2597	44104611@N05	140112208@N08
2598	44104611@N05	130131943@N07
2599	44104611@N05	134053936@N07
2600	44104611@N05	46043340@N08
2601	44104611@N05	118293376@N08
2602	44104611@N05	137154869@N05
2603	44104611@N05	38879260@N08
2604	44104611@N05	129391970@N05
2605	44104611@N05	134360779@N04
2606	44104611@N05	100063725@N06
2607	44104611@N05	108630360@N03
2608	44104611@N05	95952924@N05
2609	44104611@N05	156202827@N06
2610	44104611@N05	126231551@N06
2611	44104611@N05	34002617@N07
2612	44104611@N05	139565554@N06
2613	44104611@N05	46825315@N05
2614	44104611@N05	10677923@N07
2615	44104611@N05	97587035@N03
2616	44104611@N05	124659479@N04
2617	44104611@N05	129633703@N08
2618	44104611@N05	85750616@N03
2619	44104611@N05	111518673@N07
2620	44104611@N05	10101954@N05
2621	44104611@N05	92901388@N02
2622	44104611@N05	97113950@N06
2623	44104611@N05	101065657@N07
2624	44104611@N05	136706976@N04
2625	44104611@N05	127587638@N02
2626	44104611@N05	60236600@N02
2627	44104611@N05	155289974@N05
2628	44104611@N05	28542392@N05
2629	44104611@N05	149751680@N04
2630	44104611@N05	138490837@N07
2631	44104611@N05	83288997@N00
2632	44104611@N05	161747392@N07
2633	44104611@N05	123466238@N02
2634	44104611@N05	138012469@N08
2635	44104611@N05	129719089@N06
2636	44104611@N05	57895727@N05
2637	44104611@N05	24822386@N02
2638	44104611@N05	47263308@N08
2639	44104611@N05	68100493@N04
2640	44104611@N05	135924873@N02
2641	44104611@N05	158831939@N08
2642	44104611@N05	89267321@N03
2643	44104611@N05	38134034@N04
2644	44104611@N05	111387738@N03
2645	44104611@N05	121626822@N02
2646	44104611@N05	135182740@N02
2647	44104611@N05	7422037@N06
2648	44104611@N05	112859823@N05
2649	44104611@N05	168112244@N07
2650	44104611@N05	135027495@N03
2651	44104611@N05	46222526@N05
2652	44104611@N05	47782428@N00
2653	44104611@N05	143224623@N02
2654	44104611@N05	125411760@N08
2655	44104611@N05	128599935@N05
2656	44104611@N05	130554388@N02
2657	44104611@N05	90534814@N05
2658	44104611@N05	134574064@N07
2659	44104611@N05	127391175@N08
2660	44104611@N05	98045547@N08
2661	44104611@N05	151176256@N07
2662	44104611@N05	103009522@N02
2663	44104611@N05	131280661@N03
2664	44104611@N05	7690920@N06
2665	44104611@N05	116419812@N02
2666	44104611@N05	24673846@N00
2667	44104611@N05	167844569@N03
2668	44104611@N05	24367308@N05
2669	44104611@N05	44331514@N06
2670	44104611@N05	168042604@N07
2671	44104611@N05	93849889@N05
2672	44104611@N05	8758336@N07
2673	44104611@N05	47193820@N08
2674	44104611@N05	128476074@N08
2675	44104611@N05	169103903@N02
2676	44104611@N05	145440371@N03
2677	44104611@N05	96637805@N02
2678	44104611@N05	94803194@N08
2679	44104611@N05	98043140@N05
2680	44104611@N05	41166570@N06
2681	44104611@N05	136227566@N08
2682	44104611@N05	138667234@N03
2683	44104611@N05	115822381@N02
2684	44104611@N05	157563470@N07
2685	44104611@N05	16568212@N03
2686	44104611@N05	94564246@N06
2687	44104611@N05	139267284@N08
2688	44104611@N05	34843230@N02
2689	44104611@N05	128776978@N08
2690	44104611@N05	134606064@N06
2691	44104611@N05	123836796@N03
2692	44104611@N05	139671254@N08
2693	44104611@N05	36804699@N00
2694	44104611@N05	51954575@N00
2695	44104611@N05	165135324@N04
2696	44104611@N05	101740445@N06
2697	44104611@N05	122433344@N05
2698	44104611@N05	33165065@N03
2699	44104611@N05	76670355@N04
2700	44104611@N05	131709455@N05
2701	44104611@N05	157403424@N04
2702	44104611@N05	127480439@N07
2703	44104611@N05	120552517@N03
2704	44104611@N05	23608933@N00
2705	44104611@N05	75490103@N05
2706	44104611@N05	50979393@N00
2707	44104611@N05	129304527@N08
2708	44104611@N05	107130283@N04
2709	44104611@N05	138445370@N08
2710	44104611@N05	118501427@N03
2711	44104611@N05	98843867@N00
2712	44104611@N05	106802698@N08
2713	44104611@N05	136339127@N04
2714	44104611@N05	154561245@N06
2715	44104611@N05	116181499@N08
2716	44104611@N05	161144645@N03
2717	44104611@N05	31308865@N02
2718	44104611@N05	129264911@N06
2719	44104611@N05	137217923@N04
2720	44104611@N05	52725579@N05
2721	44104611@N05	77374829@N03
2722	44104611@N05	41650027@N08
2723	44104611@N05	131598755@N08
2724	44104611@N05	126688347@N04
2725	44104611@N05	97623054@N05
2726	44104611@N05	103443189@N03
2727	44104611@N05	126180376@N05
2728	44104611@N05	133625562@N03
2729	44104611@N05	68994107@N08
2730	44104611@N05	126706239@N07
2731	44104611@N05	36794726@N08
2732	44104611@N05	69129761@N06
2733	44104611@N05	54793266@N06
2734	44104611@N05	125163750@N07
2735	44104611@N05	127112843@N04
2736	44104611@N05	127735759@N07
2737	44104611@N05	93898462@N03
2738	44104611@N05	46529350@N08
2739	44104611@N05	116677484@N05
2740	44104611@N05	93003514@N04
2741	44104611@N05	101270487@N08
2742	44104611@N05	129071009@N07
2743	44104611@N05	94442605@N05
2744	44104611@N05	93987399@N06
2745	44104611@N05	45950435@N05
2746	44104611@N05	165341258@N03
2747	44104611@N05	129577305@N08
2748	44104611@N05	100200852@N05
2749	44104611@N05	135905400@N07
2750	44104611@N05	95048711@N05
2751	44104611@N05	155413814@N05
2752	44104611@N05	32341791@N07
2753	44104611@N05	127687496@N05
2754	44104611@N05	65770054@N05
2755	44104611@N05	137898619@N03
2756	44104611@N05	91619997@N04
2757	44104611@N05	150265322@N02
2758	44104611@N05	109175339@N03
2759	44104611@N05	98341537@N04
2760	44104611@N05	70995197@N07
2761	44104611@N05	120641162@N02
2762	44104611@N05	132792632@N08
2763	44104611@N05	95087915@N07
2764	44104611@N05	122274109@N03
2765	44104611@N05	155621279@N02
2766	44104611@N05	128923920@N08
2767	44104611@N05	55574675@N06
2768	44104611@N05	93759400@N05
2769	44104611@N05	124365622@N02
2770	44104611@N05	65166049@N06
2771	44104611@N05	51952601@N05
2772	44104611@N05	54270567@N08
2773	44104611@N05	56948555@N07
2774	44104611@N05	56551021@N06
2775	44104611@N05	115039625@N06
2776	44104611@N05	145361956@N02
2777	44104611@N05	121036654@N04
2778	44104611@N05	39101233@N04
2779	44104611@N05	43467563@N06
2780	44104611@N05	99666286@N08
2781	44104611@N05	96706475@N07
2782	44104611@N05	124535466@N04
2783	44104611@N05	86006564@N00
2784	44104611@N05	97186936@N07
2785	44104611@N05	35412296@N06
2786	44104611@N05	60615641@N07
2787	44104611@N05	131050551@N02
2788	44104611@N05	61397695@N05
2789	44104611@N05	53407766@N00
2790	44104611@N05	116184317@N03
2791	44104611@N05	39712906@N02
2792	44104611@N05	124651179@N08
2793	44104611@N05	126026342@N08
2794	44104611@N05	138099337@N06
2795	44104611@N05	156496925@N04
2796	44104611@N05	118415111@N02
2797	44104611@N05	122243433@N05
2798	44104611@N05	69046412@N03
2799	44104611@N05	124639703@N04
2800	44104611@N05	89527269@N04
2801	44104611@N05	44855005@N04
2802	44104611@N05	95225761@N04
2803	44104611@N05	100959503@N05
2804	44104611@N05	138516139@N02
2805	44104611@N05	130138117@N07
2806	44104611@N05	169904704@N04
2807	44104611@N05	37472264@N04
2808	44104611@N05	119098396@N06
2809	44104611@N05	115089804@N02
2810	44104611@N05	119435566@N06
2811	44104611@N05	26639935@N04
2812	44104611@N05	45530236@N07
2813	44104611@N05	75939848@N02
2814	44104611@N05	78803220@N05
2815	44104611@N05	130098747@N02
2816	44104611@N05	113011606@N08
2817	44104611@N05	21398634@N08
2818	44104611@N05	120347083@N02
2819	44104611@N05	127161275@N05
2820	44104611@N05	159763118@N03
2821	44104611@N05	132334520@N03
2822	44104611@N05	138431078@N06
2823	44104611@N05	140290985@N07
2824	44104611@N05	64457777@N06
2825	44104611@N05	66956608@N06
2826	44104611@N05	167083532@N02
2827	44104611@N05	104188179@N08
2828	44104611@N05	110746823@N02
2829	44104611@N05	90897051@N02
2830	44104611@N05	12477438@N00
2831	44104611@N05	116363615@N05
2832	44104611@N05	103818008@N06
2833	44104611@N05	119735053@N04
2834	44104611@N05	94075184@N00
2835	44104611@N05	134906513@N08
2836	44104611@N05	127766725@N04
2837	44104611@N05	33319209@N02
2838	44104611@N05	99653625@N08
2839	44104611@N05	130650084@N03
2840	44104611@N05	117461204@N04
2841	44104611@N05	127316828@N04
2842	44104611@N05	126949668@N02
2843	44104611@N05	73875377@N03
2844	44104611@N05	167400908@N08
2845	44104611@N05	128189365@N08
2846	44104611@N05	125656183@N04
2847	44104611@N05	91220556@N04
2848	44104611@N05	66745059@N07
2849	44104611@N05	132202002@N03
2850	44104611@N05	101736587@N04
2851	44104611@N05	41869847@N05
2852	44104611@N05	97595204@N06
2853	44104611@N05	58885180@N00
2854	44104611@N05	33909206@N04
2855	44104611@N05	132792598@N02
2856	44104611@N05	71337041@N06
2857	44104611@N05	45436471@N08
2858	44104611@N05	50020891@N08
2859	44104611@N05	135519248@N08
2860	44104611@N05	54838316@N03
2861	44104611@N05	64190528@N06
2862	44104611@N05	58480297@N07
2863	44104611@N05	87690240@N03
2864	44104611@N05	97510425@N03
2865	44104611@N05	22237169@N02
2866	44104611@N05	150495254@N02
2867	44104611@N05	101411345@N02
2868	44104611@N05	140461952@N07
2869	44104611@N05	134073732@N04
2870	44104611@N05	68854305@N00
2871	44104611@N05	114597635@N04
2872	44104611@N05	126381581@N08
2873	44104611@N05	54428493@N04
2874	44104611@N05	131698600@N03
2875	44104611@N05	130927779@N08
2876	44104611@N05	150636614@N05
2877	44104611@N05	90189924@N08
2878	44104611@N05	133829326@N07
2879	44104611@N05	76390345@N02
2880	44104611@N05	120365301@N02
2881	44104611@N05	67905939@N05
2882	44104611@N05	95880605@N03
2883	44104611@N05	136761463@N05
2884	44104611@N05	124730410@N08
2885	44104611@N05	126744915@N05
2886	44104611@N05	29041123@N08
2887	44104611@N05	21039151@N02
2888	44104611@N05	153349437@N06
2889	44104611@N05	129639570@N03
2890	44104611@N05	52364684@N03
2891	44104611@N05	124093236@N04
2892	44104611@N05	134569086@N08
2893	44104611@N05	89016975@N02
2894	44104611@N05	144152943@N02
2895	44104611@N05	128789073@N08
2896	44104611@N05	61700414@N05
2897	44104611@N05	132727889@N04
2898	44104611@N05	131357553@N07
2899	44104611@N05	94467786@N05
2900	44104611@N05	67430875@N03
2901	44104611@N05	127865909@N07
2902	44104611@N05	81634297@N08
2903	44104611@N05	126294521@N04
2904	44104611@N05	101720372@N03
2905	44104611@N05	16706350@N00
2906	44104611@N05	128517298@N06
2907	44104611@N05	130794264@N08
2908	44104611@N05	129308866@N02
2909	44104611@N05	30866498@N04
2910	44104611@N05	128549923@N06
2911	44104611@N05	132137742@N04
2912	44104611@N05	67108829@N03
2913	44104611@N05	31792327@N05
2914	44104611@N05	167519886@N06
2915	44104611@N05	10902799@N06
2916	44104611@N05	79003050@N05
2917	44104611@N05	126179127@N07
2918	44104611@N05	96602832@N07
2919	44104611@N05	42957889@N05
2920	44104611@N05	129513479@N05
2921	44104611@N05	105594788@N08
2922	44104611@N05	45034356@N03
2923	44104611@N05	126880026@N03
2924	44104611@N05	95178017@N08
2925	44104611@N05	62442334@N06
2926	44104611@N05	14541296@N08
2927	44104611@N05	140804205@N08
2928	44104611@N05	63596029@N00
2929	44104611@N05	128402808@N02
2930	44104611@N05	140077762@N04
2931	44104611@N05	127130111@N06
2932	44104611@N05	46528834@N05
2933	44104611@N05	108207234@N02
2934	44104611@N05	12090378@N05
2935	44104611@N05	124189218@N02
2936	44104611@N05	110057396@N07
2937	44104611@N05	100914641@N08
2938	44104611@N05	140956468@N06
2939	44104611@N05	124470059@N03
2940	44104611@N05	85962277@N08
2941	44104611@N05	27171209@N02
2942	44104611@N05	49572525@N07
2943	44104611@N05	104000687@N08
2944	44104611@N05	92938057@N08
2945	44104611@N05	44843305@N07
2946	44104611@N05	123570915@N07
2947	44104611@N05	37937156@N05
2948	44104611@N05	129577003@N04
2949	44104611@N05	128369121@N08
2950	44104611@N05	61446344@N03
2951	44104611@N05	132610955@N07
2952	44104611@N05	50476222@N06
2953	44104611@N05	91133913@N04
2954	44104611@N05	55638748@N05
2955	44104611@N05	129342891@N07
2956	44104611@N05	89837144@N03
2957	44104611@N05	41515458@N04
2958	44104611@N05	141852728@N05
2959	44104611@N05	136407547@N03
2960	44104611@N05	123730815@N07
2961	44104611@N05	127205345@N04
2962	44104611@N05	57430326@N03
2963	44104611@N05	101614539@N07
2964	44104611@N05	138245577@N08
2965	44104611@N05	129003970@N05
2966	44104611@N05	113226104@N05
2967	44104611@N05	59238173@N07
2968	44104611@N05	149741069@N04
2969	44104611@N05	138010315@N06
2970	44104611@N05	102698007@N03
2971	44104611@N05	74163325@N00
2972	44104611@N05	97395673@N05
2973	44104611@N05	130700890@N04
2974	44104611@N05	130602958@N08
2975	44104611@N05	86001674@N02
2976	44104611@N05	92090727@N05
2977	44104611@N05	12533858@N04
2978	44104611@N05	131008683@N08
2979	44104611@N05	61824872@N00
2980	44104611@N05	67087010@N04
2981	44104611@N05	88069484@N04
2982	44104611@N05	120804406@N08
2983	44104611@N05	85303716@N02
2984	44104611@N05	132635540@N05
2985	44104611@N05	100799845@N04
2986	44104611@N05	74413578@N04
2987	44104611@N05	143543853@N02
2988	44104611@N05	118500465@N06
2989	44104611@N05	136102731@N06
2990	44104611@N05	130699480@N05
2991	44104611@N05	125033769@N02
2992	44104611@N05	11703221@N06
2993	44104611@N05	100497976@N08
2994	44104611@N05	73665853@N07
2995	44104611@N05	58615008@N04
2996	44104611@N05	127075436@N08
2997	44104611@N05	128926979@N02
2998	44104611@N05	129503244@N03
2999	44104611@N05	142474085@N03
3000	44104611@N05	141241843@N08
3001	44104611@N05	69326566@N02
3002	44104611@N05	42662427@N07
3003	44104611@N05	130286823@N04
3004	44104611@N05	52197692@N05
3005	44104611@N05	138088643@N07
3006	44104611@N05	132165466@N08
3007	44104611@N05	128904198@N08
3008	44104611@N05	93878277@N05
3009	44104611@N05	135759702@N05
3010	44104611@N05	154846861@N04
3011	44104611@N05	139284050@N03
3012	44104611@N05	123760573@N06
3013	44104611@N05	135142442@N05
3014	44104611@N05	53653592@N03
3015	44104611@N05	59010313@N08
3016	44104611@N05	139910996@N05
3017	44104611@N05	157220026@N05
3018	44104611@N05	52168026@N07
3019	44104611@N05	97970409@N05
3020	44104611@N05	125310260@N02
3021	44104611@N05	131993970@N07
3022	44104611@N05	166374654@N04
3023	44104611@N05	122362956@N06
3024	44104611@N05	145437427@N07
3025	44104611@N05	130291807@N03
3026	44104611@N05	91722476@N03
3027	44104611@N05	125815838@N02
3028	44104611@N05	106615574@N04
3029	44104611@N05	135258801@N04
3030	44104611@N05	110099149@N03
3031	44104611@N05	133842103@N07
3032	44104611@N05	75464394@N00
3033	44104611@N05	106039566@N05
3034	44104611@N05	15207554@N02
3035	44104611@N05	41756663@N08
3036	44104611@N05	126121157@N04
3037	44104611@N05	163568418@N03
3038	44104611@N05	17307002@N02
3039	44104611@N05	97084216@N03
3040	44104611@N05	129827662@N03
3041	44104611@N05	66164549@N00
3042	44104611@N05	104205508@N08
3043	44104611@N05	28319834@N05
3044	44104611@N05	28099933@N03
3045	44104611@N05	115681126@N08
3046	44104611@N05	126568250@N02
3047	44104611@N05	163801179@N02
3048	44104611@N05	33083948@N03
3049	44104611@N05	146540728@N02
3050	44104611@N05	48278693@N00
3051	44104611@N05	144763914@N07
3052	44104611@N05	100781514@N07
3053	44104611@N05	157650474@N03
3054	44104611@N05	27877891@N06
3055	44104611@N05	127455476@N03
3056	44104611@N05	101605648@N03
3057	44104611@N05	88386804@N05
3058	44104611@N05	12482365@N03
3059	44104611@N05	134108828@N02
3060	44104611@N05	127439878@N07
3061	44104611@N05	38482355@N04
3062	44104611@N05	95654231@N06
3063	44104611@N05	133189207@N06
3064	44104611@N05	68785889@N04
3065	44104611@N05	132085778@N03
3066	44104611@N05	134487618@N07
3067	44104611@N05	58514743@N07
3068	44104611@N05	129037253@N08
3069	44104611@N05	161320794@N06
3070	44104611@N05	102162703@N02
3071	44104611@N05	68680636@N07
3072	44104611@N05	138452953@N02
3073	44104611@N05	120357463@N02
3074	44104611@N05	134541241@N05
3075	44104611@N05	139138406@N05
3076	44104611@N05	130021923@N07
3077	44104611@N05	141778558@N05
3078	44104611@N05	150147738@N08
3079	44104611@N05	127314332@N07
3080	44104611@N05	36054541@N02
3081	44104611@N05	37348434@N07
3082	44104611@N05	97157678@N03
3083	44104611@N05	142749748@N05
3084	44104611@N05	153955634@N02
3085	44104611@N05	136568014@N08
3086	44104611@N05	7976540@N05
