	origin	index	candownload	url_c	url_q	url_n	url_largest	owner	owner_loc	title	description	comments	taken	views	people	tags	lat	lon	neighbourhood	url	local	tag_list	tag_len	NOT	year	time	week	unique_week	Chinese	English	Other_Lang	num_sent	revised_text	text_data	text_len	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3	valid	max_1_col_agg	max_2_col_agg	max_3_col_agg	max_1_eq	max_3_eq
207	222	51160576803	1.0	https://live.staticflickr.com/65535/51160576803_bfd54a25ce_c.jpg	https://live.staticflickr.com/65535/51160576803_bfd54a25ce_q.jpg	https://live.staticflickr.com/65535/51160576803_bfd54a25ce_n.jpg	https://live.staticflickr.com/65535/51160576803_206f35060c_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 13:57:12	12.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51160576803/	True	[]	0	False	2021	2021-05-02 13:57:12	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
208	223	51159672972	1.0	https://live.staticflickr.com/65535/51159672972_a6520d112c_c.jpg	https://live.staticflickr.com/65535/51159672972_a6520d112c_q.jpg	https://live.staticflickr.com/65535/51159672972_a6520d112c_n.jpg	https://live.staticflickr.com/65535/51159672972_26689c5882_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 13:57:23	12.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51159672972/	True	[]	0	False	2021	2021-05-02 13:57:23	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
209	224	51160576618	1.0	https://live.staticflickr.com/65535/51160576618_61fc51dda8_c.jpg	https://live.staticflickr.com/65535/51160576618_61fc51dda8_q.jpg	https://live.staticflickr.com/65535/51160576618_61fc51dda8_n.jpg	https://live.staticflickr.com/65535/51160576618_fc1bb3bcbb_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 13:57:49	13.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51160576618/	True	[]	0	False	2021	2021-05-02 13:57:49	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
210	225	51161120864	1.0	https://live.staticflickr.com/65535/51161120864_ecc765dbee_c.jpg	https://live.staticflickr.com/65535/51161120864_ecc765dbee_q.jpg	https://live.staticflickr.com/65535/51161120864_ecc765dbee_n.jpg	https://live.staticflickr.com/65535/51161120864_98d46853f8_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 13:57:58	17.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51161120864/	True	[]	0	False	2021	2021-05-02 13:57:58	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
211	226	51161442010	1.0	https://live.staticflickr.com/65535/51161442010_1abe103bf8_c.jpg	https://live.staticflickr.com/65535/51161442010_1abe103bf8_q.jpg	https://live.staticflickr.com/65535/51161442010_1abe103bf8_n.jpg	https://live.staticflickr.com/65535/51161442010_8792dfe6a4_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 13:58:50	16.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51161442010/	True	[]	0	False	2021	2021-05-02 13:58:50	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
212	227	51161441865	1.0	https://live.staticflickr.com/65535/51161441865_d9bf4b883b_c.jpg	https://live.staticflickr.com/65535/51161441865_d9bf4b883b_q.jpg	https://live.staticflickr.com/65535/51161441865_d9bf4b883b_n.jpg	https://live.staticflickr.com/65535/51161441865_0fef09ae34_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 13:59:29	12.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51161441865/	True	[]	0	False	2021	2021-05-02 13:59:29	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
213	228	51161120544	1.0	https://live.staticflickr.com/65535/51161120544_d3137d3c0a_c.jpg	https://live.staticflickr.com/65535/51161120544_d3137d3c0a_q.jpg	https://live.staticflickr.com/65535/51161120544_d3137d3c0a_n.jpg	https://live.staticflickr.com/65535/51161120544_07c6c9e236_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 13:59:41	11.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51161120544/	True	[]	0	False	2021	2021-05-02 13:59:41	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
214	229	51160576048	1.0	https://live.staticflickr.com/65535/51160576048_660fcae352_c.jpg	https://live.staticflickr.com/65535/51160576048_660fcae352_q.jpg	https://live.staticflickr.com/65535/51160576048_660fcae352_n.jpg	https://live.staticflickr.com/65535/51160576048_6a0d89dbcd_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 13:59:51	14.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51160576048/	True	[]	0	False	2021	2021-05-02 13:59:51	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
215	230	51159672112	1.0	https://live.staticflickr.com/65535/51159672112_4dbcb79a15_c.jpg	https://live.staticflickr.com/65535/51159672112_4dbcb79a15_q.jpg	https://live.staticflickr.com/65535/51159672112_4dbcb79a15_n.jpg	https://live.staticflickr.com/65535/51159672112_fa72676bbf_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 14:00:52	15.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51159672112/	True	[]	0	False	2021	2021-05-02 14:00:52	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
216	231	51161441300	1.0	https://live.staticflickr.com/65535/51161441300_f710307819_c.jpg	https://live.staticflickr.com/65535/51161441300_f710307819_q.jpg	https://live.staticflickr.com/65535/51161441300_f710307819_n.jpg	https://live.staticflickr.com/65535/51161441300_60354cea8a_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 14:00:58	14.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51161441300/	True	[]	0	False	2021	2021-05-02 14:00:58	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
217	232	51160575618	1.0	https://live.staticflickr.com/65535/51160575618_79d9d18179_c.jpg	https://live.staticflickr.com/65535/51160575618_79d9d18179_q.jpg	https://live.staticflickr.com/65535/51160575618_79d9d18179_n.jpg	https://live.staticflickr.com/65535/51160575618_3dc8c178b5_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 14:03:16	13.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51160575618/	True	[]	0	False	2021	2021-05-02 14:03:16	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
218	233	51160332221	1.0	https://live.staticflickr.com/65535/51160332221_8b270375f4_c.jpg	https://live.staticflickr.com/65535/51160332221_8b270375f4_q.jpg	https://live.staticflickr.com/65535/51160332221_8b270375f4_n.jpg	https://live.staticflickr.com/65535/51160332221_19f619a067_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 14:05:49	51.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51160332221/	True	[]	0	False	2021	2021-05-02 14:05:49	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
219	234	51160332036	1.0	https://live.staticflickr.com/65535/51160332036_74dcbe5ec5_c.jpg	https://live.staticflickr.com/65535/51160332036_74dcbe5ec5_q.jpg	https://live.staticflickr.com/65535/51160332036_74dcbe5ec5_n.jpg	https://live.staticflickr.com/65535/51160332036_3d1331d9aa_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 14:05:57	10.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51160332036/	True	[]	0	False	2021	2021-05-02 14:05:57	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
220	235	51161119269	1.0	https://live.staticflickr.com/65535/51161119269_2256402e92_c.jpg	https://live.staticflickr.com/65535/51161119269_2256402e92_q.jpg	https://live.staticflickr.com/65535/51161119269_2256402e92_n.jpg	https://live.staticflickr.com/65535/51161119269_c9201056e3_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 14:10:10	12.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51161119269/	True	[]	0	False	2021	2021-05-02 14:10:10	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
221	236	51161119019	1.0	https://live.staticflickr.com/65535/51161119019_de411d77df_c.jpg	https://live.staticflickr.com/65535/51161119019_de411d77df_q.jpg	https://live.staticflickr.com/65535/51161119019_de411d77df_n.jpg	https://live.staticflickr.com/65535/51161119019_1cd82ed165_o.jpg	57210421@N04	Beijing, China	双塔	                               	0.0	2021-05-02 14:11:03	9.0	0.0	[]	31.30896	120.629582		https://www.flickr.com/photos/wishingbone/51161119019/	True	[]	0	False	2021	2021-05-02 14:11:03	17	202117					It has title of twin towers	                               . It has title of 双塔. It has tags of 		0.15594647824764252	0.05028555914759636	0.1936948597431183	0.13320302963256836	0.013015142641961575	0.109367236495018	0.12473075091838837	0.1257631480693817	0.042878150939941406	0.05052924528717995	0.0005864619743078947	0.1936948597431183	Criteria iii	0.15594647824764252	Criteria i	0.13320302963256836	Criteria iv	0.1936948597431183	0.48284436762332916	True					
222	237	51160330646	1.0	https://live.staticflickr.com/65535/51160330646_d93467a4dc_c.jpg	https://live.staticflickr.com/65535/51160330646_d93467a4dc_q.jpg	https://live.staticflickr.com/65535/51160330646_d93467a4dc_n.jpg	https://live.staticflickr.com/65535/51160330646_cd789304b2_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 12:57:55	11.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51160330646/	True	[]	0	False	2021	2021-05-02 12:57:55	17	202117	1.0	0.0	0.0	1.0	It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 	6.0	0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True	Criteria iii	Criteria iv	Criteria vi	True	1.0
223	238	51161118059	1.0	https://live.staticflickr.com/65535/51161118059_775547e047_c.jpg	https://live.staticflickr.com/65535/51161118059_775547e047_q.jpg	https://live.staticflickr.com/65535/51161118059_775547e047_n.jpg	https://live.staticflickr.com/65535/51161118059_268d1a609b_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 12:59:05	11.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51161118059/	True	[]	0	False	2021	2021-05-02 12:59:05	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
224	239	51159669892	1.0	https://live.staticflickr.com/65535/51159669892_b95ab9a93e_c.jpg	https://live.staticflickr.com/65535/51159669892_b95ab9a93e_q.jpg	https://live.staticflickr.com/65535/51159669892_b95ab9a93e_n.jpg	https://live.staticflickr.com/65535/51159669892_56a911f579_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:01:18	9.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51159669892/	True	[]	0	False	2021	2021-05-02 13:01:18	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
225	240	51160573553	1.0	https://live.staticflickr.com/65535/51160573553_7a88d3c70f_c.jpg	https://live.staticflickr.com/65535/51160573553_7a88d3c70f_q.jpg	https://live.staticflickr.com/65535/51160573553_7a88d3c70f_n.jpg	https://live.staticflickr.com/65535/51160573553_c9e08e90b5_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:01:48	10.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51160573553/	True	[]	0	False	2021	2021-05-02 13:01:48	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
226	241	51161438995	1.0	https://live.staticflickr.com/65535/51161438995_7ee5af4351_c.jpg	https://live.staticflickr.com/65535/51161438995_7ee5af4351_q.jpg	https://live.staticflickr.com/65535/51161438995_7ee5af4351_n.jpg	https://live.staticflickr.com/65535/51161438995_37f6795fd2_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:02:06	50.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51161438995/	True	[]	0	False	2021	2021-05-02 13:02:06	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
227	242	51161438825	1.0	https://live.staticflickr.com/65535/51161438825_b76867b808_c.jpg	https://live.staticflickr.com/65535/51161438825_b76867b808_q.jpg	https://live.staticflickr.com/65535/51161438825_b76867b808_n.jpg	https://live.staticflickr.com/65535/51161438825_50993c0277_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:03:08	8.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51161438825/	True	[]	0	False	2021	2021-05-02 13:03:08	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
228	243	51159669192	1.0	https://live.staticflickr.com/65535/51159669192_7c9b958a5c_c.jpg	https://live.staticflickr.com/65535/51159669192_7c9b958a5c_q.jpg	https://live.staticflickr.com/65535/51159669192_7c9b958a5c_n.jpg	https://live.staticflickr.com/65535/51159669192_33a7ddcbbf_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:05:54	9.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51159669192/	True	[]	0	False	2021	2021-05-02 13:05:54	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
229	244	51159669007	1.0	https://live.staticflickr.com/65535/51159669007_06d2cfda68_c.jpg	https://live.staticflickr.com/65535/51159669007_06d2cfda68_q.jpg	https://live.staticflickr.com/65535/51159669007_06d2cfda68_n.jpg	https://live.staticflickr.com/65535/51159669007_fcb023c901_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:06:13	10.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51159669007/	True	[]	0	False	2021	2021-05-02 13:06:13	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
230	245	51161438320	1.0	https://live.staticflickr.com/65535/51161438320_ab472744b3_c.jpg	https://live.staticflickr.com/65535/51161438320_ab472744b3_q.jpg	https://live.staticflickr.com/65535/51161438320_ab472744b3_n.jpg	https://live.staticflickr.com/65535/51161438320_9afa026c44_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:06:56	8.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51161438320/	True	[]	0	False	2021	2021-05-02 13:06:56	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
231	246	51160329401	1.0	https://live.staticflickr.com/65535/51160329401_1bea9eb1b0_c.jpg	https://live.staticflickr.com/65535/51160329401_1bea9eb1b0_q.jpg	https://live.staticflickr.com/65535/51160329401_1bea9eb1b0_n.jpg	https://live.staticflickr.com/65535/51160329401_7d1d57cbaa_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:07:23	8.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51160329401/	True	[]	0	False	2021	2021-05-02 13:07:23	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
232	247	51161437920	1.0	https://live.staticflickr.com/65535/51161437920_24f77a27c8_c.jpg	https://live.staticflickr.com/65535/51161437920_24f77a27c8_q.jpg	https://live.staticflickr.com/65535/51161437920_24f77a27c8_n.jpg	https://live.staticflickr.com/65535/51161437920_08b26e1dbb_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:08:36	13.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51161437920/	True	[]	0	False	2021	2021-05-02 13:08:36	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
233	248	51159668407	1.0	https://live.staticflickr.com/65535/51159668407_48dec6975b_c.jpg	https://live.staticflickr.com/65535/51159668407_48dec6975b_q.jpg	https://live.staticflickr.com/65535/51159668407_48dec6975b_n.jpg	https://live.staticflickr.com/65535/51159668407_e0fb190387_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:08:55	10.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51159668407/	True	[]	0	False	2021	2021-05-02 13:08:55	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
234	249	51161437650	1.0	https://live.staticflickr.com/65535/51161437650_2fba0f2a6e_c.jpg	https://live.staticflickr.com/65535/51161437650_2fba0f2a6e_q.jpg	https://live.staticflickr.com/65535/51161437650_2fba0f2a6e_n.jpg	https://live.staticflickr.com/65535/51161437650_f1f38f2e09_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:10:32	9.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51161437650/	True	[]	0	False	2021	2021-05-02 13:10:32	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
235	250	51161437570	1.0	https://live.staticflickr.com/65535/51161437570_ffc34baaba_c.jpg	https://live.staticflickr.com/65535/51161437570_ffc34baaba_q.jpg	https://live.staticflickr.com/65535/51161437570_ffc34baaba_n.jpg	https://live.staticflickr.com/65535/51161437570_970013702d_o.jpg	57210421@N04	Beijing, China	耦园	                               	0.0	2021-05-02 13:16:26	6.0	0.0	[]	31.318301	120.633852		https://www.flickr.com/photos/wishingbone/51161437570/	True	[]	0	False	2021	2021-05-02 13:16:26	17	202117					It has title of Coupling Garden	                               . It has title of 耦园. It has tags of 		0.17636989057064056	0.11942875385284424	0.24319012463092804	0.19694340229034424	0.01506764441728592	0.18691593408584595	0.01948833279311657	0.013604847714304924	0.0109334047883749	0.017879538238048553	0.00017806986579671502	0.24319012463092804	Criteria iii	0.19694340229034424	Criteria iv	0.18691593408584595	Criteria vi	0.24319012463092804	0.6270494610071182	True					
